run_id,method,region,arm,seed,evaluation,candidate_id,status,theta_json,theta_normalized_json,qsim_path,01605500_nse,01606000_nse,01606500_nse,mean_nse,min_nse,01605500_kge,01606000_kge,01606500_kge,01605500_pbias,01606000_pbias,01606500_pbias,01605500_rmse,01606000_rmse,01606500_rmse,station_nse_json,station_kge_json,station_pbias_json,station_rmse_json,best_so_far,elapsed_seconds,error,completed_at
DE_SOFT_AI_20260904,DE,SOFT_AI,DE_SOFT_AI,20260904,202,DE_SOFT_AI_20260904-0202,DONE,"[0.8325493487444255,0.10016937739622028,152.0171939544545,0.5581199973008588,0.5725855500306647,1.0269976678656862,0.3825172304643055,1.7768828525423102,0.02,0.14821159955544216,18.161347564644974,0.1724773201679125,500.0,1.095945799952028]","[0.6944183116248142,0.10016937739622028,0.8441069301083817,0.5581199973008588,0.5725855500306647,0.5674941696642157,0.3825172304643055,0.8825699223906895,0.0,0.3689513773319352,0.7562149296302703,0.5735027430364967,1.0,0.9864859998400924]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DE_SOFT_AI_20260904\evaluation_0202.npy,0.3175990275979804,0.5141634954684466,0.5023649146573808,0.444709145907936,0.3175990275979804,0.5089353217882691,0.6048504571516528,0.5655166658152262,32.26763507381668,13.502923252384656,-0.48032656047679395,7.324993559871394,13.915893659653596,23.615776258317233,"{""01605500"":0.3175990275979804,""01606000"":0.5141634954684466,""01606500"":0.5023649146573808}","{""01605500"":0.5089353217882691,""01606000"":0.6048504571516528,""01606500"":0.5655166658152262}","{""01605500"":32.26763507381668,""01606000"":13.502923252384656,""01606500"":-0.48032656047679395}","{""01605500"":7.324993559871394,""01606000"":13.915893659653596,""01606500"":23.615776258317233}",0.5029077777997486,41.223334299982525,,2026-09-04T02:36:56.120074+00:00
BO_SOFT_AI_20260904,BO,SOFT_AI,BO_SOFT_AI,20260904,199,BO_SOFT_AI_20260904-0199,DONE,"[-2.085832515731454,0.25393363274633884,34.20186014799401,0.34746802505105734,0.24803924839943647,0.9521140471100807,0.8756943047046661,1.8615613077767192,0.10030476558953524,0.08759767446480692,12.677086992561817,0.009866495305672289,443.0881661569442,1.0937890427187087]","[0.5971389161422849,0.25393363274633884,0.18775409553200006,0.34746802505105734,0.24803924839943647,0.3802851177752018,0.8756943047046661,0.9271375304087996,0.4461375866085291,0.2170367781072855,0.5272270143032074,0.02965383045375347,0.886176330037415,0.9792968090623617]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\BO_SOFT_AI_20260904\evaluation_0199.npy,0.2901512912348243,0.5312527056424711,0.5346141284955794,0.4520060417909583,0.2901512912348243,0.3949988925987643,0.5622791961628053,0.5804224304434809,50.59666792928005,26.571095655856787,11.687349841004783,7.470855338015173,13.668958236899002,22.837750638560035,"{""01605500"":0.2901512912348243,""01606000"":0.5312527056424711,""01606500"":0.5346141284955794}","{""01605500"":0.3949988925987643,""01606000"":0.5622791961628053,""01606500"":0.5804224304434809}","{""01605500"":50.59666792928005,""01606000"":26.571095655856787,""01606500"":11.687349841004783}","{""01605500"":7.470855338015173,""01606000"":13.668958236899002,""01606500"":22.837750638560035}",0.5169743376147883,41.434215100016445,,2026-09-04T02:37:02.478851+00:00
DDS_SOFT_AI_20260903,DDS,SOFT_AI,DDS_SOFT_AI,20260903,202,DDS_SOFT_AI_20260903-0202,DONE,"[10.0,0.4834140821829113,8.759332903918992,0.6635165947867263,0.9879490827714038,1.041578661184622,0.42685539069359546,1.0666105057798227,0.08589022863393438,0.4,0.7055109790546791,0.23998682976314703,396.0143358350703,1.1]","[1.0,0.4834140821829113,0.046012996679214435,0.6635165947867263,0.9879490827714038,0.6039466529615553,0.42685539069359546,0.5087423714630646,0.36605682574407983,1.0,0.027369978248629606,0.7992870560640369,0.792028667510714,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DDS_SOFT_AI_20260903\evaluation_0202.npy,0.4114508567308913,0.6103296245903307,0.5696518200378459,0.530477433786356,0.4114508567308913,0.6198316062958222,0.6712154351377777,0.602428068316092,20.222001359453305,3.629136887785921,-8.76725120301482,6.802660459608232,12.462774143032792,21.96123274783354,"{""01605500"":0.4114508567308913,""01606000"":0.6103296245903307,""01606500"":0.5696518200378459}","{""01605500"":0.6198316062958222,""01606000"":0.6712154351377777,""01606500"":0.602428068316092}","{""01605500"":20.222001359453305,""01606000"":3.629136887785921,""01606500"":-8.76725120301482}","{""01605500"":6.802660459608232,""01606000"":12.462774143032792,""01606500"":21.96123274783354}",0.5309900646179863,42.17600560002029,,2026-09-04T02:37:05.527798+00:00
DDS_SOFT_AI_20260904,DDS,SOFT_AI,DDS_SOFT_AI,20260904,202,DDS_SOFT_AI_20260904-0202,DONE,"[10.0,0.5647387961788407,15.690973583809644,0.37444561353141376,0.4308352894553096,0.9982963892636606,0.4249049049791618,0.1,0.05250068070758743,0.4,1.22239246219908,0.20435497506279407,5.856492144506758,1.1]","[1.0,0.5647387961788407,0.08462937929698966,0.37444561353141376,0.4308352894553096,0.49574097315915144,0.4249049049791618,0.0,0.18055933726437456,1.0,0.048951668567811274,0.6801169734541608,0.011712964523272806,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DDS_SOFT_AI_20260904\evaluation_0202.npy,0.43890785519643316,0.6178575613453179,0.6035834777822983,0.5534496314413498,0.43890785519643316,0.569776074272145,0.6465586398704108,0.6777114809086382,26.444073018722825,10.060425972330421,5.194502460863903,6.642086437461907,12.341804564978707,21.077670106574956,"{""01605500"":0.43890785519643316,""01606000"":0.6178575613453179,""01606500"":0.6035834777822983}","{""01605500"":0.569776074272145,""01606000"":0.6465586398704108,""01606500"":0.6777114809086382}","{""01605500"":26.444073018722825,""01606000"":10.060425972330421,""01606500"":5.194502460863903}","{""01605500"":6.642086437461907,""01606000"":12.341804564978707,""01606500"":21.077670106574956}",0.5557495814796828,41.57093119999627,,2026-09-04T02:37:09.836421+00:00
DE_SOFT_AI_20260903,DE,SOFT_AI,DE_SOFT_AI,20260903,202,DE_SOFT_AI_20260903-0202,DONE,"[-16.21678440337508,0.160304776243629,62.40081668776291,0.8475615572670079,0.0,1.2,0.17748540229841825,0.1,0.11216000000000004,0.4,1.8555333900711515,0.001,197.11415501805376,1.1]","[0.12610718655416406,0.160304776243629,0.34485134644993265,0.8475615572670079,0.0,1.0,0.17748540229841825,0.0,0.5120000000000001,1.0,0.07538761545182261,0.0,0.3942282979206735,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DE_SOFT_AI_20260903\evaluation_0202.npy,0.4229206538436855,0.504286333712836,0.4592800479382789,0.4621623451649335,0.4229206538436855,0.5458839099384963,0.49194122174858024,0.41449736932959513,8.256977263176417,-7.37237317680704,-18.450540865180752,6.736048325700745,14.05663848736737,24.61687536619772,"{""01605500"":0.4229206538436855,""01606000"":0.504286333712836,""01606500"":0.4592800479382789}","{""01605500"":0.5458839099384963,""01606000"":0.49194122174858024,""01606500"":0.41449736932959513}","{""01605500"":8.256977263176417,""01606000"":-7.37237317680704,""01606500"":-18.450540865180752}","{""01605500"":6.736048325700745,""01606000"":14.05663848736737,""01606500"":24.61687536619772}",0.513053240864464,42.10357810003916,,2026-09-04T02:37:29.753011+00:00
BO_SOFT_AI_20260903,BO,SOFT_AI,BO_SOFT_AI,20260903,200,BO_SOFT_AI_20260903-0200,DONE,"[-6.76638956181705,0.20234662387520075,162.6311695734039,0.5924929566681385,0.26714583951979876,1.1807198647409676,0.45561286713927984,1.5412122523412108,0.05003012344241142,0.21422243445366623,18.84806410353631,0.2711455128444359,36.091394221746974,1.0971036557108165]","[0.44112034793943167,0.20234662387520075,0.9032377135008574,0.5924929566681385,0.26714583951979876,0.9517996618524194,0.45561286713927984,0.758532764390111,0.1668340191245079,0.5343920662999153,0.7848878540098667,0.9034966984763741,0.07218276988714933,0.9903455190360546]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\BO_SOFT_AI_20260903\evaluation_0200.npy,0.3920429553481658,0.5294274267803454,0.49743503522032073,0.47296847244961066,0.3920429553481658,0.5391115674732887,0.5586856491931687,0.4941344991213278,22.66162282742314,4.2400303193074045,-8.388208260505806,6.913912457167212,13.69554550452031,23.73246418219803,"{""01605500"":0.3920429553481658,""01606000"":0.5294274267803454,""01606500"":0.49743503522032073}","{""01605500"":0.5391115674732887,""01606000"":0.5586856491931687,""01606500"":0.4941344991213278}","{""01605500"":22.66162282742314,""01606000"":4.2400303193074045,""01606500"":-8.388208260505806}","{""01605500"":6.913912457167212,""01606000"":13.69554550452031,""01606500"":23.73246418219803}",0.5112077052210081,42.240714100014884,,2026-09-04T02:37:32.781456+00:00
DE_SOFT_AI_20260904,DE,SOFT_AI,DE_SOFT_AI,20260904,203,DE_SOFT_AI_20260904-0203,DONE,"[-5.974476284901884,0.9246099185345171,0.5,1.0,0.5368084835957552,1.0769079122579492,0.420907027003797,0.29559085503494764,0.02,0.3949714141269289,15.728689657962926,0.26790388100384266,12.037486582169077,1.0915537499000578]","[0.4675174571699372,0.9246099185345171,0.0,1.0,0.5368084835957552,0.692269780644873,0.420907027003797,0.10294255528155141,0.0,0.9873970278870398,0.6546425744452161,0.8926551204141895,0.024074953645837227,0.9718458330001926]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DE_SOFT_AI_20260904\evaluation_0203.npy,-0.6974743918080604,0.07647154329832462,-0.0163975744688305,-0.21246680765952208,-0.6974743918080604,0.22028204051339206,0.5424383316895012,0.5120568575887146,35.726510157846086,18.295598343997852,13.461879981558928,11.552847598152539,19.18629733555871,33.750370083882935,"{""01605500"":-0.6974743918080604,""01606000"":0.07647154329832462,""01606500"":-0.0163975744688305}","{""01605500"":0.22028204051339206,""01606000"":0.5424383316895012,""01606500"":0.5120568575887146}","{""01605500"":35.726510157846086,""01606000"":18.295598343997852,""01606500"":13.461879981558928}","{""01605500"":11.552847598152539,""01606000"":19.18629733555871,""01606500"":33.750370083882935}",0.5029077777997486,41.8921251000138,,2026-09-04T02:37:38.041932+00:00
BO_SOFT_AI_20260904,BO,SOFT_AI,BO_SOFT_AI,20260904,200,BO_SOFT_AI_20260904-0200,DONE,"[2.9383199755102396,0.5392314316704869,168.2877604123205,0.20168296247720718,0.9690558947622776,0.869143757596612,0.8440394690260291,0.9898014722391962,0.10621221963316203,0.0480230050617829,23.179096396965907,0.10668696484621613,159.83825019087467,1.0932071760296822]","[0.7646106658503413,0.5392314316704869,0.9347507543861866,0.20168296247720718,0.9690558947622776,0.17285939399152994,0.8440394690260291,0.4683165643364191,0.478956775739789,0.11785214301198721,0.9657242754474282,0.3534681098535657,0.31967648677527905,0.9773572534322739]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\BO_SOFT_AI_20260904\evaluation_0200.npy,0.32667311451135517,0.45034753737988453,0.45743757148288144,0.41148607445804036,0.32667311451135517,0.24511154616540087,0.37982748429293844,0.39944790294930343,59.42800199187261,34.30759664760809,17.725998818577878,7.276129276099896,14.801649591054476,24.65878009126827,"{""01605500"":0.32667311451135517,""01606000"":0.45034753737988453,""01606500"":0.45743757148288144}","{""01605500"":0.24511154616540087,""01606000"":0.37982748429293844,""01606500"":0.39944790294930343}","{""01605500"":59.42800199187261,""01606000"":34.30759664760809,""01606500"":17.725998818577878}","{""01605500"":7.276129276099896,""01606000"":14.801649591054476,""01606500"":24.65878009126827}",0.5169743376147883,42.03598610003246,,2026-09-04T02:37:45.042220+00:00
DDS_SOFT_AI_20260903,DDS,SOFT_AI,DDS_SOFT_AI,20260903,203,DDS_SOFT_AI_20260903-0203,DONE,"[10.0,0.4834140821829113,8.759332903918992,0.6635165947867263,1.0,1.041578661184622,0.42685539069359546,1.0666105057798227,0.07178532858770185,0.4,0.7055109790546791,0.23998682976314703,450.26375301221907,1.1]","[1.0,0.4834140821829113,0.046012996679214435,0.6635165947867263,1.0,0.6039466529615553,0.42685539069359546,0.5087423714630646,0.2876962699316769,1.0,0.027369978248629606,0.7992870560640369,0.9005275040349883,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DDS_SOFT_AI_20260903\evaluation_0203.npy,0.41272418094510255,0.6101416803673301,0.5697907376418012,0.5308855329847446,0.41272418094510255,0.6205335066045262,0.6714910774019871,0.6029040330569019,20.243672529330922,3.6523380052352623,-8.74676615148145,6.795297707910653,12.465779277866893,21.957687887860967,"{""01605500"":0.41272418094510255,""01606000"":0.6101416803673301,""01606500"":0.5697907376418012}","{""01605500"":0.6205335066045262,""01606000"":0.6714910774019871,""01606500"":0.6029040330569019}","{""01605500"":20.243672529330922,""01606000"":3.6523380052352623,""01606500"":-8.74676615148145}","{""01605500"":6.795297707910653,""01606000"":12.465779277866893,""01606500"":21.957687887860967}",0.5309900646179863,41.585216199979186,,2026-09-04T02:37:47.147968+00:00
DDS_SOFT_AI_20260904,DDS,SOFT_AI,DDS_SOFT_AI,20260904,203,DDS_SOFT_AI_20260904-0203,DONE,"[10.0,0.4930841843743945,15.690973583809644,0.37444561353141376,0.4308352894553096,0.9982963892636606,0.4249049049791618,0.1,0.05250068070758743,0.4,1.22239246219908,0.15067138978969166,5.856492144506758,1.1]","[1.0,0.4930841843743945,0.08462937929698966,0.37444561353141376,0.4308352894553096,0.49574097315915144,0.4249049049791618,0.0,0.18055933726437456,1.0,0.048951668567811274,0.5005732099989688,0.011712964523272806,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DDS_SOFT_AI_20260904\evaluation_0203.npy,0.4421536038490351,0.6199561511355159,0.6051389894544974,0.5557495814796828,0.4421536038490351,0.5867295652833499,0.6539439606614414,0.6831975188269335,24.209805805191536,8.327214306881258,3.5172668471976944,6.622847341687842,12.307869519665594,21.036275782226628,"{""01605500"":0.4421536038490351,""01606000"":0.6199561511355159,""01606500"":0.6051389894544974}","{""01605500"":0.5867295652833499,""01606000"":0.6539439606614414,""01606500"":0.6831975188269335}","{""01605500"":24.209805805191536,""01606000"":8.327214306881258,""01606500"":3.5172668471976944}","{""01605500"":6.622847341687842,""01606000"":12.307869519665594,""01606500"":21.036275782226628}",0.5557495814796828,42.45298940001521,,2026-09-04T02:37:52.324888+00:00
DE_SOFT_AI_20260903,DE,SOFT_AI,DE_SOFT_AI,20260903,203,DE_SOFT_AI_20260903-0203,DONE,"[-18.525734355583648,0.1458688065366341,42.07328439399427,1.0,0.0,1.2,0.2403591676020095,0.1,0.02,0.4,1.5758757163989388,0.02904345778717874,251.0325432148907,1.1]","[0.04914218814721172,0.1458688065366341,0.23160604119216863,1.0,0.0,1.0,0.2403591676020095,0.0,0.0,1.0,0.06371088586216864,0.09379082871966134,0.5020650764710829,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DE_SOFT_AI_20260903\evaluation_0203.npy,0.42538541822864395,0.5442144841755319,0.496349818265739,0.4886499068899716,0.42538541822864395,0.5970509428252369,0.553335077563657,0.4708634050039451,8.88615283704436,-6.765208374420322,-17.799901002041697,6.721647760067715,13.478646691633823,23.758073790717635,"{""01605500"":0.42538541822864395,""01606000"":0.5442144841755319,""01606500"":0.496349818265739}","{""01605500"":0.5970509428252369,""01606000"":0.553335077563657,""01606500"":0.4708634050039451}","{""01605500"":8.88615283704436,""01606000"":-6.765208374420322,""01606500"":-17.799901002041697}","{""01605500"":6.721647760067715,""01606000"":13.478646691633823,""01606500"":23.758073790717635}",0.513053240864464,39.709627299977,,2026-09-04T02:38:09.495161+00:00
BO_SOFT_AI_20260903,BO,SOFT_AI,BO_SOFT_AI,20260903,201,BO_SOFT_AI_20260903-0201,DONE,"[-18.785477792844176,0.5675212545320392,46.3592796754092,0.6926735080778599,0.012441175989806652,1.0003024242818355,0.8682089261710644,1.4799998609349132,0.17799125228077173,0.25661239051539453,7.986834551487117,0.24350714779831467,418.11471223688983,1.097133448906243]","[0.04048407357186079,0.5675212545320392,0.2554834522306919,0.6926735080778599,0.012441175989806652,0.5007560607045889,0.8682089261710644,0.7263157162815332,0.8777291793376207,0.640632557682693,0.33139183931052685,0.8110606949776411,0.8362294211983681,0.9904448296874762]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\BO_SOFT_AI_20260903\evaluation_0201.npy,0.3613908906501545,0.5183586053057392,0.501981718947847,0.4605770716345803,0.3613908906501545,0.3888701478406026,0.49114182021117847,0.4800904034903619,46.50334961171937,21.83729221238809,7.725044235555724,7.086062577145301,13.855682795243688,23.624866978584617,"{""01605500"":0.3613908906501545,""01606000"":0.5183586053057392,""01606500"":0.501981718947847}","{""01605500"":0.3888701478406026,""01606000"":0.49114182021117847,""01606500"":0.4800904034903619}","{""01605500"":46.50334961171937,""01606000"":21.83729221238809,""01606500"":7.725044235555724}","{""01605500"":7.086062577145301,""01606000"":13.855682795243688,""01606500"":23.624866978584617}",0.5112077052210081,36.326679999998305,,2026-09-04T02:38:09.716399+00:00
DE_SOFT_AI_20260904,DE,SOFT_AI,DE_SOFT_AI,20260904,204,DE_SOFT_AI_20260904-0204,DONE,"[-7.318107590901558,0.1371801630360664,75.45709610861601,0.8106006907759267,0.24136864079769982,0.9253371689211822,0.39936634493859396,1.6520630790905229,0.021765653951460635,0.1950436047484717,23.616614272458307,0.07647492664077252,246.64150516697046,1.1]","[0.4227297469699481,0.1371801630360664,0.4175882791566352,0.8106006907759267,0.24136864079769982,0.3133429223029557,0.39936634493859396,0.8168753047844857,0.00980918861922575,0.4863248239310068,0.983992245196589,0.2524245038152927,0.4932830001996009,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DE_SOFT_AI_20260904\evaluation_0204.npy,0.28705059746558415,0.5322273099930549,0.5271332717731543,0.44880372641059774,0.28705059746558415,0.4969780457324845,0.6270213779734062,0.6128989664729504,37.513639496761655,16.579121273576767,2.938824117631536,7.487154299189877,13.654740813019847,23.020571870659204,"{""01605500"":0.28705059746558415,""01606000"":0.5322273099930549,""01606500"":0.5271332717731543}","{""01605500"":0.4969780457324845,""01606000"":0.6270213779734062,""01606500"":0.6128989664729504}","{""01605500"":37.513639496761655,""01606000"":16.579121273576767,""01606500"":2.938824117631536}","{""01605500"":7.487154299189877,""01606000"":13.654740813019847,""01606500"":23.020571870659204}",0.5029077777997486,35.12688990001334,,2026-09-04T02:38:13.206377+00:00
BO_SOFT_AI_20260904,BO,SOFT_AI,BO_SOFT_AI,20260904,201,BO_SOFT_AI_20260904-0201,DONE,"[-15.269694654271007,0.23177440278232098,78.84438870102167,0.25311289075762033,0.5129054468125105,0.993579588085413,0.7408667271956801,1.3199228271842003,0.09846073767170312,0.26141515339072796,8.46813755016774,0.13352657486218958,13.234614351026034,1.0946006048470736]","[0.1576768448576331,0.23177440278232098,0.4364589899778366,0.25311289075762033,0.5129054468125105,0.48394897021353245,0.7408667271956801,0.6420646458864212,0.4358929870650172,0.6526695573702455,0.35148799791932106,0.44323269184678793,0.026469209231436253,0.9820020161569118]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\BO_SOFT_AI_20260904\evaluation_0201.npy,0.39383784869904104,0.5436705076864361,0.5411925337171537,0.4929002967008769,0.39383784869904104,0.5156504831904443,0.556945330098144,0.5436869562773705,28.28209697977333,8.886481702968348,-2.6061349095199864,6.903698817421104,13.486687623457918,22.675766053659892,"{""01605500"":0.39383784869904104,""01606000"":0.5436705076864361,""01606500"":0.5411925337171537}","{""01605500"":0.5156504831904443,""01606000"":0.556945330098144,""01606500"":0.5436869562773705}","{""01605500"":28.28209697977333,""01606000"":8.886481702968348,""01606500"":-2.6061349095199864}","{""01605500"":6.903698817421104,""01606000"":13.486687623457918,""01606500"":22.675766053659892}",0.5169743376147883,34.967859699972905,,2026-09-04T02:38:20.588699+00:00
DDS_SOFT_AI_20260903,DDS,SOFT_AI,DDS_SOFT_AI,20260903,204,DDS_SOFT_AI_20260903-0204,DONE,"[10.0,0.4834140821829113,8.759332903918992,0.6635165947867263,0.9879490827714038,1.041578661184622,0.42685539069359546,1.0666105057798227,0.07178532858770185,0.4,0.9604988334769491,0.23998682976314703,450.26375301221907,1.1]","[1.0,0.4834140821829113,0.046012996679214435,0.6635165947867263,0.9879490827714038,0.6039466529615553,0.42685539069359546,0.5087423714630646,0.2876962699316769,1.0,0.03801665275477867,0.7992870560640369,0.9005275040349883,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DDS_SOFT_AI_20260903\evaluation_0204.npy,0.41610321118479954,0.6143926458527438,0.5728012350321638,0.5344323640232357,0.41610321118479954,0.6224441080535899,0.6749807091805615,0.6053399581800263,20.25694754398067,3.662040285836786,-8.738586410886727,6.7757203307338285,12.397630361773007,21.880725792490257,"{""01605500"":0.41610321118479954,""01606000"":0.6143926458527438,""01606500"":0.5728012350321638}","{""01605500"":0.6224441080535899,""01606000"":0.6749807091805615,""01606500"":0.6053399581800263}","{""01605500"":20.25694754398067,""01606000"":3.662040285836786,""01606500"":-8.738586410886727}","{""01605500"":6.7757203307338285,""01606000"":12.397630361773007,""01606500"":21.880725792490257}",0.5344323640232357,35.31964290002361,,2026-09-04T02:38:22.508226+00:00
DDS_SOFT_AI_20260904,DDS,SOFT_AI,DDS_SOFT_AI,20260904,204,DDS_SOFT_AI_20260904-0204,DONE,"[10.0,0.4930841843743945,15.690973583809644,0.37444561353141376,0.4308352894553096,0.9982963892636606,0.4249049049791618,0.1,0.05250068070758743,0.4,5.636967668301587,0.20435497506279407,5.856492144506758,1.1]","[1.0,0.4930841843743945,0.08462937929698966,0.37444561353141376,0.4308352894553096,0.49574097315915144,0.4249049049791618,0.0,0.18055933726437456,1.0,0.2332763118288763,0.6801169734541608,0.011712964523272806,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DDS_SOFT_AI_20260904\evaluation_0204.npy,0.41942192089670316,0.5935087678772497,0.5948731229021902,0.5359346038920477,0.41942192089670316,0.5781973280480797,0.6458179668565027,0.6778983443407978,24.27227279564098,8.426183422849496,3.598935437648466,6.756437220759395,12.728921871266405,21.307978874040128,"{""01605500"":0.41942192089670316,""01606000"":0.5935087678772497,""01606500"":0.5948731229021902}","{""01605500"":0.5781973280480797,""01606000"":0.6458179668565027,""01606500"":0.6778983443407978}","{""01605500"":24.27227279564098,""01606000"":8.426183422849496,""01606500"":3.598935437648466}","{""01605500"":6.756437220759395,""01606000"":12.728921871266405,""01606500"":21.307978874040128}",0.5557495814796828,34.45186690002447,,2026-09-04T02:38:26.811121+00:00
DE_SOFT_AI_20260903,DE,SOFT_AI,DE_SOFT_AI,20260903,204,DE_SOFT_AI_20260903-0204,DONE,"[-20.0,0.07483605640432126,133.04488300099123,0.12137694984596115,0.30606096926770743,1.1204441056118295,0.7485049387856346,0.6270326279440406,0.2,0.08079999999999998,0.35964763119385196,0.3,1e-05,1.1]","[0.0,0.07483605640432126,0.7384116044623467,0.12137694984596115,0.30606096926770743,0.8011102640295736,0.7485049387856346,0.27738559365475823,1.0,0.19999999999999996,0.012928919882833068,1.0,0.0,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DE_SOFT_AI_20260903\evaluation_0204.npy,0.18255209089197677,0.48745020942577644,0.3438263079723909,0.3379428694300481,0.18255209089197677,0.4308042587155835,0.5462548730107525,0.4468269569504766,45.258057454847275,39.674558265262256,48.42190817951807,8.017103167959627,14.293351035034613,27.11790509549627,"{""01605500"":0.18255209089197677,""01606000"":0.48745020942577644,""01606500"":0.3438263079723909}","{""01605500"":0.4308042587155835,""01606000"":0.5462548730107525,""01606500"":0.4468269569504766}","{""01605500"":45.258057454847275,""01606000"":39.674558265262256,""01606500"":48.42190817951807}","{""01605500"":8.017103167959627,""01606000"":14.293351035034613,""01606500"":27.11790509549627}",0.513053240864464,35.37379530002363,,2026-09-04T02:38:44.915904+00:00
BO_SOFT_AI_20260903,BO,SOFT_AI,BO_SOFT_AI,20260903,202,BO_SOFT_AI_20260903-0202,DONE,"[2.75041114538908,0.3409273708239198,161.16428373521194,0.02268536575138569,0.5994791518896818,0.9773392409086228,0.3341112183406949,1.448316698987037,0.19469906583428384,0.14685127738676967,10.648301494587214,0.13900803218595684,497.19821015388516,1.0904323168098928]","[0.758347038179636,0.3409273708239198,0.8950656475499272,0.02268536575138569,0.5994791518896818,0.44334810227155685,0.3341112183406949,0.7096403678879142,0.9705503657460213,0.3655420485883951,0.4425178077071905,0.46156532503664494,0.9943964201956987,0.9681077226996422]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\BO_SOFT_AI_20260903\evaluation_0202.npy,0.33270049140265456,0.4307052405301196,0.4218543095180337,0.3950866804836026,0.33270049140265456,0.326574843519997,0.402346079189432,0.38017881074304927,42.27644777621566,19.581982454962628,4.95693298315134,7.243489438130866,15.063802832049952,25.45454718788612,"{""01605500"":0.33270049140265456,""01606000"":0.4307052405301196,""01606500"":0.4218543095180337}","{""01605500"":0.326574843519997,""01606000"":0.402346079189432,""01606500"":0.38017881074304927}","{""01605500"":42.27644777621566,""01606000"":19.581982454962628,""01606500"":4.95693298315134}","{""01605500"":7.243489438130866,""01606000"":15.063802832049952,""01606500"":25.45454718788612}",0.5112077052210081,35.950675199972466,,2026-09-04T02:38:46.294014+00:00
DE_SOFT_AI_20260904,DE,SOFT_AI,DE_SOFT_AI,20260904,205,DE_SOFT_AI_20260904-0205,DONE,"[4.194296798535607,0.15369989515296584,95.08806574873026,0.6519410793522749,0.18021685461962833,1.0722712947730737,0.41525855154829727,2.0,0.028914079279852213,0.17001383198761533,0.05,0.3,500.0,1.1]","[0.8064765599511869,0.15369989515296584,0.5269530125277452,0.6519410793522749,0.18021685461962833,0.680678236932684,0.41525855154829727,1.0,0.049522662665845624,0.42359356387873515,0.0,1.0,1.0,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DE_SOFT_AI_20260904\evaluation_0205.npy,0.3371886109809722,0.5352738341307723,0.5225293181556279,0.4649972544224575,0.3371886109809722,0.5216372865515396,0.5948643704540203,0.5693217642070454,32.585327692681545,12.413104430518517,-0.8706609673467512,7.219089229341572,13.610202672534738,23.132367553395415,"{""01605500"":0.3371886109809722,""01606000"":0.5352738341307723,""01606500"":0.5225293181556279}","{""01605500"":0.5216372865515396,""01606000"":0.5948643704540203,""01606500"":0.5693217642070454}","{""01605500"":32.585327692681545,""01606000"":12.413104430518517,""01606500"":-0.8706609673467512}","{""01605500"":7.219089229341572,""01606000"":13.610202672534738,""01606500"":23.132367553395415}",0.5029077777997486,34.89103699999396,,2026-09-04T02:38:48.137950+00:00
