date,year,dtr_c,srad,clouds,sclear,sndn_h,obs_sunset_h,obs_gap_h,tmax_c,tmin_c,official_ts_c,observed_near_sunset_c,sunset_error_c,dtr_cloud_x
2015-05-07,2015,12.0,22.02,0.2624495853078148,29.85558622347191,19.11296094235434,19.39,0.2771830011111111,27.0,15.0,24.10857397557159,24.0,0.10857397557159132,0.0
2015-05-08,2015,13.0,26.82,0.10611882309610465,30.00398788225465,19.1336088865708,19.391111111111112,0.25761523194444447,30.0,17.0,26.851113416727884,25.0,1.851113416727884,0.0
2015-05-09,2015,13.0,24.53,0.18639036919685759,30.149593946897586,19.153984327134236,19.391944444444444,0.23815624722222223,28.0,15.0,24.83485949074633,25.0,-0.1651405092536713,0.0
2015-05-10,2015,9.0,27.35,0.09713238084606313,30.292370021675225,19.17407836069709,19.392777777777777,0.21881500277777777,29.0,20.0,26.797676257664577,25.0,1.7976762576645768,0.0
2015-05-11,2015,11.0,26.42,0.13184297308522241,30.43228261814612,19.193881977114923,19.393333333333334,0.19960078388888888,29.0,18.0,26.294962730149294,25.0,1.2949627301492939,0.0
2015-05-12,2015,4.0,9.89,0.6764727920500766,30.569299140772138,19.213386067521952,19.39388888888889,0.1805231938888889,23.0,19.0,22.01159428643274,22.0,0.011594286432739409,0.0
2015-05-13,2015,6.0,25.86,0.15774766917727956,30.703387872776432,19.23258143311824,19.394166666666667,0.1615921461111111,24.0,18.0,22.510385745120384,22.0,0.5103857451203844,0.0
2015-05-14,2015,11.0,20.68,0.3293230649732951,30.83451796232797,19.25145879467404,19.394166666666667,0.1428178525,25.0,14.0,22.2564363601997,22.0,0.2564363601997002,0.0
2015-05-15,2015,13.0,25.66,0.17125981780399235,30.96265940913564,19.27000880275388,19.394166666666667,0.12421081277777778,31.0,18.0,27.742999708827753,27.0,0.7429997088277531,0.0
2015-05-16,2015,13.0,26.2,0.15722520462228518,31.087783051530014,19.288222048659975,19.39388888888889,0.10578180083333333,29.0,16.0,25.72868755804471,25.0,0.7286875580447116,0.0
2015-05-17,2015,15.0,21.81,0.30118239515390943,31.2098605541048,19.306089076090895,19.39361111111111,0.08754185055555556,30.0,15.0,26.20924149542339,18.0,8.209241495423392,0.06023647903078167
2015-05-18,2015,6.0,8.57,0.7264503465022341,31.328864395984294,19.323600393507927,19.393055555555556,0.06950224277777778,20.0,14.0,18.477371103736843,16.0,2.477371103736843,0.0
2015-05-19,2015,8.0,10.36,0.6705334239960357,31.44476785977628,19.340746487197485,19.392222222222223,0.051674489444444444,22.0,14.0,19.961586236002137,19.0,0.9615862360021374,0.0
2015-05-20,2015,10.0,24.39,0.22712619173746873,31.557545021263238,19.357517835013972,19.391388888888887,0.03407031527777778,28.0,18.0,25.44192496772006,24.0,1.441924967720059,0.0
2015-05-21,2015,13.0,27.7,0.12527708182283237,31.667170739877196,19.373904920782916,19.390555555555554,0.016701642222222222,30.0,17.0,26.66175093954752,26.0,0.6617509395475203,0.0
2015-05-22,2015,11.0,23.29,0.26700201224933706,31.77362064999603,19.3898982493399,19.389444444444443,0.00041942944444444444,28.0,17.0,25.16481666272595,24.0,1.1648166627259506,0.0
2015-05-23,2015,6.0,11.73,0.632021601377825,31.87687115309146,19.405488362175912,19.388055555555557,0.017280639722222223,21.0,15.0,19.44795768456043,20.0,-0.5520423154395715,0.0
2015-05-24,2015,5.0,9.01,0.7182340950489169,31.97689941075096,19.420665853655056,19.386666666666667,0.03386959083333333,20.0,15.0,18.70211351821711,18.0,0.7021135182171108,0.0
2015-05-25,2015,9.0,16.12,0.49740727219170633,32.07368333858728,19.435421387765565,19.384999999999998,0.050173765277777775,22.0,13.0,19.655911799612284,20.0,-0.34408820038771637,0.0
2015-05-26,2015,10.0,26.1,0.1886145296781252,32.16720160104197,19.449745715360166,19.383333333333333,0.06618054888888888,26.0,16.0,23.386958575254727,23.0,0.3869585752547273,0.0
2015-05-27,2015,8.0,23.81,0.26187556362903497,32.25743360708034,19.463629691836744,19.381666666666668,0.08187725305555556,23.0,15.0,20.90298739736574,21.0,-0.09701260263425837,0.0
2015-05-28,2015,10.0,28.16,0.12936906374331714,32.34435950676781,19.477064295205487,19.379722222222224,0.09725113638888888,26.0,16.0,23.370788650403956,23.0,0.3707886504039557,0.0
2015-05-29,2015,10.0,24.05,0.2583560649499719,32.42796018870928,19.490040644483663,19.3775,0.11228942916666666,29.0,19.0,26.3631257909409,26.0,0.3631257909408987,0.0
2015-05-30,2015,14.0,26.59,0.18205296302949692,32.50821727832592,19.502550018354576,19.375555555555557,0.1269793561111111,27.0,13.0,23.298049424803253,20.0,3.298049424803253,0.0
2015-05-31,2015,10.0,20.44,0.3727196860080618,32.58511313693593,19.514583874022723,19.373055555555556,0.14130816138888888,23.0,13.0,20.348663874581085,20.0,0.34866387458108505,0.0
2015-06-01,2015,4.0,7.61,0.766983495656946,32.658630861599086,19.526133866192886,19.370833333333334,0.1552631322222222,15.0,11.0,13.93674895121288,13.0,0.9367489512128806,0.0
2015-06-02,2015,8.0,17.65,0.4607188576155674,32.72875428567832,19.53719186609701,19.368333333333332,0.16883162416666667,19.0,11.0,16.86830297919115,17.0,-0.1316970208088506,0.0
2015-06-03,2015,12.0,29.73,0.09347230482970093,32.79546798006537,19.54774998048912,19.365555555555556,0.18200108555555555,27.0,15.0,23.79502370780605,24.0,-0.20497629219395108,0.0
2015-06-04,2015,12.0,30.43,0.07391506733388786,32.858757255012094,19.55780057052538,19.36277777777778,0.19475908305555556,30.0,18.0,26.787958638145103,27.0,-0.2120413618548973,0.0
2015-06-05,2015,11.0,24.09,0.26819506216427647,32.9186081625043,19.56733627044394,19.360000000000003,0.20709332555555557,32.0,21.0,29.04949124197426,28.0,1.049491241974259,0.0
2015-06-06,2015,11.0,20.04,0.3922670070494897,32.97500749911059,19.576350005956854,19.357222222222223,0.21899168972222222,31.0,20.0,28.043695974428324,28.0,0.04369597442832429,0.0
2015-06-07,2015,15.0,22.46,0.3199697562235221,33.02794280923552,19.58483501226523,19.354166666666668,0.23044224472222222,34.0,19.0,29.96124485903006,28.0,1.9612448590300602,0.0639939512447042
2015-06-08,2015,11.0,24.56,0.25749913154040116,33.077402388703554,19.592784851607632,19.351111111111113,0.241433275,30.0,19.0,27.033145125059946,27.0,0.03314512505994571,0.0
2015-06-09,2015,16.0,19.9,0.39921581582147125,33.12337528859868,19.600193430251807,19.348055555555554,0.25195330499999996,32.0,16.0,27.67766633388268,21.0,6.67766633388268,0.4790589789857652
2015-06-10,2015,9.0,21.85,0.3411898343976506,33.16585131928341,19.607055014840363,19.345,0.26199112305555555,24.0,15.0,21.565091264632983,20.0,1.5650912646329829,0.0
2015-06-11,2015,12.0,24.05,0.27570758594028,33.204821054520956,19.61336424800236,19.341666666666665,0.2715358033333333,27.0,15.0,23.749049668289594,23.0,0.7490496682895937,0.0
2015-06-12,2015,9.0,19.56,0.4115572296473985,33.24027583562532,19.61911616314477,19.33833333333333,0.28057672694444447,29.0,20.0,26.558777227431733,25.0,1.558777227431733,0.0
2015-06-13,2015,10.0,23.47,0.2946064728161465,33.272207775565235,19.62430619834084,19.334999999999997,0.289103605,32.0,22.0,29.28451442955515,28.0,1.2845144295551485,0.0
2015-06-14,2015,12.0,21.53,0.35346529227961965,33.30060976295105,19.628930209235804,19.331666666666667,0.29710649666666666,34.0,22.0,30.738194874709087,30.0,0.7381948747090874,0.0
2015-06-15,2015,12.0,18.75,0.4373673672196686,33.325475465836625,19.632984480895,19.328333333333333,0.3045758302777778,29.0,17.0,25.735370923910928,25.0,0.7353709239109278,0.0
2015-06-16,2015,7.0,8.59,0.7424040636213647,33.34679933527261,19.63646573852433,19.32472222222222,0.31150242055555555,22.0,15.0,20.094219184990973,19.0,1.0942191849909726,0.0
2015-06-17,2015,9.0,16.92,0.4928753270718015,33.36457660855248,19.639371156999037,19.32138888888889,0.31787748555555556,24.0,15.0,21.548193825647715,21.0,0.548193825647715,0.0
2015-06-18,2015,13.0,23.24,0.30374975451632136,33.37880331209849,19.64169836914314,19.317777777777778,0.32369266361111115,27.0,14.0,23.45674810041305,20.0,3.4567481004130514,0.0
2015-06-19,2015,9.0,22.51,0.325835487143895,33.38947626394061,19.643445472708866,19.314444444444444,0.32894002694444446,28.0,19.0,25.54606801017347,25.0,0.546068010173471,0.0
2015-06-20,2015,10.0,29.05,0.13015079310305844,33.39659307574882,19.644611036013124,19.310833333333335,0.333612095,29.0,19.0,26.272733392782257,27.0,-0.7272666072177429,0.0
2015-06-21,2015,12.0,25.26,0.2437160201175096,33.40015215438629,19.645194102196037,19.307222222222222,0.33770184722222224,32.0,20.0,28.726874610808412,28.0,0.7268746108084123,0.0
2015-06-22,2015,10.0,16.86,0.4952118887017406,33.40015270295875,19.645194192074904,19.30388888888889,0.34120273305555554,33.0,23.0,30.272395456924475,28.0,2.2723954569244746,0.0
2015-06-23,2015,10.0,17.57,0.4738984574145454,33.39659472134338,19.64461130557584,19.30027777777778,0.34410868166666664,32.0,22.0,29.272733236566715,28.0,1.2727332365667152,0.0
2015-06-24,2015,10.0,20.75,0.37854675731376575,33.38947900618884,19.64344592173397,19.296944444444446,0.3464141088888889,33.0,23.0,30.273408639940367,32.0,-1.7265913600596328,0.0
2015-06-25,2015,10.0,27.79,0.1674357961687042,33.37880715038662,19.641698997262278,19.293333333333337,0.34811392444444444,35.0,25.0,32.27442125157312,32.0,0.27442125157312347,0.0
2015-06-26,2015,6.0,12.2,0.6343427839898297,33.364581542021774,19.639371963698046,19.290000000000003,0.34920353555555556,32.0,26.0,30.365462269762197,31.0,-0.6345377302378026,0.0
2015-06-27,2015,10.0,10.59,0.6824283500389716,33.34680536281995,19.63646672314477,19.28666666666667,0.3496788522222222,29.0,19.0,26.277455407408606,21.0,5.277455407408606,0.0
2015-06-28,2015,8.0,16.34,0.5096845197132143,33.32548258611522,19.632985642636104,19.283333333333335,0.3495362875,27.0,19.0,24.823580076605516,24.0,0.8235800766055164,0.0
2015-06-29,2015,10.0,21.09,0.36667841971487536,33.30061797437121,19.628931547156824,19.279999999999998,0.34877276,31.0,21.0,28.281828285479218,28.0,0.281828285479218,0.0
2015-06-30,2015,13.0,30.55,0.08181652187628874,33.27221707629535,19.62430771136379,19.276666666666667,0.3473856908333333,34.0,21.0,30.469867615828004,31.0,-0.5301323841719956,0.0
2015-07-01,2015,10.0,28.21,0.15133101411210492,33.24028622359295,19.619117850057584,19.27361111111111,0.3453730033333334,33.0,23.0,30.287529272172353,31.0,-0.7124707278276468,0.0
2015-07-02,2015,8.0,13.87,0.5822897167588805,33.204832527413906,19.613366107462333,19.270555555555553,0.34273312027777775,32.0,24.0,29.83269891361588,27.0,2.8326989136158787,0.0
2015-07-03,2015,12.0,26.64,0.19676447745292824,33.16586387455097,19.60705704537799,19.2675,0.33946495666666665,35.0,23.0,31.753453601185296,32.0,-0.2465463988147043,0.0
2015-07-04,2015,9.0,23.71,0.28419160084153594,33.12338892345287,19.600195630274914,19.264444444444443,0.3355679177777778,36.0,27.0,33.568686159347415,29.0,4.568686159347415,0.0
2015-07-05,2015,11.0,11.36,0.656563268963384,33.07741710012037,19.59278721940581,19.261666666666667,0.33104188944444446,29.0,18.0,26.033143606443293,21.0,5.033143606443293,0.0
2015-07-06,2015,7.0,24.62,0.2545709438879703,33.02795859395624,19.584837546014512,19.25888888888889,0.32588723138888886,24.0,17.0,22.115246565793093,21.0,1.1152465657930932,0.0
2015-07-07,2015,13.0,27.82,0.15633117654008766,32.975024353643065,19.57635270372465,19.25611111111111,0.32010476861111115,28.0,15.0,24.506184102819475,25.0,-0.4938158971805251,0.0
2015-07-08,2015,12.0,28.47,0.1351400897440468,32.91862608312411,19.567339130194185,19.253611111111113,0.31369578305555557,32.0,20.0,28.781261166216225,28.0,0.7812611662162254,0.0
2015-07-09,2015,13.0,21.74,0.3383807162296326,32.85877623776372,19.557803590123868,19.25111111111111,0.30666200055555554,34.0,21.0,30.52028622649169,26.0,4.520286226491692,0.0
2015-07-10,2015,12.0,21.69,0.3386285337096442,32.795488020763266,19.547753157708968,19.248611111111114,0.29900558222222223,34.0,22.0,30.795021473067372,26.0,4.795021473067372,0.0
2015-07-11,2015,7.0,11.65,0.6440441212734185,32.72877537990783,19.537195198624303,19.24638888888889,0.2907291116666667,24.0,17.0,22.13476373778876,21.0,1.1347637377887594,0.0
2015-07-12,2015,11.0,30.31,0.07191518291884347,32.65865300471728,19.526137351632375,19.24416666666667,0.2818355838888889,28.0,17.0,25.076057362933916,25.0,0.0760573629339163,0.0
2015-07-13,2015,12.0,30.63,0.06000086372595259,32.585136324072245,19.514587509903635,19.242222222222225,0.2723283908333333,31.0,19.0,27.818394082259303,29.0,-1.181605917740697,0.0
2015-07-14,2015,13.0,29.38,0.09622918249702561,32.50824150438262,19.502553802136447,19.240277777777777,0.2622113102777778,36.0,23.0,32.56247156753417,32.0,0.5624715675341676,0.0
2015-07-15,2015,12.0,30.16,0.06993914105374444,32.427985448361746,19.4900445735622,19.238333333333333,0.25148849194444445,38.0,26.0,34.835748166957636,33.0,1.8357481669576359,0.0
2015-07-16,2015,13.0,29.11,0.09999836803264173,32.34438579446462,19.477068366918438,19.236666666666668,0.24016444388888888,38.0,25.0,34.582022117395226,34.0,0.5820221173952262,0.0
2015-07-17,2015,12.0,24.02,0.25536606672879414,32.2574609170431,19.46363390346974,19.235277777777778,0.22824401833333333,40.0,28.0,36.8544781046775,36.0,0.8544781046774972,0.0
2015-07-18,2015,8.0,23.21,0.27845823055073626,32.16722992726486,19.449750064152493,19.233888888888888,0.21573239944444442,36.0,28.0,33.9095647977094,33.0,0.9095647977094004,0.0
2015-07-19,2015,13.0,29.38,0.0839850597324161,32.07371267483649,19.435425870915893,19.232777777777777,0.20263508777777778,39.0,26.0,35.614091360857394,34.0,1.614091360857394,0.0
2015-07-20,2015,11.0,29.18,0.08746711370920057,31.97692975056367,19.420670468327046,19.231666666666666,0.1889578886111111,39.0,28.0,36.14464672067908,35.0,1.1446467206790771,0.0
2015-07-21,2015,13.0,27.81,0.1275814828959393,31.876902489774718,19.405493105503744,19.230555555555554,0.17470689611111112,41.0,28.0,37.63723797562485,36.0,1.6372379756248492,0.0
2015-07-22,2015,13.0,28.82,0.0929591878780236,31.77365297662523,19.389903118433654,19.229999999999997,0.15988848194444444,44.0,31.0,40.649325004809384,40.0,0.6493250048093842,0.0
2015-07-23,2015,9.0,27.1,0.14422504879764364,31.66720404929443,19.373909912733815,19.229166666666664,0.1445092813888889,38.0,29.0,35.68890180988082,33.0,2.688901809880818,0.0
2015-07-24,2015,10.0,22.07,0.3006434433406846,31.557579306075173,19.35752294689947,19.228888888888886,0.12857618,37.0,27.0,34.44192190503017,34.0,0.4419219050301706,0.0
2015-07-25,2015,11.0,18.17,0.42216206808232204,31.44480311235193,19.340751716086167,19.22861111111111,0.11209630166666668,35.0,24.0,32.197177621858444,24.0,8.197177621858444,0.0
2015-07-26,2015,9.0,23.62,0.24606355341982933,31.328900608452468,19.32360573646426,19.22833333333333,0.09507699555555554,32.0,23.0,29.716053763472935,30.0,-0.28394623652706485,0.0
2015-07-27,2015,11.0,27.97,0.10380994348617278,31.20989771835128,19.30609453017975,19.22833333333333,0.07752582499999999,37.0,26.0,34.220106814472786,32.0,2.2201068144727856,0.0
2015-07-28,2015,14.0,23.75,0.23603523455757713,31.08782115919448,19.288227610950976,19.22861111111111,0.059450555555555555,39.0,25.0,35.47704343712791,34.0,1.4770434371279109,0.0
2015-07-29,2015,7.0,11.34,0.6337528520738174,30.962698451608382,19.270014470325542,19.228888888888886,0.040859143611111114,28.0,21.0,26.246228211880197,23.0,3.2462282118801973,0.0
2015-07-30,2015,8.0,15.85,0.48596636165179763,30.83455793074642,19.251464564617677,19.229444444444443,0.021759726666666666,30.0,22.0,28.00467819036253,28.0,0.004678190362529477,0.0
2015-07-31,2015,8.0,25.67,0.16393702467860005,30.703428758021392,19.23258730254168,19.230277777777776,0.002160611111111111,32.0,24.0,30.0138448070178,28.0,2.0138448070178008,0.0
2015-08-01,2015,10.0,24.64,0.1939636496046634,30.56934093346388,19.21339203355301,19.231111111111108,0.01792973527777778,32.0,22.0,29.528982083190893,28.0,1.5289820831908933,0.0
2015-08-02,2015,9.0,24.33,0.20052116447729307,30.432325308640362,19.19388803690468,19.23222222222222,0.038502694444444444,34.0,25.0,31.786784360118656,30.0,1.7867843601186557,0.0
2015-08-03,2015,13.0,28.9,0.0459657529585622,30.292413600058897,19.174084511422926,19.233611111111113,0.05954950611111111,35.0,22.0,31.818860815290137,31.0,0.8188608152901367,0.0
2015-08-04,2015,9.0,19.44,0.35521614753178543,30.149638402984543,19.153990566002633,19.235,0.08106127611111112,34.0,25.0,31.808745436535347,30.0,1.8087454365353466,0.0
2015-08-05,2015,11.0,14.72,0.5093992897840866,30.004033205581226,19.133615210819983,19.23638888888889,0.10302898611111112,35.0,24.0,32.33555323285054,31.0,1.3355532328505433,0.0
2015-08-06,2015,12.0,25.77,0.13684628575618318,29.85563240329253,19.112967349256607,19.238333333333333,0.1254434986111111,38.0,26.0,35.108569241836676,32.0,3.108569241836676,0.0
2015-08-07,2015,11.0,26.78,0.09845222567731626,29.704471313369194,19.092055770527203,19.240277777777777,0.14829556583333334,40.0,29.0,37.36370092387028,34.0,3.363700923870283,0.0
2015-08-08,2015,12.0,16.87,0.42911453966270463,29.550586189448097,19.070889142999874,19.242222222222225,0.17157583638888887,37.0,25.0,34.13973002333704,32.0,2.1397300233370373,0.0
2015-08-09,2015,9.0,11.32,0.6148875785021694,29.394014236083958,19.049476008196507,19.244722222222222,0.19527486055555557,25.0,16.0,22.866731556008773,21.0,1.866731556008773,0.0
2015-08-10,2015,14.0,24.68,0.1558004370357008,29.234793623132575,19.027824775458466,19.246944444444445,0.21938309777777776,31.0,17.0,27.700396522843903,27.0,0.7003965228439029,0.0
2015-08-11,2015,8.0,4.41,0.8483126771710849,29.072963499882892,19.005943717261424,19.249722222222225,0.24389092055555553,23.0,15.0,21.125402742845893,15.0,6.125402742845893,0.0
2015-08-12,2015,14.0,27.57,0.0463033725377735,28.908564008833068,18.983840965161413,19.2525,0.2687886208333333,30.0,16.0,26.73875144259369,24.0,2.7387514425936885,0.0
2015-08-13,2015,13.0,27.35,0.0484188264206058,28.741636299005744,18.9615245063533,19.255555555555556,0.2940664147222222,35.0,22.0,31.989832080525343,28.0,3.9898320805253427,0.0
2015-08-14,2015,12.0,16.47,0.42356601843997466,28.57222253869664,18.939002180821667,19.25861111111111,0.3197144461111111,27.0,15.0,24.23831733641871,19.0,5.23831733641871,0.0
2015-08-15,2015,9.0,15.78,0.4443733563062423,28.400365927551512,18.916281679063353,19.261944444444445,0.34572279194444444,22.0,13.0,19.941580680431144,20.0,-0.0584193195688556,0.0
2015-08-16,2015,10.0,27.11,0.03954178170058442,28.226110707867004,18.893370540360294,19.26527777777778,0.3720814663888889,25.0,15.0,22.727291173734354,21.0,1.7272911737343541,0.0
2015-08-17,2015,12.0,26.9,0.04098119702231939,28.049502175012147,18.87027615158083,19.26888888888889,0.3987804225,27.0,15.0,24.290238133788602,23.0,1.290238133788602,0.0
2015-08-18,2015,12.0,26.48,0.04989441745496426,27.870586686869434,18.84700574648732,19.272777777777776,0.42580955833333334,30.0,18.0,27.30790243380339,26.0,1.3079024338033918,0.0
2015-08-19,2015,13.0,24.79,0.10471192766828141,27.689411672196282,18.82356640552789,19.276666666666667,0.4531587177777778,33.0,20.0,30.10288252596957,27.0,3.1028825259695694,0.0
2015-08-20,2015,11.0,21.95,0.2019930363975707,27.506025637810836,18.799965056089885,19.280555555555555,0.48081769527777773,34.0,23.0,31.565094492111676,30.0,1.565094492111676,0.0
2015-08-21,2015,12.0,23.68,0.1332508952169642,27.320478174508835,18.77620847319291,18.284722222222225,0.49122376166666665,38.0,26.0,35.36190314406783,34.0,1.3619031440678313,0.0
2015-08-22,2015,13.0,24.69,0.09003192314980835,27.132819961622374,18.75230328059946,18.289166666666667,0.46297595166666666,37.0,24.0,34.161909753497625,31.0,3.161909753497625,0.0
2015-08-23,2015,8.0,16.22,0.3979906420436806,26.943102770134832,18.728255952321405,18.29361111111111,0.43444921416666665,26.0,18.0,24.265799206292066,20.0,4.2657992062920655,0.0
2015-08-24,2015,10.0,20.85,0.2206009403048903,26.75137946427115,18.70407281450104,18.298333333333336,0.4056539294444444,26.0,16.0,23.84776841238512,24.0,-0.15223158761488165,0.0
2015-08-25,2015,9.0,20.93,0.21190476410053316,26.557704001486858,18.679760047645765,18.303055555555556,0.37660051527777777,27.0,18.0,25.07706748694571,25.0,0.07706748694571175,0.0
2015-08-26,2015,8.0,21.92,0.16850425931786928,26.3621314307847,18.655323689196173,18.30777777777778,0.34729942472222225,29.0,21.0,27.303332174654646,25.0,2.3033321746546456,0.0
2015-08-27,2015,8.0,18.74,0.2837683142890295,26.164717889292564,18.630769636407578,18.31277777777778,0.31776114499999997,26.0,18.0,24.3160285142882,24.0,0.3160285142881989,0.0
2015-08-28,2015,12.0,16.78,0.35375838365007595,25.965520597042516,18.606103649525917,18.318055555555556,0.28799619472222227,27.0,15.0,24.493219396397883,24.0,0.49321939639788326,0.0
2015-08-29,2015,7.0,11.14,0.5676237578051313,25.764597849895942,18.581331355239435,18.323055555555555,0.2580151230555555,22.0,15.0,20.548972372513724,19.0,1.5489723725137239,0.0
2015-08-30,2015,8.0,16.57,0.35177239030192997,25.562009010566424,18.55645825038826,18.328611111111112,0.22782850583333333,25.0,17.0,23.35463517097462,22.0,1.3546351709746212,0.0
2015-08-31,2015,7.0,15.05,0.40649459355550943,25.357814497697586,18.53148970591467,18.333888888888886,0.1974469472222222,25.0,18.0,23.571709194838654,20.0,3.571709194838654,0.0
2015-09-01,2015,8.0,9.2,0.6342250205094184,25.15207577296,18.50643097103756,18.339444444444442,0.16688107416666667,24.0,16.0,22.380777518711742,23.0,-0.6192224812882579,0.0
2015-09-02,2015,10.0,19.46,0.21987921976000402,24.944855326137237,18.48128717763528,18.345,0.1361415375,28.0,18.0,25.99245270328765,23.0,2.9924527032876505,0.0
2015-09-03,2015,9.0,23.3,0.05806129037535612,24.736216658178208,18.456063344821757,18.350555555555555,0.10523900972222222,28.0,19.0,26.208121367122683,25.0,1.2081213671226827,0.0
2015-09-04,2015,7.0,16.34,0.3337743378142407,24.526224262199054,18.430764383701472,18.35638888888889,0.07418418194444446,25.0,18.0,23.617977258610672,22.0,1.6179772586106722,0.0
2015-09-05,2015,13.0,18.38,0.24408625820678864,24.314943602425014,18.405395102289596,18.362222222222222,0.04298776416666667,26.0,13.0,23.455150783718185,18.0,5.455150783718185,0.0
2015-09-06,2015,8.0,22.0,0.0872293840746392,24.102441091069245,18.379960210584176,18.368055555555557,0.011660481944444445,21.0,13.0,19.44739696822065,18.0,1.4473969682206516,0.0
2015-09-07,2015,5.0,11.44,0.5211141776928685,23.888784063151906,18.354464325778014,18.374166666666667,0.01978692361111111,19.0,14.0,18.038073113865615,18.0,0.038073113865614516,0.0
2015-09-08,2015,10.0,18.76,0.20757084949352678,23.674040749270436,18.328911977598437,18.38,0.051343699444444446,23.0,13.0,21.09312058178397,20.0,1.093120581783971,0.0
2015-09-09,2015,11.0,18.47,0.21264475460072463,23.458280246337452,18.303307613763792,18.38611111111111,0.08299907972222223,25.0,14.0,22.921182743280532,20.0,2.921182743280532,0.0
2015-09-10,2015,11.0,20.45,0.12011117096120227,23.241572486310403,18.277655605546048,18.392222222222223,0.11474229083333333,25.0,14.0,22.94000770944148,22.0,0.9400077094414812,0.0
2015-09-11,2015,17.0,22.34,0.029707633487025098,23.023988202942608,18.251960253429495,18.398333333333333,0.14656254916666667,32.0,15.0,28.84557904678203,27.0,1.8455790467820314,0.0653567936714552
2015-09-12,2015,9.0,21.79,0.044532875509981196,22.805598896592517,18.22622579285597,18.404444444444444,0.1784490663888889,32.0,23.0,30.34552871607691,28.0,2.3455287160769096,0.0
2015-09-13,2015,19.0,21.15,0.06359897606146847,22.586476797133827,18.200456400047564,18.410833333333333,0.2103910488888889,35.0,16.0,31.54009529658182,23.0,8.540095296581821,0.26711569945816754
2015-09-14,2015,7.0,13.23,0.4084955285747722,22.366694825015212,18.17465619789818,18.416944444444447,0.24237770055555555,18.0,11.0,16.737446374748124,16.0,0.7374463747481244,0.0
2015-09-15,2015,7.0,14.19,0.3592616830774682,22.146326550524737,18.148829261925783,18.423055555555557,0.27439822444444445,17.0,10.0,15.749631108768984,14.0,1.749631108768984,0.0
2015-09-16,2015,11.0,20.52,0.06410114264583366,21.92544615131926,18.1229796262774,18.429166666666667,0.3064418241666667,21.0,10.0,19.05433609521958,16.0,3.054336095219579,0.0
2015-09-17,2015,11.0,21.27,0.020002110239991544,21.70412836828537,18.09711128977951,18.435555555555556,0.33849770611111113,21.0,10.0,19.073588126176116,18.0,1.0735881261761158,0.0
2015-09-18,2015,11.0,20.0,0.06900742541413929,21.482448459802942,18.07122822202643,18.441666666666666,0.3705550808333334,24.0,13.0,22.092887144883896,22.0,0.09288714488389616,0.0
2015-09-19,2015,9.0,18.12,0.14771453119775257,21.260482154488447,18.045334369499844,18.447777777777777,0.40260316527777773,24.0,15.0,22.455460560183877,20.0,2.4554605601838766,0.0
2015-09-20,2015,5.0,6.05,0.7124293127826201,21.038305602499378,18.01943366171265,18.453888888888887,0.43463118444444443,19.0,14.0,18.15073263634001,18.0,0.15073263634000966,0.0
2015-09-21,2015,15.0,19.02,0.08627957959267485,20.815995325486018,17.993530017370485,18.46,0.4666283725,28.0,13.0,25.478677508866635,22.0,3.4786775088666353,0.017255915918534908
2015-09-22,2015,12.0,16.11,0.2177191959229604,20.593628165281523,17.967627350544504,18.46611111111111,0.49858397666666665,22.0,10.0,20.004161090401574,17.0,3.004161090401574,0.0
2015-09-23,2015,6.0,16.05,0.21212613886841147,20.37128123142465,17.941729576848914,17.471944444444443,0.4695127436111111,15.0,9.0,14.01270574822046,13.0,1.0127057482204602,0.0
2015-09-24,2015,11.0,20.22,0.0,20.14903184761434,17.915840619616947,17.478055555555553,0.4376725130555556,20.0,9.0,18.209464998047103,18.0,0.20946499804710328,0.0
2015-09-25,2015,8.0,18.32,0.08064239096329207,19.92695749719794,17.889964416068796,17.483888888888888,0.4059060397222222,15.0,7.0,13.71199311385136,13.0,0.71199311385136,0.0
2015-09-26,2015,7.0,14.71,0.2534941056311716,19.705135767799025,17.864104923465167,17.489722222222223,0.37422401194444443,15.0,8.0,13.885430239015479,13.0,0.8854302390154789,0.0
2015-09-27,2015,9.0,16.98,0.12849979486695284,19.483644295192974,17.838266125239773,17.495555555555555,0.34263709861111113,14.0,5.0,12.5829820172732,11.0,1.5829820172731992,0.0
2015-09-28,2015,4.0,5.93,0.6921489260778262,19.262560706541926,17.8124520371042,18.00111111111111,0.18884405444444446,8.0,4.0,7.377328797608122,6.0,1.377328797608122,0.0
2015-09-29,2015,5.0,8.13,0.5730482100750767,19.041962563102516,17.78666671311818,18.006666666666668,0.22020882638888886,8.0,3.0,7.230556503972666,6.0,1.2305565039726662,0.0
2015-09-30,2015,14.0,18.43,0.020822910227138114,18.821927302522138,17.760914251718223,18.01222222222222,0.2514466202777778,17.0,3.0,14.870466740112263,12.0,2.8704667401122634,0.0
2016-05-01,2016,11.0,27.49,0.054446322512675005,29.07291320895793,19.005936936675834,19.38222222222222,0.37636398972222224,17.0,6.0,14.422433417159766,14.0,0.4224334171597661,0.0
2016-05-02,2016,10.0,20.24,0.3076730923455139,29.234744130587814,19.027818064467443,19.384166666666665,0.3563746769444444,20.0,10.0,17.643144543736806,16.0,1.6431445437368062,0.0
2016-05-03,2016,4.0,9.17,0.6880312054829931,29.393965554141666,19.04946936932894,19.385833333333334,0.33645452416666666,16.0,12.0,15.051882337904205,15.0,0.051882337904205045,0.0
