date,year,month,n_hours,tmax_c,tmin_c,dtr_c,dtr_bin,observed_tmax_solar_h,tmax_minus_1h_c,tmax_minus_2h_c,tmax_minus_3h_c,norm_drop_1h,norm_drop_2h,norm_drop_3h,htemp_daily_rmse,htemp_daily_bias
2016-02-23,2016,2,24,-7.0,-15.0,8.0,<10,14.083333333333334,1.0,2.0,3.0,0.125,0.25,0.375,1.3337747272002636,0.22484955320996605
2016-02-24,2016,2,24,-9.0,-14.0,5.0,<10,15.600000000000001,1.0,3.0,3.0,0.2,0.6,0.6,0.9665933427329401,0.30521811845927194
2016-02-25,2016,2,24,-9.0,-15.0,6.0,<10,16.1,1.0,2.0,3.0,0.16666666666666666,0.3333333333333333,0.5,0.8568862497732209,0.3534487083782713
2016-02-26,2016,2,24,-4.0,-14.0,10.0,10-<14.5,14.1,1.0,2.0,3.0,0.1,0.2,0.3,1.4710336751140936,-0.0017369235384514143
2016-02-27,2016,2,24,0.0,-12.0,12.0,10-<14.5,13.1,0.0,1.0,1.0,0.0,0.08333333333333333,0.08333333333333333,2.19386918546697,-0.7777401812407279
2016-02-28,2016,2,24,0.0,-11.0,11.0,10-<14.5,13.6,1.0,0.0,2.0,0.09090909090909091,0.0,0.18181818181818182,1.5088902300529468,0.0162861630048791
2016-02-29,2016,2,24,4.0,-8.0,12.0,10-<14.5,13.1,1.0,1.0,3.0,0.08333333333333333,0.08333333333333333,0.25,1.988787782377778,0.36250273516299086
2016-03-01,2016,3,24,-4.0,-7.0,3.0,<10,16.616666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0959556075555288,-0.8137339087105319
2016-03-02,2016,3,24,8.0,-7.0,15.0,14.5-<18,17.116666666666667,9.0,8.0,6.0,0.6,0.5333333333333333,0.4,3.2205960744983133,0.8157351582101233
2016-03-03,2016,3,24,3.0,-6.0,9.0,<10,0.11666666666666667,1.0,1.0,2.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,3.803826030905825,-0.2215995658914087
2016-03-04,2016,3,24,-2.0,-7.0,5.0,<10,14.116666666666667,1.0,1.0,2.0,0.2,0.2,0.4,1.3477534854368298,0.12536835129847138
2016-03-05,2016,3,24,0.0,-8.0,8.0,<10,16.116666666666667,2.0,4.0,5.0,0.25,0.5,0.625,1.2713146707071008,0.6971903461891797
2016-03-06,2016,3,24,-1.0,-9.0,8.0,<10,14.133333333333333,0.0,1.0,2.0,0.0,0.125,0.25,1.0881613769648277,-0.2145740284731346
2016-03-07,2016,3,24,-1.0,-7.0,6.0,<10,13.133333333333333,0.0,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.9035207699118348,-0.27184357561076056
2016-03-08,2016,3,24,-1.0,-7.0,6.0,<10,13.133333333333333,0.0,1.0,2.0,0.0,0.16666666666666666,0.3333333333333333,1.697275146918885,0.02344615165537935
2016-03-09,2016,3,24,-3.0,-10.0,7.0,<10,14.133333333333333,0.0,1.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.8455960521959713,-0.5448229412874843
2016-03-10,2016,3,24,-2.0,-8.0,6.0,<10,14.15,0.0,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.8988547789353909,-0.3860237633201155
2016-03-11,2016,3,24,0.0,-5.0,5.0,<10,14.15,0.0,0.0,1.0,0.0,0.0,0.2,0.775215736191695,-0.22844006686938026
2016-03-12,2016,3,24,0.0,-7.0,7.0,<10,13.15,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,1.375492924837482,-0.44903274909467294
2016-03-13,2016,3,24,1.0,-5.0,6.0,<10,14.15,0.0,2.0,2.0,0.0,0.3333333333333333,0.3333333333333333,1.104608733789866,-0.1670923275703983
2016-03-14,2016,3,24,2.0,-5.0,7.0,<10,13.166666666666666,0.0,1.0,1.0,0.0,0.14285714285714285,0.14285714285714285,1.17606722919083,-0.4825565919081226
2016-03-15,2016,3,24,4.0,-1.0,5.0,<10,13.166666666666666,0.0,1.0,1.0,0.0,0.2,0.2,1.3095118630662546,-0.55345632126823
2016-03-16,2016,3,24,7.0,-1.0,8.0,<10,10.166666666666666,1.0,1.0,1.0,0.125,0.125,0.125,2.301534569083957,0.25255838237982914
2016-03-17,2016,3,24,5.0,0.0,5.0,<10,22.183333333333334,2.0,,,0.4,,,1.2406814405672613,-0.24940112094489253
2016-03-18,2016,3,24,5.0,0.0,5.0,<10,13.683333333333334,0.0,0.0,1.0,0.0,0.0,0.2,1.150095988985899,-0.5785347202533119
2016-03-19,2016,3,24,6.0,1.0,5.0,<10,15.183333333333334,1.0,2.0,2.0,0.2,0.4,0.4,1.4784013825576363,-0.7410522238673078
2016-03-20,2016,3,24,5.0,2.0,3.0,<10,15.2,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.7151058209348529,-0.2754857864106954
2016-03-21,2016,3,24,10.0,1.0,9.0,<10,15.7,0.0,0.0,2.0,0.0,0.0,0.2222222222222222,0.9588251570179107,-0.1940603244928376
2016-03-22,2016,3,24,13.0,2.0,11.0,10-<14.5,16.2,0.0,2.0,4.0,0.0,0.18181818181818182,0.36363636363636365,1.5179070838046569,-0.5615857395912889
2016-03-24,2016,3,24,16.0,5.0,11.0,10-<14.5,15.216666666666665,0.0,1.0,3.0,0.0,0.09090909090909091,0.2727272727272727,0.866122003847219,0.03946535941701135
2016-03-25,2016,3,23,16.0,6.0,10.0,10-<14.5,14.716666666666667,0.0,0.0,1.0,0.0,0.0,0.1,1.3551332687699023,-0.8666647975156002
2016-03-26,2016,3,24,16.0,10.0,6.0,<10,14.216666666666667,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.7313813421419749,0.10301263784027455
2016-03-27,2016,3,24,17.0,8.0,9.0,<10,15.733333333333334,1.0,2.0,5.0,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.6827619722153256,0.3490749124359592
2016-03-28,2016,3,24,19.0,8.0,11.0,10-<14.5,15.233333333333333,0.0,1.0,3.0,0.0,0.09090909090909091,0.2727272727272727,0.9713797679387881,-0.1759061783267101
2016-03-29,2016,3,24,20.0,8.0,12.0,10-<14.5,14.233333333333333,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.541115373111956,-0.7659874237928486
2016-03-30,2016,3,24,20.0,11.0,9.0,<10,14.75,0.0,1.0,1.0,0.0,0.1111111111111111,0.1111111111111111,1.4546300086845767,-0.838417297289857
2016-03-31,2016,3,24,20.0,9.0,11.0,10-<14.5,13.75,0.0,0.0,1.0,0.0,0.0,0.09090909090909091,1.7718730010141954,-0.9422991328948833
2016-04-01,2016,4,24,18.0,9.0,9.0,<10,11.75,0.0,1.0,1.0,0.0,0.1111111111111111,0.1111111111111111,3.2674877476806836,0.3416348467895613
2016-04-02,2016,4,24,16.0,8.0,8.0,<10,14.266666666666667,1.0,0.0,1.0,0.125,0.0,0.125,0.9600583039019156,-0.47312031988848763
2016-04-03,2016,4,24,12.0,10.0,2.0,<10,15.766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9230522455617082,0.2268620235519434
2016-04-04,2016,4,24,17.0,7.0,10.0,10-<14.5,14.266666666666667,1.0,0.0,1.0,0.1,0.0,0.1,0.8003652860684268,-0.2754512792173625
2016-04-05,2016,4,24,16.0,10.0,6.0,<10,15.783333333333335,0.0,1.0,3.0,0.0,0.16666666666666666,0.5,1.052808561274565,0.5638198393406959
2016-04-06,2016,4,24,22.0,9.0,13.0,10-<14.5,14.783333333333333,0.0,1.0,2.0,0.0,0.07692307692307693,0.15384615384615385,1.284481408124682,-0.08211931629874947
2016-04-07,2016,4,24,22.0,10.0,12.0,10-<14.5,14.783333333333333,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,1.541651064124136,-0.9630729464850104
2016-04-08,2016,4,24,24.0,12.0,12.0,10-<14.5,16.3,1.0,3.0,5.0,0.08333333333333333,0.25,0.4166666666666667,0.9601577888836427,-0.18163851622863506
2016-04-09,2016,4,24,20.0,10.0,10.0,10-<14.5,12.3,0.0,0.0,1.0,0.0,0.0,0.1,3.086962530026738,-0.9145201749106772
2016-04-10,2016,4,24,15.0,8.0,7.0,<10,15.8,0.0,1.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.7924853619901212,-0.1315710253736877
2016-04-11,2016,4,24,16.0,7.0,9.0,<10,15.3,0.0,1.0,2.0,0.0,0.1111111111111111,0.2222222222222222,0.9221734814664653,-0.3062432945310637
2016-04-12,2016,4,24,20.0,9.0,11.0,10-<14.5,14.316666666666666,0.0,1.0,1.0,0.0,0.09090909090909091,0.09090909090909091,1.0823524810753757,-0.18676919292058
2016-04-13,2016,4,24,17.0,11.0,6.0,<10,11.816666666666666,1.0,0.0,1.0,0.16666666666666666,0.0,0.16666666666666666,1.2415115730280464,-0.40492986914347545
2016-04-14,2016,4,24,16.0,9.0,7.0,<10,15.816666666666666,1.0,0.0,1.0,0.14285714285714285,0.0,0.14285714285714285,0.9060579768986646,0.052769189446596254
2016-04-15,2016,4,24,16.0,7.0,9.0,<10,15.316666666666666,1.0,1.0,2.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,1.252337454906235,0.5912323746092096
2016-04-16,2016,4,24,22.0,8.0,14.0,10-<14.5,14.333333333333334,1.0,0.0,2.0,0.07142857142857142,0.0,0.14285714285714285,0.9748408383420749,0.289312838122576
2016-04-17,2016,4,24,23.0,10.0,13.0,10-<14.5,16.333333333333332,0.0,2.0,3.0,0.0,0.15384615384615385,0.23076923076923078,2.4198235001536954,-1.1559074097885593
2016-04-18,2016,4,24,24.0,12.0,12.0,10-<14.5,16.333333333333332,1.0,3.0,5.0,0.08333333333333333,0.25,0.4166666666666667,1.0567326488708735,0.2731016348729825
2016-04-19,2016,4,24,23.0,12.0,11.0,10-<14.5,15.333333333333334,1.0,1.0,2.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.9391206656563821,0.0336341465527783
2016-04-20,2016,4,24,25.0,13.0,12.0,10-<14.5,15.35,0.0,1.0,2.0,0.0,0.08333333333333333,0.16666666666666666,1.1817472233454636,-0.20732368642103358
2016-04-21,2016,4,24,27.0,16.0,11.0,10-<14.5,14.35,1.0,2.0,3.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,1.2490594144178708,0.6347244484381478
2016-04-22,2016,4,24,26.0,16.0,10.0,10-<14.5,15.850000000000001,0.0,2.0,5.0,0.0,0.2,0.5,0.970646760292454,-0.024915469526407847
2016-04-23,2016,4,24,21.0,14.0,7.0,<10,11.85,0.0,1.0,2.0,0.0,0.14285714285714285,0.2857142857142857,1.5563327338455348,0.2672136584727319
2016-04-24,2016,4,24,19.0,11.0,8.0,<10,16.85,0.0,1.0,2.0,0.0,0.125,0.25,1.8461572003518751,0.02585270203196144
2016-04-25,2016,4,24,24.0,14.0,10.0,10-<14.5,16.366666666666667,1.0,2.0,4.0,0.1,0.2,0.4,0.7663679753769472,-0.043363707873512514
2016-04-26,2016,4,24,26.0,16.0,10.0,10-<14.5,14.866666666666667,0.0,1.0,1.0,0.0,0.1,0.1,0.8121860603748893,0.172509580170593
2016-04-27,2016,4,24,22.0,12.0,10.0,10-<14.5,15.366666666666667,1.0,1.0,2.0,0.1,0.1,0.2,3.2720362658687283,0.3883112814713825
2016-04-28,2016,4,24,27.0,13.0,14.0,10-<14.5,13.366666666666667,1.0,0.0,1.0,0.07142857142857142,0.0,0.07142857142857142,1.581525328528264,-0.6210412028877198
2016-04-29,2016,4,24,22.0,15.0,7.0,<10,12.866666666666667,0.0,0.0,2.0,0.0,0.0,0.2857142857142857,1.802966310898075,0.6320624274128587
2016-04-30,2016,4,24,13.0,8.0,5.0,<10,0.36666666666666664,1.0,2.0,2.0,0.2,0.4,0.4,2.3076728673076117,0.49672537674987344
2016-05-01,2016,5,24,17.0,6.0,11.0,10-<14.5,15.366666666666667,0.0,0.0,2.0,0.0,0.0,0.18181818181818182,1.1207523443460679,-0.4493965043065631
2016-05-02,2016,5,24,20.0,10.0,10.0,10-<14.5,14.383333333333333,0.0,1.0,2.0,0.0,0.1,0.2,1.3794681871528813,0.36091542510353697
2016-05-03,2016,5,24,16.0,12.0,4.0,<10,13.883333333333333,0.0,1.0,1.0,0.0,0.25,0.25,1.3101934421956463,-0.16921486035176728
2016-05-04,2016,5,24,19.0,12.0,7.0,<10,14.883333333333333,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.9243996321428409,0.4898702162302547
2016-05-05,2016,5,24,22.0,11.0,11.0,10-<14.5,13.383333333333333,1.0,1.0,1.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,1.0189490182994965,-0.239994381210178
2016-05-06,2016,5,24,27.0,13.0,14.0,10-<14.5,9.383333333333333,6.0,6.0,6.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,5.826242824660311,2.3734352898734596
2016-05-07,2016,5,24,20.0,11.0,9.0,<10,12.883333333333333,0.0,1.0,1.0,0.0,0.1111111111111111,0.1111111111111111,1.0776073362664744,0.19535166879337074
2016-05-08,2016,5,24,24.0,10.0,14.0,10-<14.5,15.383333333333333,0.0,0.0,1.0,0.0,0.0,0.07142857142857142,1.8580696714122948,-1.0250921761509886
2016-05-09,2016,5,24,30.0,15.0,15.0,14.5-<18,13.383333333333333,1.0,2.0,4.0,0.06666666666666667,0.13333333333333333,0.26666666666666666,3.6587927449884194,1.2058440472455354
2016-05-10,2016,5,24,16.0,10.0,6.0,<10,12.383333333333333,0.0,2.0,2.0,0.0,0.3333333333333333,0.3333333333333333,3.129575077988793,-0.455592064094005
2016-05-11,2016,5,24,19.0,9.0,10.0,10-<14.5,14.883333333333333,0.0,1.0,1.0,0.0,0.1,0.1,1.1007711477757425,0.6079377920244823
2016-05-12,2016,5,24,21.0,9.0,12.0,10-<14.5,13.383333333333333,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.6628392201722797,-0.021548434425139467
2016-05-13,2016,5,24,20.0,13.0,7.0,<10,15.383333333333333,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,1.3249734988659783,0.5297775659906632
2016-05-14,2016,5,24,27.0,9.0,18.0,18-<20,15.383333333333333,0.0,1.0,2.0,0.0,0.05555555555555555,0.1111111111111111,3.3730856659727824,-1.6986180351122906
2016-05-15,2016,5,24,28.0,20.0,8.0,<10,13.383333333333333,2.0,3.0,4.0,0.25,0.375,0.5,2.6177602185849795,0.8051968814914635
2016-05-16,2016,5,24,29.0,16.0,13.0,10-<14.5,14.383333333333333,0.0,1.0,2.0,0.0,0.07692307692307693,0.15384615384615385,0.9677546593165661,-0.22589058004052154
2016-05-17,2016,5,24,22.0,13.0,9.0,<10,17.383333333333333,2.0,5.0,7.0,0.2222222222222222,0.5555555555555556,0.7777777777777778,3.5982827307686294,0.4992385040568274
2016-05-18,2016,5,24,13.0,10.0,3.0,<10,2.8833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.1001743682934313,0.1819259752665666
2016-05-19,2016,5,24,18.0,8.0,10.0,10-<14.5,17.383333333333333,1.0,3.0,4.0,0.1,0.3,0.4,1.2108895884128918,-0.3466131405434998
2016-05-20,2016,5,24,19.0,11.0,8.0,<10,14.383333333333333,0.0,1.0,1.0,0.0,0.125,0.125,1.2461326912432356,0.20187211011356943
2016-05-21,2016,5,24,19.0,9.0,10.0,10-<14.5,15.383333333333333,0.0,1.0,2.0,0.0,0.1,0.2,1.0731963802557047,-0.3363281086840286
2016-05-22,2016,5,24,22.0,10.0,12.0,10-<14.5,14.383333333333333,2.0,2.0,2.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.2663933877367706,0.37678271076664
2016-05-23,2016,5,24,22.0,11.0,11.0,10-<14.5,15.383333333333333,0.0,1.0,2.0,0.0,0.09090909090909091,0.18181818181818182,0.5618713798793765,0.027282483974722622
2016-05-24,2016,5,24,23.0,12.0,11.0,10-<14.5,14.383333333333333,0.0,1.0,1.0,0.0,0.09090909090909091,0.09090909090909091,1.173755314313163,-0.5513907830863546
2016-05-25,2016,5,24,29.0,14.0,15.0,14.5-<18,15.383333333333333,1.0,1.0,2.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,1.4165502874359939,0.0004810308576711127
2016-05-26,2016,5,24,32.0,17.0,15.0,14.5-<18,14.366666666666667,1.0,1.0,2.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,1.2117012880231552,0.29815098077884983
2016-05-27,2016,5,24,28.0,20.0,8.0,<10,15.366666666666667,1.0,1.0,2.0,0.125,0.125,0.25,0.6621770147742856,0.517670959654681
2016-05-28,2016,5,24,25.0,15.0,10.0,10-<14.5,15.866666666666667,0.0,0.0,2.0,0.0,0.0,0.2,1.8527880684331866,-0.3492009909029819
2016-05-29,2016,5,24,25.0,18.0,7.0,<10,14.866666666666667,0.0,1.0,2.0,0.0,0.14285714285714285,0.2857142857142857,0.8650275656854005,0.7081020921916027
2016-05-30,2016,5,24,27.0,17.0,10.0,10-<14.5,16.366666666666667,1.0,2.0,4.0,0.1,0.2,0.4,0.8716584927688867,0.07454587497712965
2016-05-31,2016,5,24,28.0,18.0,10.0,10-<14.5,14.866666666666667,0.0,0.0,1.0,0.0,0.0,0.1,0.9661664193030252,-0.13044157826274638
2016-06-01,2016,6,24,30.0,20.0,10.0,10-<14.5,14.366666666666667,0.0,1.0,1.0,0.0,0.1,0.1,0.5324157150216314,0.12277149503712452
2016-06-02,2016,6,24,32.0,21.0,11.0,10-<14.5,14.35,2.0,2.0,4.0,0.18181818181818182,0.18181818181818182,0.36363636363636365,1.4203583422635135,0.4425797322628912
2016-06-03,2016,6,24,32.0,20.0,12.0,10-<14.5,15.850000000000001,0.0,2.0,5.0,0.0,0.16666666666666666,0.4166666666666667,1.1365222830321662,-0.2788374264265589
2016-06-04,2016,6,24,32.0,22.0,10.0,10-<14.5,14.85,0.0,1.0,3.0,0.0,0.1,0.3,2.1418049769841043,1.1731857671956363
2016-06-05,2016,6,24,31.0,19.0,12.0,10-<14.5,15.35,1.0,2.0,2.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,1.1581242173853152,-0.10566719645049538
2016-06-06,2016,6,24,31.0,20.0,11.0,10-<14.5,14.35,1.0,1.0,1.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,1.2738522107382966,-0.2538494219558302
2016-06-07,2016,6,24,34.0,22.0,12.0,10-<14.5,14.85,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,1.129443482849949,-0.26654716343269147
2016-06-08,2016,6,24,35.0,22.0,13.0,10-<14.5,13.833333333333334,0.0,1.0,1.0,0.0,0.07692307692307693,0.07692307692307693,1.248430412401016,-0.487307525833792
2016-06-09,2016,6,24,35.0,25.0,10.0,10-<14.5,15.833333333333332,0.0,0.0,2.0,0.0,0.0,0.2,0.9223499834106681,0.30989337001324824
2016-06-10,2016,6,24,35.0,25.0,10.0,10-<14.5,13.333333333333334,0.0,1.0,1.0,0.0,0.1,0.1,0.8168691622637835,0.061778623006080245
2016-06-11,2016,6,24,34.0,25.0,9.0,<10,15.333333333333334,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.7976970884836381,-0.17200966316853172
2016-06-12,2016,6,24,36.0,24.0,12.0,10-<14.5,13.333333333333334,0.0,1.0,1.0,0.0,0.08333333333333333,0.08333333333333333,1.4766465930241748,-0.6719048923780978
2016-06-13,2016,6,24,32.0,27.0,5.0,<10,14.816666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.4599438977259166,0.054079103849454135
2016-06-14,2016,6,24,37.0,25.0,12.0,10-<14.5,15.816666666666666,0.0,1.0,2.0,0.0,0.08333333333333333,0.16666666666666666,1.166778855746544,-0.002016329416577959
2016-06-15,2016,6,24,39.0,27.0,12.0,10-<14.5,13.816666666666666,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,1.693044551725756,-0.04239081507813417
2016-06-16,2016,6,24,33.0,27.0,6.0,<10,15.816666666666666,0.0,1.0,2.0,0.0,0.16666666666666666,0.3333333333333333,1.3297082683749244,0.5002065059066654
2016-06-17,2016,6,24,28.0,19.0,9.0,<10,0.31666666666666665,2.0,3.0,3.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,4.897145226236186,0.7093175350679108
2016-06-18,2016,6,24,26.0,18.0,8.0,<10,15.3,0.0,1.0,1.0,0.0,0.125,0.125,0.8063778103960846,0.1819248630529738
2016-06-19,2016,6,24,27.0,14.0,13.0,10-<14.5,12.3,2.0,3.0,7.0,0.15384615384615385,0.23076923076923078,0.5384615384615384,4.124285575243358,-0.8860932602511339
2016-06-20,2016,6,24,26.0,15.0,11.0,10-<14.5,15.8,0.0,1.0,1.0,0.0,0.09090909090909091,0.09090909090909091,1.5059166599099436,-0.6918032044336959
2016-06-21,2016,6,24,26.0,17.0,9.0,<10,15.8,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.8742582211585302,-0.08106696939463982
2016-06-22,2016,6,24,29.0,18.0,11.0,10-<14.5,16.3,1.0,2.0,3.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,1.305098632454056,0.3082314000124515
2016-06-23,2016,6,24,23.0,15.0,8.0,<10,0.2833333333333333,1.0,3.0,3.0,0.125,0.375,0.375,4.289840412447709,0.473992229150406
2016-06-24,2016,6,24,25.0,15.0,10.0,10-<14.5,14.783333333333333,0.0,0.0,1.0,0.0,0.0,0.1,1.1633378202555738,-0.30376679683574764
2016-06-25,2016,6,24,27.0,17.0,10.0,10-<14.5,14.283333333333333,1.0,2.0,2.0,0.1,0.2,0.2,0.9310567792341508,-0.13767990103060276
2016-06-26,2016,6,24,29.0,19.0,10.0,10-<14.5,14.783333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.081711117500313,-0.5967624422591862
2016-06-27,2016,6,24,32.0,20.0,12.0,10-<14.5,15.283333333333333,0.0,0.0,2.0,0.0,0.0,0.16666666666666666,1.318421049584972,-0.8338839451176715
2016-06-28,2016,6,24,28.0,17.0,11.0,10-<14.5,14.266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3.4561699654427795,-1.7378125293814413
2016-06-29,2016,6,24,28.0,16.0,12.0,10-<14.5,16.766666666666666,0.0,0.0,2.0,0.0,0.0,0.16666666666666666,1.572688593414561,-0.7533897944327154
2016-06-30,2016,6,24,34.0,20.0,14.0,10-<14.5,14.266666666666667,1.0,2.0,1.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,1.4058347599698429,-0.03373793584684156
2016-07-01,2016,7,24,33.0,21.0,12.0,10-<14.5,13.766666666666667,0.0,2.0,1.0,0.0,0.16666666666666666,0.08333333333333333,1.7085246337644264,-1.0070289642107724
2016-07-02,2016,7,24,34.0,24.0,10.0,10-<14.5,14.766666666666667,0.0,1.0,0.0,0.0,0.1,0.0,0.8370795995400712,-0.10484707076009651
2016-07-03,2016,7,24,27.0,21.0,6.0,<10,15.75,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,1.329865046926348,0.07758546811241107
2016-07-04,2016,7,24,33.0,20.0,13.0,10-<14.5,15.75,0.0,0.0,1.0,0.0,0.0,0.07692307692307693,1.0893920796675558,-0.36241292205270836
2016-07-05,2016,7,24,31.0,23.0,8.0,<10,15.25,1.0,1.0,2.0,0.125,0.125,0.25,1.1695040777582737,0.5443917806429036
2016-07-06,2016,7,24,30.0,18.0,12.0,10-<14.5,14.25,0.0,7.0,6.0,0.0,0.5833333333333334,0.5,3.9795865398417467,0.2719765056946318
2016-07-07,2016,7,24,22.0,18.0,4.0,<10,19.25,2.0,2.0,2.0,0.5,0.5,0.5,1.687011572670234,0.8118411187056789
2016-07-08,2016,7,24,28.0,19.0,9.0,<10,15.25,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,1.2224331576350143,-0.35292486922511995
2016-07-09,2016,7,24,28.0,23.0,5.0,<10,15.233333333333333,0.0,1.0,1.0,0.0,0.2,0.2,0.6119359030775796,0.08486808204095005
2016-07-10,2016,7,24,32.0,23.0,9.0,<10,15.233333333333333,0.0,1.0,1.0,0.0,0.1111111111111111,0.1111111111111111,0.5550056783097309,-0.06667671834153133
2016-07-11,2016,7,24,32.0,24.0,8.0,<10,14.233333333333333,0.0,2.0,7.0,0.0,0.25,0.875,2.4148349772207514,1.0723855057681073
2016-07-12,2016,7,24,32.0,22.0,10.0,10-<14.5,14.233333333333333,0.0,1.0,1.0,0.0,0.1,0.1,1.1301918322759335,-0.42332824581981265
2016-07-13,2016,7,24,35.0,23.0,12.0,10-<14.5,14.733333333333333,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,1.0836104232010741,-0.5872479383998009
2016-07-14,2016,7,24,38.0,25.0,13.0,10-<14.5,15.233333333333333,1.0,1.0,2.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,1.1854763382751732,-0.23476568849257173
2016-07-15,2016,7,24,31.0,20.0,11.0,10-<14.5,8.233333333333333,2.0,2.0,1.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,5.556168282576863,-0.32790084365808897
2016-07-16,2016,7,24,31.0,20.0,11.0,10-<14.5,15.233333333333333,0.0,1.0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.9806800317543221,-0.4572935788502681
2016-07-17,2016,7,24,35.0,24.0,11.0,10-<14.5,15.233333333333333,0.0,0.0,1.0,0.0,0.0,0.09090909090909091,0.8210790458469192,-0.2535331362607652
2016-07-18,2016,7,24,35.0,22.0,13.0,10-<14.5,14.216666666666667,0.0,1.0,4.0,0.0,0.07692307692307693,0.3076923076923077,3.7791918130948763,1.077382767193579
2016-07-19,2016,7,24,30.0,22.0,8.0,<10,14.216666666666667,1.0,2.0,2.0,0.125,0.25,0.25,1.0823337170732266,0.21395767417948472
2016-07-20,2016,7,24,29.0,22.0,7.0,<10,12.716666666666667,0.0,1.0,0.0,0.0,0.14285714285714285,0.0,1.42866285006184,-0.4774622644445105
2016-07-21,2016,7,24,34.0,23.0,11.0,10-<14.5,13.216666666666667,1.0,0.0,1.0,0.09090909090909091,0.0,0.09090909090909091,0.9235716047044632,0.018375482566427365
2016-07-22,2016,7,24,33.0,24.0,9.0,<10,14.716666666666667,0.0,2.0,3.0,0.0,0.2222222222222222,0.3333333333333333,1.1958481782352852,0.056113158971532094
2016-07-23,2016,7,24,26.0,18.0,8.0,<10,1.2166666666666668,0.0,2.0,3.0,0.0,0.25,0.375,4.561998568616813,-0.05130390958842742
2016-07-24,2016,7,24,31.0,19.0,12.0,10-<14.5,14.216666666666667,1.0,1.0,2.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,1.0086364351053734,-0.0622146384624959
2016-07-25,2016,7,24,34.0,22.0,12.0,10-<14.5,14.716666666666667,0.0,1.0,1.0,0.0,0.08333333333333333,0.08333333333333333,1.0700386158137172,-0.11014733672256893
2016-07-26,2016,7,24,36.0,24.0,12.0,10-<14.5,13.716666666666667,0.0,1.0,1.0,0.0,0.08333333333333333,0.08333333333333333,1.1203311686477084,-0.3248915224843613
2016-07-27,2016,7,24,37.0,25.0,12.0,10-<14.5,15.716666666666665,0.0,1.0,2.0,0.0,0.08333333333333333,0.16666666666666666,1.3378823388505443,-0.4980860056582541
2016-07-28,2016,7,24,37.0,25.0,12.0,10-<14.5,15.716666666666665,0.0,1.0,2.0,0.0,0.08333333333333333,0.16666666666666666,1.8430117335410257,0.16188801287604315
2016-07-29,2016,7,24,31.0,19.0,12.0,10-<14.5,15.216666666666667,3.0,3.0,4.0,0.25,0.25,0.3333333333333333,3.229072255926419,-0.3032723519220249
2016-07-30,2016,7,24,28.0,19.0,9.0,<10,13.716666666666667,0.0,1.0,3.0,0.0,0.1111111111111111,0.3333333333333333,1.1493586001485299,-0.06598799008596339
2016-07-31,2016,7,24,29.0,20.0,9.0,<10,15.216666666666667,0.0,1.0,2.0,0.0,0.1111111111111111,0.2222222222222222,1.043316671088229,-0.40506029267855376
