*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.5.000 -HEAD  AUG 30, 2026 03:50:10

*RUN   1        : GUO2025 XINYU66 REAL      MZCER048 SHIH1904    1
 MODEL          : MZCER048 - Maize
 EXPERIMENT     : SHIH1904 MZ GUO2025 SHIHEZI 2019 W4
 DATA PATH      :
 TREATMENT  1   : GUO2025 XINYU66 REAL      MZCER048
  
!                                                                                                                                                                                                                                      Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                      0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-80  80-100
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD   GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD  PST1A  PST2A   KSTD   LN%D   SH%D   HIPD   PWDD   PWTD     SLAD   CHTD   CWID   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D   CDAD   LDAD   SDAD   SNW0C   SNW1C  DTTD
 2019 149    28    26    6.0      2   0.26    100     18      0    126    118    118      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    257.6   0.10   0.00   0.33    0.80    1.01    0.86    0.55    0.06    0.00    0.00    0.00    0.00    0.00      0      0      0       0       0 12.83
 2019 150    29    27    6.0      2   0.31    128     18      0    156    146    146      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    244.9   0.12   0.00   0.34    0.81    1.23    1.08    0.74    0.14    0.00    0.00    0.00    0.00    0.00      0      0      0       0       0 16.55
 2019 151    30    28    7.0      2   0.38    165     18      0    182    183    183      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    232.4   0.15   0.00   0.37    0.80    1.40    1.24    0.88    0.25    0.00    0.00    0.00    0.00    0.00      0      0      0       0       0 18.41
 2019 152    31    29    7.0      2   0.46    208     18      0    221    225    225      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    221.6   0.18   0.00   0.41    0.80    1.63    1.48    1.08    0.46    0.00    0.00    0.00    0.00    0.00      0      0      0       0       0 18.06
 2019 153    32    30    8.0      3   0.54    256     18      0    240    274    274      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    211.9   0.21   0.00   0.44    0.79    1.74    1.59    1.17    0.56    0.03    0.00    0.00    0.00    0.00      0      0      0       0       0 17.85
 2019 154    33    31    8.0      3   0.64    312     19      0    281    331    331      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    204.2   0.25   0.00   0.47    0.79    1.95    1.80    1.36    0.75    0.14    0.00    0.00    0.00    0.00      0      0      0       0       0 18.25
 2019 155    34    32    9.0      3   0.75    379     21      0    329    399    399      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    197.0   0.29   0.00   0.50    0.78    2.19    2.04    1.56    0.95    0.31    0.00    0.00    0.00    0.00      0      0      0       0       0 18.61
 2019 156    35    33    9.0      3   0.86    452     25      0    378    477    477      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    190.5   0.34   0.00   0.53    0.78    2.42    2.27    1.76    1.15    0.53    0.00    0.00    0.00    0.00      0      0      0       0       0 18.15
 2019 157    36    34    9.0      3   1.00    546     33      0    439    579    579      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    183.8   0.39   0.00   0.56    0.78    2.69    2.54    1.99    1.39    0.72    0.13    0.00    0.00    0.00      0      0      0       0       0 20.21
 2019 158    37    35   10.0      3   1.15    644     45      0    486    688    688      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    178.1   0.45   0.00   0.59    0.77    2.89    2.74    2.16    1.56    0.87    0.27    0.00    0.00    0.00      0      0      0       0       0 18.59
