year,date,TMIN_source,Guo_TMAX,POWER_TMAX,Guo_TMIN,POWER_TMIN,Guo_TMEAN,POWER_TMEAN,Guo_DTR,POWER_DTR
2019,2019-07-14,mean_identity_fallback,36.74284478159064,37.82,4.3638664809058625,21.5,20.55335563124825,29.66,32.37897830068478,16.32
2019,2019-07-15,mean_identity_fallback,37.02106411153101,36.13,8.670628752211996,22.16,22.845846431871504,29.145000000000003,28.350435359319015,13.970000000000002
2019,2019-07-16,mean_identity_fallback,38.342605928747766,37.99,12.619179497114125,22.95,25.480892712930945,30.47,25.72342643163364,15.040000000000003
2019,2019-07-17,mean_identity_fallback,39.10770908608379,38.96,7.269094738531599,21.74,23.188401912307693,30.35,31.838614347552188,17.220000000000002
2019,2019-07-18,mean_identity_fallback,39.73370257844961,39.47,14.179335218300388,23.76,26.956518898375,31.615000000000002,25.55436736014922,15.709999999999997
2019,2019-07-19,mean_identity_fallback,38.86426717238596,40.3,6.247725695453205,25.85,22.55599643391958,33.075,32.61654147693275,14.449999999999996
2019,2019-07-20,mean_identity_fallback,36.881954446560826,38.32,11.919100534253865,23.19,24.400527490407345,30.755000000000003,24.96285391230696,15.129999999999999
2019,2019-07-21,mean_identity_fallback,35.769077126799345,36.04,9.764519393298556,22.85,22.76679826004895,29.445,26.00455773350079,13.189999999999998
2019,2019-07-22,black_curve,36.25596095419499,35.81,23.110097614512526,23.67,29.683029284353758,29.740000000000002,13.145863339682464,12.14
2019,2019-07-23,black_curve,34.864864304493146,36.89,22.97098794954234,22.92,28.917926127017743,29.905,11.893876354950805,13.969999999999999
2019,2019-07-24,black_curve,31.03934851781306,34.28,22.031997710993593,23.42,26.535673114403327,28.85,9.007350806819467,10.86
2019,2019-07-25,mean_identity_fallback,30.34380019296214,28.69,12.712846389721424,21.49,21.52832329134178,25.09,17.630953803240715,7.200000000000003
2019,2019-07-26,mean_identity_fallback,32.43044516751491,31.85,29.49314243738194,19.48,30.961793802448426,25.665,2.93730273013297,12.370000000000001
2019,2019-07-27,mean_identity_fallback,32.70866449745528,33.03,30.32163772057269,18.7,31.515151109013985,25.865000000000002,2.3870267768825926,14.330000000000002
2019,2019-07-28,black_curve,34.586644974552776,32.68,19.632355990257906,19.82,27.10950048240534,26.25,14.95428898429487,12.86
2019,2019-07-29,mean_identity_fallback,37.855722101352114,35.36,4.7793208290727165,18.91,21.317521465212415,27.134999999999998,33.0764012722794,16.45
2019,2019-07-30,mean_identity_fallback,37.5427253551692,39.57,9.466490649103527,23.6,23.504608002136365,31.585,28.076234706065677,15.969999999999999
2019,2019-07-31,mean_identity_fallback,36.325515786680086,36.47,14.636269639181805,23.6,25.480892712930945,30.035,21.68924614749828,12.869999999999997
2019,2019-08-01,mean_identity_fallback,37.786167268867025,36.34,16.81198148875535,24.24,27.299074378811188,30.29,20.974185780111675,12.100000000000005
2019,2019-08-02,black_curve,39.73370257844961,38.75,26.274842492584227,25.36,33.00427253551692,32.055,13.458860085865382,13.39
2019,2019-08-03,black_curve,40.29014123833035,40.66,26.587839238767145,27.45,33.43899023854875,34.055,13.702301999563204,13.209999999999997
2019,2019-08-04,black_curve,40.01192190838998,40.36,25.787958665188583,26.18,32.89994028678928,33.269999999999996,14.223963243201396,14.18
2019,2019-08-05,black_curve,38.82948975614342,40.19,25.05763292409511,25.91,31.943561340119263,33.05,13.771856832048307,14.279999999999998
2019,2019-08-06,mean_identity_fallback,38.690380091173225,38.33,13.905134565047057,25.47,26.29775732811014,31.9,24.785245526126168,12.86
2019,2019-08-07,black_curve,39.49026066475179,39.04,22.275439624691415,23.3,30.8828501447216,31.17,17.21482104006037,15.739999999999998
2019,2019-08-08,mean_identity_fallback,40.42925090330054,39.69,12.16626375291974,21.74,26.29775732811014,30.714999999999996,28.262987150380802,17.95
2019,2019-08-09,mean_identity_fallback,33.543322487276384,42.12,2.1878986506711726,23.94,17.86561056897378,33.03,31.355423836605212,18.179999999999996
2019,2019-08-10,mean_identity_fallback,31.248013015268338,29.43,8.751983634097048,19.12,19.999998324682693,24.275,22.49602938117129,10.309999999999999
2019,2019-08-11,mean_identity_fallback,34.16931597964222,31.83,7.833314771125259,17.65,21.00131537538374,24.74,26.33600120851696,14.18
2019,2019-08-12,mean_identity_fallback,37.577502771411744,34.4,9.431713232860986,18.03,23.504608002136365,26.215,28.14578953855076,16.369999999999997
2019,2019-08-13,mean_identity_fallback,39.31637358353906,39.2,12.699441076777376,22.23,26.00790733015822,30.715000000000003,26.616932506761685,16.970000000000002
2019,2019-08-14,black_curve,34.44753530958259,40.73,22.379771873419052,24.72,28.41365359150082,32.724999999999994,12.067763436163538,16.009999999999998
2019,2019-08-15,mean_identity_fallback,31.943561340119263,31.49,12.061703512050318,21.58,22.00263242608479,26.534999999999997,19.881857828068945,9.91
2019,2019-08-16,black_curve,29.648251868111213,32.78,17.58048843194768,20.02,23.614370150029444,26.4,12.067763436163535,12.760000000000002
2019,2019-08-17,black_curve,28.326710050894455,28.33,15.667730538607636,16.78,21.997220294751045,22.555,12.65897951228682,11.549999999999997
2019,2019-08-18,mean_identity_fallback,29.161368040715566,28.46,8.835994507247719,15.21,18.998681273981642,21.835,20.325373533467847,13.25
2019,2019-08-19,black_curve,28.04849072095409,29.89,17.47615618322004,16.2,22.762323452087067,23.045,10.572334537734047,13.690000000000001
2019,2019-08-20,black_curve,30.830684020357783,27.05,19.21502699534735,18.64,25.02285550785257,22.845,11.615657025010432,8.41
2019,2019-08-21,black_curve,33.68243215224658,32.84,20.188794650138647,18.7,26.93561340119261,25.770000000000003,13.49363750210793,14.140000000000004
2019,2019-08-22,black_curve,32.63910966497019,34.27,19.632355990257906,21.62,26.13573282761405,27.945,13.006753674712286,12.650000000000002
2019,2019-08-23,black_curve,30.13513569550686,33.66,18.03259484310078,21.4,24.08386526930382,27.529999999999998,12.10254085240608,12.259999999999998
2019,2019-08-24,black_curve,30.622019522902505,29.31,17.719598096917863,16.36,24.170808809910184,22.835,12.902421425984642,12.95
2019,2019-08-25,mean_identity_fallback,32.917328994910555,30.53,10.08661880655798,18.2,21.501973900734267,24.365000000000002,22.830710188352576,12.330000000000002
2019,2019-08-26,mean_identity_fallback,35.2821932994037,33.25,12.728339755570076,19.28,24.00526652748689,26.265,22.553853543833625,13.969999999999999
2019,2019-08-27,mean_identity_fallback,37.02106411153101,35.87,10.989468943442766,19.79,24.00526652748689,27.83,26.031595168088245,16.08
2019,2019-08-28,mean_identity_fallback,38.412160761232855,37.17,13.603653899083582,23.8,26.00790733015822,30.485,24.808506862149272,13.370000000000001
2019,2019-08-29,black_curve,38.20349626377758,38.86,19.910575320198276,22.71,29.05703579198793,30.785,18.292920943579304,16.15
