date,old_01605500,new_01605500,abs_diff_01605500,old_01606000,new_01606000,abs_diff_01606000,old_01606500,new_01606500,abs_diff_01606500
2006-11-25,7.454,7.454,0.0,12.88,12.88,0.0,20.05,20.05,0.0
2006-11-26,7.346,7.346,0.0,12.96,12.96,0.0,20.09,20.09,0.0
2006-11-27,7.001,7.001,0.0,12.58,12.58,0.0,19.38,19.38,0.0
2006-11-28,7.101,7.101,0.0,12.13,12.13,0.0,19.01,19.01,0.0
2006-11-29,7.286,7.286,0.0,13.05,13.05,0.0,20.23,20.23,0.0
2006-11-30,7.401,7.401,0.0,13.06,13.06,0.0,20.28,20.28,0.0
2006-12-01,7.489,7.489,0.0,13.58,13.58,0.0,20.92,20.92,0.0
2006-12-02,7.185,7.185,0.0,13.09,13.09,0.0,19.96,19.96,0.0
2006-12-03,6.966,6.966,0.0,12.77,12.77,0.0,19.57,19.57,0.0
2006-12-04,7.01,7.01,0.0,12.46,12.46,0.0,19.2,19.2,0.0
2006-12-05,7.034,7.034,0.0,12.6,12.6,0.0,19.36,19.36,0.0
2006-12-06,6.936,6.936,0.0,12.65,12.65,0.0,19.24,19.24,0.0
2006-12-07,6.693,6.693,0.0,12.45,12.45,0.0,19.07,19.07,0.0
2006-12-08,6.704,6.704,0.0,11.91,11.91,0.0,18.36,18.36,0.0
2006-12-09,6.734,6.734,0.0,12.09,12.09,0.0,18.57,18.57,0.0
2006-12-10,6.644,6.644,0.0,12.16,12.16,0.0,18.49,18.49,0.0
2006-12-11,6.55,6.55,0.0,12.11,12.11,0.0,18.42,18.42,0.0
2006-12-12,6.471,6.471,0.0,11.7,11.7,0.0,18.09,18.09,0.0
2006-12-13,6.486,6.486,0.0,11.69,11.69,0.0,17.93,17.93,0.0
2006-12-14,6.513,6.513,0.0,11.72,11.72,0.0,17.98,17.98,0.0
2006-12-15,6.43,6.43,0.0,11.79,11.79,0.0,17.9,17.9,0.0
2006-12-16,6.338,6.338,0.0,11.75,11.75,0.0,17.84,17.84,0.0
2006-12-17,6.158,6.158,0.0,11.17,11.17,0.0,17.16,17.16,0.0
2006-12-18,6.206,6.206,0.0,11.51,11.51,0.0,17.51,17.51,0.0
2006-12-19,6.177,6.177,0.0,11.44,11.44,0.0,17.37,17.37,0.0
2006-12-20,6.052,6.052,0.0,11.43,11.43,0.0,17.2,17.2,0.0
2006-12-21,6.515,6.515,0.0,11.82,11.82,0.0,18.09,18.09,0.0
2006-12-22,7.756,7.756,0.0,13.19,13.19,0.0,20.72,20.72,0.0
2006-12-23,7.282,7.282,0.0,12.56,12.56,0.0,19.4,19.4,0.0
2006-12-24,7.487,7.487,0.0,11.62,11.62,0.0,18.67,18.67,0.0
2006-12-25,7.933,7.933,0.0,12.61,12.61,0.0,20.17,20.17,0.0
2006-12-26,7.223,7.223,0.0,13.41,13.41,0.0,20.38,20.38,0.0
2006-12-27,7.2,7.2,0.0,12.92,12.92,0.0,19.71,19.71,0.0
2006-12-28,7.362,7.362,0.0,12.93,12.93,0.0,19.81,19.81,0.0
2006-12-29,7.077,7.077,0.0,11.95,11.95,0.0,18.62,18.62,0.0
2006-12-30,7.41,7.41,0.0,12.24,12.24,0.0,19.2,19.2,0.0
2006-12-31,8.664,8.664,0.0,13.42,13.42,0.0,21.54,21.54,0.0
2007-01-01,8.428,8.428,0.0,13.4,13.4,0.0,21.21,21.21,0.0
2007-01-02,7.907,7.907,0.0,13.27,13.27,0.0,20.5,20.5,0.0
2007-01-03,7.608,7.608,0.0,12.26,12.26,0.0,19.41,19.41,0.0
2007-01-04,8.587,8.587,0.0,13.24,13.24,0.0,21.0,21.0,0.0
2007-01-05,9.121,9.121,0.0,13.78,13.78,0.0,22.05,22.05,0.0
2007-01-06,8.613,8.613,0.0,13.57,13.57,0.0,21.29,21.29,0.0
2007-01-07,10.08,10.08,0.0,15.07,15.07,0.0,24.23,24.23,0.0
2007-01-08,8.968,8.968,0.0,14.8,14.8,0.0,23.15,23.15,0.0
2007-01-09,8.646,8.646,0.0,13.59,13.59,0.0,21.85,21.85,0.0
2007-01-10,8.763,8.763,0.0,13.79,13.79,0.0,21.81,21.81,0.0
2007-01-11,8.963,8.963,0.0,14.03,14.03,0.0,22.1,22.1,0.0
2007-01-12,8.931,8.931,0.0,15.34,15.34,0.0,23.74,23.74,0.0
2007-01-13,8.598,8.598,0.0,15.4,15.4,0.0,23.78,23.78,0.0
2007-01-14,8.697,8.697,0.0,15.51,15.51,0.0,23.69,23.69,0.0
2007-01-15,8.653,8.653,0.0,14.96,14.96,0.0,22.76,22.76,0.0
2007-01-16,8.707,8.707,0.0,14.47,14.47,0.0,22.43,22.43,0.0
2007-01-17,8.053,8.053,0.0,14.98,14.98,0.0,22.52,22.52,0.0
2007-01-18,8.338,8.338,0.0,15.03,15.03,0.0,22.76,22.76,0.0
2007-01-19,8.354,8.354,0.0,14.92,14.92,0.0,22.65,22.65,0.0
2007-01-20,8.345,8.345,0.0,14.18,14.18,0.0,21.82,21.82,0.0
2007-01-21,8.279,8.279,0.0,14.65,14.65,0.0,22.35,22.35,0.0
2007-01-22,7.836,7.836,0.0,14.64,14.64,0.0,22.04,22.04,0.0
2007-01-23,7.951,7.951,0.0,14.34,14.34,0.0,21.71,21.71,0.0
2007-01-24,7.859,7.859,0.0,13.53,13.53,0.0,20.62,20.62,0.0
2007-01-25,7.934,7.934,0.0,13.85,13.85,0.0,21.18,21.18,0.0
2007-01-26,7.519,7.519,0.0,13.8,13.8,0.0,20.74,20.74,0.0
2007-01-27,8.162,8.162,0.0,15.7,15.7,0.0,23.2,23.2,0.0
2007-01-28,7.657,7.657,0.0,13.57,13.57,0.0,20.7,20.7,0.0
2007-01-29,7.473,7.473,0.0,13.02,13.02,0.0,19.77,19.77,0.0
2007-01-30,7.42,7.42,0.0,13.16,13.16,0.0,20.07,20.07,0.0
2007-01-31,7.221,7.221,0.0,12.9,12.9,0.0,19.53,19.53,0.0
2007-02-01,7.169,7.169,0.0,12.73,12.73,0.0,19.32,19.32,0.0
2007-02-02,7.237,7.237,0.0,12.5,12.5,0.0,19.15,19.15,0.0
2007-02-03,7.088,7.088,0.0,12.44,12.44,0.0,18.87,18.87,0.0
2007-02-04,6.986,6.986,0.0,12.34,12.34,0.0,18.76,18.76,0.0
2007-02-05,6.846,6.846,0.0,12.15,12.15,0.0,18.43,18.43,0.0
2007-02-06,6.904,6.904,0.0,12.25,12.25,0.0,18.74,18.74,0.0
2007-02-07,6.798,6.798,0.0,11.7,11.7,0.0,17.87,17.87,0.0
2007-02-08,6.626,6.626,0.0,11.65,11.65,0.0,17.68,17.68,0.0
2007-02-09,6.639,6.639,0.0,11.53,11.53,0.0,17.55,17.55,0.0
2007-02-10,6.443,6.443,0.0,11.46,11.46,0.0,17.38,17.38,0.0
2007-02-11,6.481,6.481,0.0,11.28,11.28,0.0,17.16,17.16,0.0
2007-02-12,6.537,6.537,0.0,11.29,11.29,0.0,17.35,17.35,0.0
2007-02-13,6.52,6.52,0.0,11.69,11.69,0.0,17.94,17.94,0.0
2007-02-14,6.437,6.437,0.0,11.36,11.36,0.0,17.4,17.4,0.0
2007-02-15,6.178,6.178,0.0,11.03,11.03,0.0,16.8,16.8,0.0
2007-02-16,6.142,6.142,0.0,10.7,10.7,0.0,16.28,16.28,0.0
2007-02-17,6.217,6.217,0.0,10.77,10.77,0.0,16.56,16.56,0.0
2007-02-18,6.062,6.062,0.0,10.73,10.73,0.0,16.36,16.36,0.0
2007-02-19,5.964,5.964,0.0,10.37,10.37,0.0,15.81,15.81,0.0
2007-02-20,8.911,8.911,0.0,18.77,18.77,0.0,28.4,28.4,0.0
2007-02-21,14.77,14.77,0.0,21.45,21.45,0.0,36.66,36.66,0.0
2007-02-22,7.963,7.963,0.0,13.11,13.11,0.0,21.09,21.09,0.0
2007-02-23,5.851,5.851,0.0,10.3,10.3,0.0,15.79,15.79,0.0
2007-02-24,6.332,6.332,0.0,11.67,11.67,0.0,18.14,18.14,0.0
2007-02-25,6.522,6.522,0.0,12.3,12.3,0.0,18.53,18.53,0.0
2007-02-26,8.241,8.241,0.0,13.72,13.72,0.0,21.3,21.3,0.0
2007-02-27,9.905,9.905,0.0,12.86,12.86,0.0,21.61,21.61,0.0
2007-02-28,8.438,8.438,0.0,12.8,12.8,0.0,20.12,20.12,0.0
2007-03-01,23.48,23.48,0.0,34.87,34.87,0.0,54.47,54.47,0.0
2007-03-02,9.265,9.265,0.0,21.7,21.7,0.0,31.24,31.24,0.0
2007-03-03,9.16,9.16,0.0,19.36,19.36,0.0,28.53,28.53,0.0
2007-03-04,7.842,7.842,0.0,14.43,14.43,0.0,21.97,21.97,0.0
2007-03-05,7.913,7.913,0.0,13.59,13.59,0.0,21.41,21.41,0.0
2007-03-06,8.209,8.209,0.0,14.21,14.21,0.0,22.32,22.32,0.0
2007-03-07,8.705,8.705,0.0,13.98,13.98,0.0,22.42,22.42,0.0
2007-03-08,8.612,8.612,0.0,14.22,14.22,0.0,22.13,22.13,0.0
2007-03-09,9.595,9.595,0.0,18.18,18.18,0.0,27.03,27.03,0.0
2007-03-10,9.962,9.962,0.0,51.25,51.25,0.0,60.99,60.99,0.0
2007-03-11,9.999,9.999,0.0,21.61,21.61,0.0,31.37,31.37,0.0
2007-03-12,10.25,10.25,0.0,20.4,20.4,0.0,30.15,30.15,0.0
2007-03-13,9.399,9.399,0.0,19.41,19.41,0.0,28.33,28.33,0.0
2007-03-14,9.907,9.907,0.0,20.7,20.7,0.0,30.48,30.48,0.0
2007-03-15,12.64,12.64,0.0,23.58,23.58,0.0,35.86,35.86,0.0
2007-03-16,13.38,13.38,0.0,24.23,24.23,0.0,37.07,37.07,0.0
2007-03-17,11.38,11.38,0.0,22.14,22.14,0.0,33.67,33.67,0.0
2007-03-18,11.35,11.35,0.0,21.94,21.94,0.0,32.45,32.45,0.0
2007-03-19,11.56,11.56,0.0,23.02,23.02,0.0,34.35,34.35,0.0
2007-03-20,11.65,11.65,0.0,22.61,22.61,0.0,33.91,33.91,0.0
2007-03-21,11.45,11.45,0.0,22.1,22.1,0.0,33.3,33.3,0.0
2007-03-22,11.07,11.07,0.0,23.46,23.46,0.0,34.23,34.23,0.0
2007-03-23,11.01,11.01,0.0,23.7,23.7,0.0,34.46,34.46,0.0
2007-03-24,11.33,11.33,0.0,23.51,23.51,0.0,34.64,34.64,0.0
2007-03-25,11.27,11.27,0.0,22.61,22.61,0.0,33.57,33.57,0.0
2007-03-26,10.64,10.64,0.0,23.05,23.05,0.0,33.52,33.52,0.0
2007-03-27,10.52,10.52,0.0,23.03,23.03,0.0,33.19,33.19,0.0
2007-03-28,13.17,13.17,0.0,24.39,24.39,0.0,36.36,36.36,0.0
2007-03-29,12.19,12.19,0.0,23.51,23.51,0.0,34.95,34.95,0.0
2007-03-30,12.13,12.13,0.0,22.78,22.78,0.0,34.13,34.13,0.0
2007-03-31,11.47,11.47,0.0,23.04,23.04,0.0,33.79,33.79,0.0
2007-04-01,11.97,11.97,0.0,23.97,23.97,0.0,35.31,35.31,0.0
2007-04-02,11.63,11.63,0.0,23.22,23.22,0.0,34.23,34.23,0.0
2007-04-03,11.81,11.81,0.0,23.06,23.06,0.0,34.18,34.18,0.0
2007-04-04,11.78,11.78,0.0,22.65,22.65,0.0,33.59,33.59,0.0
2007-04-05,10.97,10.97,0.0,22.79,22.79,0.0,33.34,33.34,0.0
2007-04-06,11.18,11.18,0.0,22.61,22.61,0.0,33.17,33.17,0.0
2007-04-07,11.36,11.36,0.0,22.9,22.9,0.0,33.67,33.67,0.0
2007-04-08,11.3,11.3,0.0,22.15,22.15,0.0,32.84,32.84,0.0
2007-04-09,10.76,10.76,0.0,21.93,21.93,0.0,32.14,32.14,0.0
2007-04-10,11.12,11.12,0.0,22.32,22.32,0.0,32.6,32.6,0.0
2007-04-11,12.43,12.43,0.0,23.17,23.17,0.0,34.8,34.8,0.0
2007-04-12,11.49,11.49,0.0,23.48,23.48,0.0,34.5,34.5,0.0
2007-04-13,12.41,12.41,0.0,22.67,22.67,0.0,34.3,34.3,0.0
2007-04-14,18.69,18.69,0.0,31.42,31.42,0.0,49.07,49.07,0.0
2007-04-15,18.53,18.53,0.0,31.19,31.19,0.0,48.25,48.25,0.0
2007-04-16,14.72,14.72,0.0,28.76,28.76,0.0,43.74,43.74,0.0
2007-04-17,13.32,13.32,0.0,27.54,27.54,0.0,40.64,40.64,0.0
2007-04-18,13.64,13.64,0.0,27.4,27.4,0.0,40.31,40.31,0.0
2007-04-19,13.93,13.93,0.0,26.6,26.6,0.0,39.93,39.93,0.0
2007-04-20,13.79,13.79,0.0,26.96,26.96,0.0,40.32,40.32,0.0
2007-04-21,12.79,12.79,0.0,26.37,26.37,0.0,38.9,38.9,0.0
2007-04-22,13.27,13.27,0.0,25.69,25.69,0.0,38.38,38.38,0.0
2007-04-23,13.42,13.42,0.0,26.28,26.28,0.0,39.22,39.22,0.0
2007-04-24,13.34,13.34,0.0,26.26,26.26,0.0,39.13,39.13,0.0
2007-04-25,12.75,12.75,0.0,25.57,25.57,0.0,38.11,38.11,0.0
2007-04-26,13.45,13.45,0.0,26.92,26.92,0.0,40.03,40.03,0.0
2007-04-27,12.93,12.93,0.0,25.73,25.73,0.0,38.39,38.39,0.0
2007-04-28,13.11,13.11,0.0,25.91,25.91,0.0,38.48,38.48,0.0
2007-04-29,12.86,12.86,0.0,26.01,26.01,0.0,38.47,38.47,0.0
2007-04-30,12.63,12.63,0.0,25.2,25.2,0.0,37.6,37.6,0.0
2007-05-01,12.41,12.41,0.0,25.29,25.29,0.0,37.36,37.36,0.0
2007-05-02,12.6,12.6,0.0,24.69,24.69,0.0,36.72,36.72,0.0
2007-05-03,12.83,12.83,0.0,25.07,25.07,0.0,37.27,37.27,0.0
2007-05-04,12.58,12.58,0.0,24.63,24.63,0.0,36.71,36.71,0.0
2007-05-05,12.56,12.56,0.0,24.73,24.73,0.0,36.68,36.68,0.0
2007-05-06,12.42,12.42,0.0,24.12,24.12,0.0,35.95,35.95,0.0
2007-05-07,12.24,12.24,0.0,24.18,24.18,0.0,35.79,35.79,0.0
2007-05-08,12.29,12.29,0.0,24.21,24.21,0.0,35.85,35.85,0.0
2007-05-09,11.84,11.84,0.0,23.68,23.68,0.0,35.08,35.08,0.0
2007-05-10,11.86,11.86,0.0,23.19,23.19,0.0,34.37,34.37,0.0
2007-05-11,11.72,11.72,0.0,23.0,23.0,0.0,34.16,34.16,0.0
2007-05-12,12.06,12.06,0.0,23.84,23.84,0.0,35.75,35.75,0.0
2007-05-13,11.68,11.68,0.0,23.29,23.29,0.0,34.61,34.61,0.0
2007-05-14,11.44,11.44,0.0,22.78,22.78,0.0,33.78,33.78,0.0
2007-05-15,11.22,11.22,0.0,22.05,22.05,0.0,32.79,32.79,0.0
2007-05-16,11.59,11.59,0.0,23.46,23.46,0.0,34.99,34.99,0.0
2007-05-17,11.7,11.7,0.0,23.95,23.95,0.0,35.69,35.69,0.0
2007-05-18,12.27,12.27,0.0,25.7,25.7,0.0,38.36,38.36,0.0
2007-05-19,11.78,11.78,0.0,24.53,24.53,0.0,36.25,36.25,0.0
2007-05-20,11.26,11.26,0.0,23.98,23.98,0.0,35.19,35.19,0.0
2007-05-21,11.07,11.07,0.0,22.86,22.86,0.0,33.77,33.77,0.0
2007-05-22,11.25,11.25,0.0,23.44,23.44,0.0,34.57,34.57,0.0
2007-05-23,11.21,11.21,0.0,23.54,23.54,0.0,34.5,34.5,0.0
2007-05-24,10.88,10.88,0.0,23.28,23.28,0.0,34.11,34.11,0.0
2007-05-25,10.61,10.61,0.0,21.92,21.92,0.0,32.42,32.42,0.0
2007-05-26,10.74,10.74,0.0,22.39,22.39,0.0,32.97,32.97,0.0
2007-05-27,10.72,10.72,0.0,22.49,22.49,0.0,33.05,33.05,0.0
2007-05-28,10.64,10.64,0.0,22.25,22.25,0.0,32.65,32.65,0.0
2007-05-29,10.28,10.28,0.0,21.82,21.82,0.0,31.9,31.9,0.0
2007-05-30,10.14,10.14,0.0,21.13,21.13,0.0,31.18,31.18,0.0
2007-05-31,10.41,10.41,0.0,21.62,21.62,0.0,31.97,31.97,0.0
2007-06-01,10.87,10.87,0.0,21.51,21.51,0.0,32.04,32.04,0.0
2007-06-02,10.85,10.85,0.0,21.38,21.38,0.0,31.88,31.88,0.0
2007-06-03,12.13,12.13,0.0,22.01,22.01,0.0,33.74,33.74,0.0
2007-06-04,11.24,11.24,0.0,21.11,21.11,0.0,31.76,31.76,0.0
2007-06-05,10.66,10.66,0.0,21.12,21.12,0.0,31.65,31.65,0.0
2007-06-06,10.57,10.57,0.0,20.83,20.83,0.0,31.1,31.1,0.0
2007-06-07,10.7,10.7,0.0,20.76,20.76,0.0,31.04,31.04,0.0
2007-06-08,10.78,10.78,0.0,20.44,20.44,0.0,30.85,30.85,0.0
2007-06-09,10.42,10.42,0.0,20.07,20.07,0.0,29.96,29.96,0.0
2007-06-10,9.999,9.999,0.0,19.85,19.85,0.0,29.56,29.56,0.0
2007-06-11,10.23,10.23,0.0,19.74,19.74,0.0,29.53,29.53,0.0
2007-06-12,10.61,10.61,0.0,20.4,20.4,0.0,30.85,30.85,0.0
2007-06-13,10.25,10.25,0.0,19.24,19.24,0.0,28.89,28.89,0.0
2007-06-14,10.12,10.12,0.0,19.36,19.36,0.0,28.94,28.94,0.0
2007-06-15,9.804,9.804,0.0,19.1,19.1,0.0,28.51,28.51,0.0
2007-06-16,9.91,9.91,0.0,18.88,18.88,0.0,28.29,28.29,0.0
2007-06-17,9.891,9.891,0.0,18.77,18.77,0.0,28.08,28.08,0.0
2007-06-18,9.773,9.773,0.0,18.38,18.38,0.0,27.51,27.51,0.0
2007-06-19,9.799,9.799,0.0,19.16,19.16,0.0,28.82,28.82,0.0
2007-06-20,9.453,9.453,0.0,18.17,18.17,0.0,27.17,27.17,0.0
2007-06-21,9.606,9.606,0.0,18.31,18.31,0.0,27.54,27.54,0.0
2007-06-22,9.415,9.415,0.0,17.87,17.87,0.0,26.67,26.67,0.0
2007-06-23,9.286,9.286,0.0,17.5,17.5,0.0,26.21,26.21,0.0
2007-06-24,8.997,8.997,0.0,17.33,17.33,0.0,25.89,25.89,0.0
2007-06-25,9.098,9.098,0.0,17.2,17.2,0.0,25.77,25.77,0.0
2007-06-26,9.167,9.167,0.0,17.14,17.14,0.0,25.73,25.73,0.0
2007-06-27,9.25,9.25,0.0,17.38,17.38,0.0,26.19,26.19,0.0
2007-06-28,9.24,9.24,0.0,17.41,17.41,0.0,26.32,26.32,0.0
2007-06-29,8.894,8.894,0.0,17.01,17.01,0.0,25.62,25.62,0.0
2007-06-30,8.845,8.845,0.0,16.62,16.62,0.0,24.95,24.95,0.0
2007-07-01,8.813,8.813,0.0,16.51,16.51,0.0,24.75,24.75,0.0
2007-07-02,8.717,8.717,0.0,16.29,16.29,0.0,24.4,24.4,0.0
2007-07-03,8.525,8.525,0.0,16.04,16.04,0.0,24.03,24.03,0.0
2007-07-04,8.659,8.659,0.0,16.53,16.53,0.0,25.06,25.06,0.0
2007-07-05,9.017,9.017,0.0,17.71,17.71,0.0,26.99,26.99,0.0
2007-07-06,8.443,8.443,0.0,16.21,16.21,0.0,24.21,24.21,0.0
2007-07-07,8.338,8.338,0.0,16.01,16.01,0.0,23.89,23.89,0.0
2007-07-08,8.164,8.164,0.0,15.64,15.64,0.0,23.33,23.33,0.0
2007-07-09,8.091,8.091,0.0,15.4,15.4,0.0,23.05,23.05,0.0
2007-07-10,8.127,8.127,0.0,15.78,15.78,0.0,23.64,23.64,0.0
2007-07-11,8.194,8.194,0.0,15.95,15.95,0.0,23.94,23.94,0.0
2007-07-12,7.886,7.886,0.0,15.32,15.32,0.0,22.75,22.75,0.0
2007-07-13,7.903,7.903,0.0,15.1,15.1,0.0,22.58,22.58,0.0
2007-07-14,7.673,7.673,0.0,14.74,14.74,0.0,22.01,22.01,0.0
2007-07-15,8.005,8.005,0.0,15.72,15.72,0.0,23.72,23.72,0.0
2007-07-16,7.579,7.579,0.0,14.73,14.73,0.0,21.91,21.91,0.0
2007-07-17,7.548,7.548,0.0,14.6,14.6,0.0,21.77,21.77,0.0
2007-07-18,7.464,7.464,0.0,14.5,14.5,0.0,21.61,21.61,0.0
2007-07-19,7.512,7.512,0.0,14.83,14.83,0.0,22.23,22.23,0.0
2007-07-20,7.267,7.267,0.0,14.21,14.21,0.0,21.06,21.06,0.0
2007-07-21,7.194,7.194,0.0,14.07,14.07,0.0,20.85,20.85,0.0
2007-07-22,7.097,7.097,0.0,13.8,13.8,0.0,20.44,20.44,0.0
2007-07-23,7.017,7.017,0.0,13.7,13.7,0.0,20.3,20.3,0.0
2007-07-24,6.881,6.881,0.0,13.48,13.48,0.0,19.97,19.97,0.0
2007-07-25,6.907,6.907,0.0,13.55,13.55,0.0,20.12,20.12,0.0
2007-07-26,6.945,6.945,0.0,13.7,13.7,0.0,20.41,20.41,0.0
2007-07-27,7.063,7.063,0.0,13.83,13.83,0.0,20.75,20.75,0.0
2007-07-28,6.719,6.719,0.0,13.12,13.12,0.0,19.43,19.43,0.0
2007-07-29,6.772,6.772,0.0,13.5,13.5,0.0,20.1,20.1,0.0
2007-07-30,6.616,6.616,0.0,12.99,12.99,0.0,19.19,19.19,0.0
2007-07-31,6.555,6.555,0.0,12.85,12.85,0.0,18.98,18.98,0.0
2007-08-01,6.462,6.462,0.0,12.76,12.76,0.0,18.79,18.79,0.0
2007-08-02,6.716,6.716,0.0,13.52,13.52,0.0,20.26,20.26,0.0
2007-08-03,6.286,6.286,0.0,12.53,12.53,0.0,18.44,18.44,0.0
2007-08-04,6.246,6.246,0.0,12.31,12.31,0.0,18.14,18.14,0.0
2007-08-05,6.507,6.507,0.0,13.05,13.05,0.0,19.51,19.51,0.0
2007-08-06,6.185,6.185,0.0,12.39,12.39,0.0,18.3,18.3,0.0
2007-08-07,6.034,6.034,0.0,12.09,12.09,0.0,17.76,17.76,0.0
2007-08-08,6.229,6.229,0.0,12.63,12.63,0.0,18.78,18.78,0.0
2007-08-09,6.38,6.38,0.0,13.05,13.05,0.0,19.57,19.57,0.0
2007-08-10,6.107,6.107,0.0,12.53,12.53,0.0,18.55,18.55,0.0
2007-08-11,5.791,5.791,0.0,11.9,11.9,0.0,17.41,17.41,0.0
2007-08-12,5.767,5.767,0.0,11.78,11.78,0.0,17.24,17.24,0.0
2007-08-13,5.718,5.718,0.0,11.66,11.66,0.0,17.06,17.06,0.0
2007-08-14,5.657,5.657,0.0,11.44,11.44,0.0,16.77,16.77,0.0
2007-08-15,5.561,5.561,0.0,11.37,11.37,0.0,16.63,16.63,0.0
2007-08-16,5.797,5.797,0.0,11.96,11.96,0.0,17.77,17.77,0.0
2007-08-17,5.544,5.544,0.0,11.33,11.33,0.0,16.64,16.64,0.0
2007-08-18,5.455,5.455,0.0,11.12,11.12,0.0,16.3,16.3,0.0
2007-08-19,5.777,5.777,0.0,11.87,11.87,0.0,17.77,17.77,0.0
2007-08-20,5.99,5.99,0.0,12.45,12.45,0.0,18.71,18.71,0.0
2007-08-21,5.61,5.61,0.0,11.42,11.42,0.0,16.83,16.83,0.0
2007-08-22,5.526,5.526,0.0,11.24,11.24,0.0,16.52,16.52,0.0
2007-08-23,5.441,5.441,0.0,11.04,11.04,0.0,16.21,16.21,0.0
2007-08-24,5.361,5.361,0.0,10.82,10.82,0.0,15.9,15.9,0.0
2007-08-25,5.918,5.918,0.0,10.77,10.77,0.0,16.09,16.09,0.0
2007-08-26,5.561,5.561,0.0,10.64,10.64,0.0,15.78,15.78,0.0
2007-08-27,5.515,5.515,0.0,10.56,10.56,0.0,15.64,15.64,0.0
2007-08-28,5.459,5.459,0.0,10.42,10.42,0.0,15.45,15.45,0.0
2007-08-29,5.394,5.394,0.0,10.23,10.23,0.0,15.19,15.19,0.0
2007-08-30,5.47,5.47,0.0,10.54,10.54,0.0,15.78,15.78,0.0
2007-08-31,5.258,5.258,0.0,10.08,10.08,0.0,14.94,14.94,0.0
2007-09-01,5.212,5.212,0.0,9.961,9.961,0.0,14.76,14.76,0.0
2007-09-02,5.159,5.159,0.0,9.832,9.832,0.0,14.58,14.58,0.0
2007-09-03,5.086,5.086,0.0,9.683,9.683,0.0,14.37,14.37,0.0
2007-09-04,5.038,5.038,0.0,9.588,9.588,0.0,14.23,14.23,0.0
2007-09-05,4.968,4.968,0.0,9.492,9.492,0.0,14.07,14.07,0.0
2007-09-06,4.924,4.924,0.0,9.377,9.377,0.0,13.91,13.91,0.0
2007-09-07,4.865,4.865,0.0,9.25,9.25,0.0,13.72,13.72,0.0
2007-09-08,4.812,4.812,0.0,9.15,9.15,0.0,13.58,13.58,0.0
2007-09-09,4.792,4.792,0.0,9.063,9.063,0.0,13.47,13.47,0.0
2007-09-10,5.336,5.336,0.0,10.17,10.17,0.0,15.61,15.61,0.0
2007-09-11,5.3,5.3,0.0,9.964,9.964,0.0,15.16,15.16,0.0
2007-09-12,4.982,4.982,0.0,9.239,9.239,0.0,13.81,13.81,0.0
2007-09-13,4.941,4.941,0.0,9.119,9.119,0.0,13.66,13.66,0.0
2007-09-14,5.271,5.271,0.0,9.802,9.802,0.0,14.95,14.95,0.0
2007-09-15,4.963,4.963,0.0,9.091,9.091,0.0,13.66,13.66,0.0
2007-09-16,4.911,4.911,0.0,8.971,8.971,0.0,13.49,13.49,0.0
2007-09-17,4.863,4.863,0.0,8.889,8.889,0.0,13.35,13.35,0.0
2007-09-18,4.808,4.808,0.0,8.786,8.786,0.0,13.2,13.2,0.0
2007-09-19,4.757,4.757,0.0,8.697,8.697,0.0,13.07,13.07,0.0
2007-09-20,4.689,4.689,0.0,8.579,8.579,0.0,12.89,12.89,0.0
2007-09-21,4.642,4.642,0.0,8.476,8.476,0.0,12.74,12.74,0.0
2007-09-22,4.596,4.596,0.0,8.398,8.398,0.0,12.62,12.62,0.0
2007-09-23,4.544,4.544,0.0,8.302,8.302,0.0,12.48,12.48,0.0
2007-09-24,4.496,4.496,0.0,8.217,8.217,0.0,12.35,12.35,0.0
2007-09-25,4.432,4.432,0.0,8.106,8.106,0.0,12.18,12.18,0.0
2007-09-26,4.39,4.39,0.0,8.011,8.011,0.0,12.05,12.05,0.0
2007-09-27,4.552,4.552,0.0,8.509,8.509,0.0,12.98,12.98,0.0
2007-09-28,4.306,4.306,0.0,7.901,7.901,0.0,11.87,11.87,0.0
2007-09-29,4.259,4.259,0.0,7.807,7.807,0.0,11.74,11.74,0.0
2007-09-30,4.198,4.198,0.0,7.71,7.71,0.0,11.59,11.59,0.0
2007-10-01,4.156,4.156,0.0,7.614,7.614,0.0,11.45,11.45,0.0
2007-10-02,4.116,4.116,0.0,7.543,7.543,0.0,11.33,11.33,0.0
2007-10-03,4.069,4.069,0.0,7.457,7.457,0.0,11.21,11.21,0.0
2007-10-04,4.026,4.026,0.0,7.377,7.377,0.0,11.09,11.09,0.0
2007-10-05,3.968,3.968,0.0,7.286,7.286,0.0,10.95,10.95,0.0
2007-10-06,3.929,3.929,0.0,7.194,7.194,0.0,10.82,10.82,0.0
2007-10-07,3.89,3.89,0.0,7.127,7.127,0.0,10.71,10.71,0.0
2007-10-08,3.845,3.845,0.0,7.046,7.046,0.0,10.59,10.59,0.0
2007-10-09,4.014,4.014,0.0,7.643,7.643,0.0,11.63,11.63,0.0
2007-10-10,3.754,3.754,0.0,7.015,7.015,0.0,10.49,10.49,0.0
2007-10-11,3.788,3.788,0.0,7.116,7.116,0.0,10.71,10.71,0.0
2007-10-12,3.682,3.682,0.0,6.876,6.876,0.0,10.27,10.27,0.0
2007-10-13,3.639,3.639,0.0,6.794,6.794,0.0,10.15,10.15,0.0
2007-10-14,3.6,3.6,0.0,6.722,6.722,0.0,10.04,10.04,0.0
