*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.5.000 -HEAD  AUG 30, 2026 03:50:10

*RUN   1        : GUO2025 XINYU66 REAL      MZCER048 SHIH2001    1
 MODEL          : MZCER048 - Maize
 EXPERIMENT     : SHIH2001 MZ GUO2025 SHIHEZI 2020 W1
 DATA PATH      :
 TREATMENT  1   : GUO2025 XINYU66 REAL      MZCER048
  
!                                                                                                                                                                                                                                      Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                      0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-80  80-100
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD   GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD  PST1A  PST2A   KSTD   LN%D   SH%D   HIPD   PWDD   PWTD     SLAD   CHTD   CWID   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D   CDAD   LDAD   SDAD   SNW0C   SNW1C  DTTD
 2020 172    48    46   18.0      3   4.25   3375   1874      0   1563   5249   5300      0    0.0  0.000     51      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.01      0     51    125.8   1.60   0.00   1.00    2.99    4.00    4.00    4.00    3.97    3.58    3.13    2.17    1.87    0.41      0      0      0       0       0 17.40
 2020 173    49    47   18.0      3   4.33   3468   2065      0   1646   5533   5626      0    0.0  0.000     93      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.02      0     93    125.0   1.60   0.00   1.00    3.31    4.00    4.00    4.00    4.00    3.64    3.21    2.29    2.05    0.54      0      0      0       0       0 12.10
 2020 174    50    48   18.0      3   4.41   3554   2235      0   1748   5788   5936      0    0.0  0.000    148      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.02      0    148    124.1   1.60   0.00   1.00    3.71    4.00    4.00    4.00    4.00    3.70    3.32    2.43    2.27    0.70      0      0      0       0       0 11.65
 2020 175    51    49   19.0      3   4.50   3660   2464      0   1783   6124   6337      0    0.0  0.000    213      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.03      0    213    123.0   1.60   0.00   1.00    3.86    4.00    4.00    4.00    4.00    3.72    3.35    2.48    2.35    0.76      0      0      0       0       0 15.30
 2020 176    52    50   19.0      3   4.56   3739   2658      0   1791   6396   6650      0    0.0  0.000    254      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.04      0    254    122.1   1.60   0.00   1.00    3.90    4.00    4.00    4.00    3.99    3.71    3.35    2.49    2.37    0.79      0      0      0       0       0 18.65
 2020 177    53    51   19.0      3   4.64   3836   2862      0   1804   6698   7035      0    0.0  0.000    337      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.05      0    337    121.0   1.60   0.00   1.00    3.96    4.00    4.00    4.00    3.99    3.71    3.35    2.50    2.40    0.81      0      0      0       0       0 18.00
 2020 178    54    52   19.0      3   4.73   3947   3056      0   1819   7003   7472      0    0.0  0.000    468      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.06      0    468    119.8   1.60   0.00   1.00    4.00    4.00    4.00    4.00    4.00    3.70    3.36    2.52    2.44    0.85      0      0      0       0       0 19.02
 2020 179    55    53   19.0      3   4.78   4026   3209      0   1827   7235   7779      0    0.0  0.000    545      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.07      0    545    118.7   1.60   0.00   1.00    4.00    4.00    4.00    4.00    4.00    3.69    3.35    2.53    2.46    0.87      0      0      0       0       0 20.60
 2020 180    56    54   19.0      3   4.78   4060   3285      0   1826   7344   7914      0    0.0  0.000    570      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.07      0    570    117.8   1.60   0.00   1.00    4.00    4.00    4.00    4.00    3.99    3.68    3.34    2.52    2.46    0.87      0      0      0       0       0 13.60
 2020 181    57    55   19.0      3   4.78   4086   3325      0   1823   7412   8020      0    0.0  0.000    609      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.08      0    609    117.0   1.60   0.00   1.00    4.00    4.00    4.00    4.00    3.98    3.67    3.33    2.52    2.46    0.88      0      0      0       0       0  5.85
