solar_date,year,dtr_c,clouds,tmin_c,tmax_c,max_correction_c,curve_min_c,curve_max_c,below_tmin_c,above_tmax_c,rise_reversal_c,fall_reversal_c,rise_monotonic,fall_monotonic
2022-06-28,2022,15.3,0.3953682036892162,19.1,34.4,4.329780607216874,19.107705896782644,34.399999999986534,0.0,0.0,0.2255844932987543,0.0,NO,YES
2022-06-29,2022,15.3,0.14477870841739027,19.1,34.4,1.5855095027729476,19.108972777243217,34.399999999986534,0.0,0.0,0.04563537916446592,0.0,NO,YES
2022-06-30,2022,17.7,0.09025494516415788,20.8,38.5,5.732751961989754,20.812051668472733,38.499999999984425,0.0,0.0,0.30830254610130936,0.0,NO,YES
2022-07-01,2022,19.2,0.4819694121690977,19.3,38.5,46.447923208190616,-8.52193750387623,38.4999999999831,27.82193750387623,0.0,2.9716113847790524,0.31652744114425246,NO,NO
2022-07-04,2022,15.2,0.1571305864454705,17.2,32.4,1.3766225197552815,17.202216235423244,32.39999999998662,0.0,0.0,0.03199090508961433,0.0,NO,YES
2022-07-05,2022,16.4,0.3155817544253954,16.0,32.4,11.059258666145057,16.004858392211148,32.39999999998557,0.0,0.0,0.6620496701673879,0.009503134093652221,NO,NO
2022-07-19,2022,17.0,0.4812986863550578,18.5,35.5,23.191642311296132,11.770505340557566,35.499999999985036,6.729494659442434,0.0,1.4529979146379617,0.12382858896122073,NO,NO
2022-07-22,2022,17.7,0.07902093540821031,17.2,34.9,5.019197803242165,17.205775971801437,34.899999999984416,0.0,0.0,0.2582702203139178,0.0,NO,YES
2022-07-24,2022,16.6,0.33188178971081084,17.7,34.3,13.084287418287829,17.703920823722353,34.29999999998539,0.0,0.0,0.7909407950451843,0.03422158530137409,NO,NO
2022-09-06,2022,16.3,0.1668608424582887,17.7,34.0,5.4820101847214415,17.706391796840894,33.999999999985654,0.0,0.0,0.2785014300445994,0.0,NO,YES
2022-09-08,2022,16.1,0.053580479113369495,20.5,36.6,1.5256119859585908,20.506527467770503,36.599999999985826,0.0,0.0,0.019204218125281614,0.0,NO,YES
2022-09-09,2022,16.6,0.10492517470077878,20.0,36.6,4.136626912839418,20.006268644231984,36.599999999985386,0.0,0.0,0.18737635523308427,0.0,NO,YES
2022-09-28,2022,17.7,0.4484526830569904,11.2,28.9,28.48451122515862,-0.4053088048143181,28.89999999998442,11.605308804814317,0.0,1.7671348267656093,0.32636648033369653,NO,NO
2023-05-01,2023,16.2,0.520878509935925,9.2,25.4,15.971975034862123,8.853902418509122,25.399999999985738,0.3460975814908771,0.0,0.9765948697377738,0.07685497836766686,NO,NO
2023-05-09,2023,15.3,0.4586296230226169,6.3,21.6,5.022572956371186,6.300341818289436,21.599999999986533,0.0,0.0,0.265047589870985,0.0,NO,YES
2023-05-10,2023,14.9,0.1196576049713084,10.0,24.9,0.26208034570126343,10.009047254732652,24.899999999986882,0.0,0.0,0.0,0.0,YES,YES
2023-05-11,2023,15.0,0.0967535195774143,13.6,28.6,0.4238292395162492,13.603346014201133,28.5999999999868,0.0,0.0,0.0,0.0,YES,YES
2023-05-12,2023,15.0,0.2358296113243047,14.6,29.6,1.0330527019538511,14.612354673450026,29.5999999999868,0.0,0.0,0.005541928526710649,0.0,NO,YES
2023-06-12,2023,16.4,0.4639193991798538,19.0,35.4,16.25760857155479,18.637097704048593,35.39999999998557,0.36290229595140744,0.0,1.0031592691112508,0.05701119012966416,NO,NO
2023-06-26,2023,16.4,0.7248611991483138,12.5,28.9,25.402062654190612,3.004979965463683,28.899999999985564,9.495020034536317,0.0,1.6028803269669147,0.13764511851413985,NO,NO
2023-06-27,2023,16.1,0.033804471755843224,12.5,28.6,0.9625241905842647,12.506964017232004,28.59999999998583,0.0,0.0,0.0018383546142288765,0.0,NO,YES
2023-06-28,2023,18.8,0.17181947502840522,15.1,33.9,15.053120083575683,15.109468683628343,33.89999999998345,0.0,0.0,0.9152322786153917,0.031741378706190204,NO,NO
2023-06-29,2023,18.2,0.5069264884906441,15.7,33.9,37.750095022717645,-4.393114612693438,33.899999999983976,20.093114612693437,0.0,2.4053738695456808,0.240831697320683,NO,NO
2023-07-03,2023,17.7,0.05328195339927366,14.0,31.7,3.384326723956996,14.000114191888445,31.69999999998442,0.0,0.0,0.1541183273644542,0.0,NO,YES
2023-07-13,2023,15.2,0.05612941545384309,19.1,34.3,0.49175032743402514,19.113044522799722,34.29999999998662,0.0,0.0,0.0,0.0,YES,YES
2023-07-14,2023,17.5,0.10496439853126438,19.6,37.1,6.207259941563016,19.601512378380512,37.0999999999846,0.0,0.0,0.33852850970619386,0.0,NO,YES
2023-07-15,2023,15.2,0.14530930451933066,23.4,38.6,1.2730561595702286,23.405128475304256,38.59999999998662,0.0,0.0,0.023903076898058373,0.0,NO,YES
2023-07-20,2023,15.0,0.38437525736510214,21.7,36.7,1.6837575907258535,21.710750804965038,36.6999999999868,0.0,0.0,0.05078156109433252,0.0,NO,YES
2023-07-21,2023,15.4,0.1252717467701877,21.3,36.7,1.6462603964706295,21.300264041565345,36.699999999986446,0.0,0.0,0.04654558930896968,0.0,NO,YES
2023-07-28,2023,15.7,0.5617156861800583,23.0,38.7,11.072691713132022,23.005430128342287,38.69999999998618,0.0,0.0,0.6617897971360946,0.020349338898981273,NO,NO
2023-08-08,2023,16.4,0.7405940791503081,17.4,33.8,25.95340628247571,7.28758466212139,33.79999999998556,10.112415337878609,0.0,1.631358995721076,0.1757765413399497,NO,NO
2023-08-11,2023,15.2,0.12415104393998688,20.8,36.0,1.087688443129591,20.803977913258187,35.99999999998662,0.0,0.0,0.005504459758931546,0.0,NO,YES
2023-08-12,2023,22.0,0.3985065467010679,14.0,36.0,62.84375168218232,-27.596796973687866,35.99999999998064,41.596796973687866,0.0,4.024075082571308,0.5338275759600002,NO,NO
2023-08-13,2023,14.9,0.31158432588709406,14.0,28.9,0.6824482895438636,14.012150487893186,28.899999999986882,0.0,0.0,0.0,0.0,YES,YES
2023-08-27,2023,14.9,0.049771218007713,20.3,35.2,0.1090115252144825,20.306048857768026,35.199999999986886,0.0,0.0,0.0,0.0,YES,YES
2023-08-28,2023,16.5,0.3175644646480543,18.7,35.2,11.824287138749272,18.710440745793413,35.19999999998548,0.0,0.0,0.6972968371805024,0.046411749193296714,NO,NO
2023-09-05,2023,16.2,0.8098525416730529,11.8,28.0,24.832939602581817,2.519477156411103,27.99999999998574,9.280522843588898,0.0,1.5480167604509205,0.2169773143523237,NO,NO
2023-09-13,2023,15.1,0.6150400107443934,13.0,28.1,4.041278412884404,13.000110047491225,28.09999999998671,0.0,0.0,0.18688821984802573,0.0,NO,YES
2024-05-02,2024,15.2,0.47389899718635187,8.3,23.5,4.151833493236367,8.307795134162099,23.49999999998662,0.0,0.0,0.2066789117704353,0.0,NO,YES
2024-05-03,2024,17.4,0.06159304828060985,7.5,24.9,3.507512223240931,7.5017283692980365,24.899999999984683,0.0,0.0,0.15530095710161262,0.0,NO,YES
2024-05-04,2024,17.9,0.1588740999465259,8.1,26.0,10.787205296774461,8.111690418098688,25.99999999998424,0.0,0.0,0.6307248874355871,0.011397895850212336,NO,NO
2024-05-05,2024,17.9,0.10870487069831991,12.5,30.4,7.380823918919335,12.504417559677414,30.399999999984242,0.0,0.0,0.40775578197525064,0.0,NO,YES
2024-05-10,2024,17.5,0.025807614206040275,13.5,31.0,1.5261800390420124,13.503903683234658,30.999999999984595,0.0,0.0,0.027212398198663834,0.0,NO,YES
2024-05-11,2024,19.9,0.021979618087717312,14.4,34.3,2.4551863738020634,14.4163905334437,34.29999999998248,0.0,0.0,0.07845842247142798,0.0,NO,YES
2024-05-12,2024,16.3,0.09427478960391455,18.0,34.3,3.097283635615842,18.007324403506587,34.29999999998565,0.0,0.0,0.13574210218180127,0.0,NO,YES
2024-05-17,2024,15.8,0.3819113526742469,16.9,32.7,8.364822224220863,16.910128165100794,32.6999999999861,0.0,0.0,0.4843313519713419,0.0,NO,YES
2024-05-21,2024,16.6,0.7356941586341321,13.0,29.6,29.004404947653757,0.07216611645970517,29.59999999998539,12.927833883540295,0.0,1.8350316261111494,0.18292374725978178,NO,NO
2024-05-26,2024,16.3,0.6286769394536565,8.7,25.0,20.654416783530102,3.831304429225508,24.999999999985654,4.868695570774491,0.0,1.2898084450045353,0.10425179415396713,NO,NO
2024-05-27,2024,16.4,0.3279657488684913,7.3,23.7,11.49324382512762,7.3098033855895626,23.699999999985565,0.0,0.0,0.6890234835433269,0.01644847080462597,NO,NO
2024-05-28,2024,16.9,0.022593216034655694,7.8,24.7,1.0391817158299286,7.805703386865625,24.699999999985124,0.0,0.0,0.0019107419300503636,0.0,NO,YES
2024-06-22,2024,15.1,0.06398319805562191,18.7,33.8,0.4204180420336163,18.70401901285565,33.79999999998671,0.0,0.0,0.0,0.0,YES,YES
2024-07-16,2024,16.4,0.20807210328950076,20.7,37.1,7.291686478127602,20.714220416686352,37.09999999998557,0.0,0.0,0.41341340556326145,0.0,NO,YES
2024-07-18,2024,15.7,0.27431691216020104,17.2,32.9,5.407409254856689,17.206633168838597,32.89999999998618,0.0,0.0,0.2922924015360664,0.0,NO,YES
2024-07-19,2024,16.5,0.5047488103942721,16.4,32.9,18.79396321518039,13.578177131276782,32.899999999985475,2.821822868723217,0.0,1.1664907861565972,0.08676143931572255,NO,NO
2024-08-11,2024,17.1,0.5689296918024319,19.9,37.0,28.660290149465208,7.746804753032695,36.99999999998495,12.153195246967304,0.0,1.8044702556880878,0.2042734107687778,NO,NO
2024-08-18,2024,16.7,0.19893975079232362,17.0,33.7,8.278836725870185,17.009439723486516,33.69999999998531,0.0,0.0,0.467567328507446,0.0,NO,YES
2024-08-19,2024,17.1,0.7075972926205473,15.0,32.1,35.645781908889,-4.157027520823085,32.099999999984945,19.157027520823085,0.0,2.2594305646421446,0.29157254594768034,NO,NO
2024-09-01,2024,15.1,0.08558060624963049,14.2,29.3,0.5623293615964879,14.20572707684496,29.29999999998671,0.0,0.0,0.0,0.0,YES,YES
2024-09-02,2024,20.7,0.5393542453219853,8.6,29.3,69.69799102276986,-41.19675723139106,29.299999999981786,49.79675723139106,0.0,4.46812191196193,0.7327773636790731,NO,NO
2024-09-07,2024,18.1,0.6625955362258003,8.5,26.6,47.891296326562504,-22.010988495691656,26.59999999998407,30.510988495691656,0.0,3.0486941376161596,0.49626892445401793,NO,NO
2024-09-20,2024,16.6,0.04264162212943268,7.6,24.2,1.6811264047047698,7.6018752059968255,24.199999999985387,0.0,0.0,0.020195927126952284,0.0,NO,YES
2024-09-26,2024,16.8,0.537121376342008,7.3,24.1,23.528626706009376,-0.20633165444258594,24.099999999985215,7.506331654442586,0.0,1.4479278651820735,0.24907415563110646,NO,NO
