solar_date,branch,solar_hour,dtr_c,clouds,correction_c,official_pred_c,corrected_pred_c,tmin_c,tmax_c
2022-06-16,post,17.8344,15.5,0.6563438005769832,2.0398997564582046,28.7723,26.732400243541797,14.9,30.4
2022-06-23,pre,14.8097,15.3,0.15890236831037818,0.41353354375521595,38.1926,37.779066456244784,22.9,38.2
2022-06-23,post,17.8097,15.3,0.15890236831037818,0.35483493973851477,36.6234,36.26856506026148,22.9,38.2
2022-06-24,pre,14.8064,15.0,0.5831056572147579,0.6167992034324236,38.1925,37.57570079656758,23.2,38.2
2022-06-24,post,17.8064,15.0,0.5831056572147579,0.5210969433515985,36.6575,36.1364030566484,23.2,38.2
2022-06-28,pre,14.7928,15.3,0.3953682036892162,1.1135583009697212,34.3913,33.27774169903028,19.1,34.4
2022-06-28,post,17.7928,15.3,0.3953682036892162,0.8845303254631897,32.8383,31.953769674536808,19.1,34.4
2022-06-29,pre,14.7894,15.3,0.14477870841739027,0.4139572513784619,34.391,33.977042748621535,19.1,34.4
2022-06-29,post,17.7894,15.3,0.14477870841739027,0.32396215404079265,32.8407,32.516737845959206,19.1,34.4
2022-06-30,pre,14.7864,17.7,0.09025494516415788,1.5164403903499208,38.4892,36.972759609650076,20.8,38.5
2022-06-30,post,17.7864,17.7,0.09025494516415788,1.1714042375939615,36.6983,35.52689576240604,20.8,38.5
2022-07-01,pre,14.7831,19.2,0.4819694121690977,12.461552333780995,38.4879,26.02634766621901,19.3,38.5
2022-07-01,post,17.7831,19.2,0.4819694121690977,9.491283220285268,36.5481,27.05681677971473,19.3,38.5
2022-07-04,pre,14.7739,15.2,0.1571305864454705,0.3837281983230538,32.3896,32.005871801676946,17.2,32.4
2022-07-04,post,17.7739,15.2,0.1571305864454705,0.2811877378690028,30.8588,30.577612262130994,17.2,32.4
2022-07-05,pre,14.7711,16.4,0.3155817544253954,3.117751442571024,32.3885,29.270748557428977,16.0,32.4
2022-07-05,post,17.7711,16.4,0.3155817544253954,2.258246369015291,30.7379,28.479653630984707,16.0,32.4
2022-07-19,pre,14.7422,17.0,0.4812986863550578,7.286702282030276,35.4843,28.19759771796972,18.5,35.5
2022-07-19,post,17.7422,17.0,0.4812986863550578,4.669950359779142,33.7567,29.08674964022086,18.5,35.5
2022-07-22,pre,14.7394,17.7,0.07902093540821031,1.5925081219776611,34.8832,33.29069187802234,17.2,34.9
2022-07-22,post,17.7394,17.7,0.07902093540821031,1.0046583959598052,33.0713,32.06664160404019,17.2,34.9
2022-07-24,pre,14.7383,16.6,0.33188178971081084,4.167276399534709,34.284,30.116723600465292,17.7,34.3
2022-07-24,post,17.7383,16.6,0.33188178971081084,2.6065668946720515,32.5747,29.968133105327947,17.7,34.3
2022-09-06,pre,14.8778,16.3,0.1668608424582887,0.8568190901120256,33.9957,33.13888090988797,17.7,34.0
2022-09-06,post,17.8778,16.3,0.1668608424582887,0.5908147322816724,31.6846,31.093785267718328,17.7,34.0
2022-09-08,pre,14.8897,16.1,0.053580479113369495,0.21611745485664396,36.5965,36.380382545143355,20.5,36.6
2022-09-08,post,17.8897,16.1,0.053580479113369495,0.14885467428228072,34.2669,34.118045325717716,20.5,36.6
2022-09-09,pre,14.8956,16.6,0.10492517470077878,0.5557799836411477,36.5968,36.04102001635886,20.0,36.6
