solar_date,month,season,n_points,formal_dtr_c,daily_rmse_c,daily_mae_c,daily_mbe_c
2019-11-14,11,Other,8,7.4,0.8706,0.7239,0.2099
2019-11-17,11,Other,8,6.6,1.9603,1.559,0.104
2019-11-18,11,Other,8,8.0,1.7191,1.3839,0.1581
2019-11-19,11,Other,8,14.2,3.2057,2.8231,-2.2773
2019-11-24,11,Other,8,4.5,0.8653,0.6031,-0.4209
2019-11-25,11,Other,8,4.7,1.2468,0.9895,-0.398
2019-11-27,11,Other,8,4.8,0.6046,0.462,-0.2091
2019-11-29,11,Other,8,6.7,2.1787,1.8367,0.1916
2019-12-02,12,Other,9,9.0,1.6095,1.3023,-0.1327
2019-12-03,12,Other,8,11.3,2.8104,2.2936,0.0192
2019-12-04,12,Other,8,14.0,5.2796,4.7808,0.0384
2019-12-05,12,Other,8,14.0,3.2534,2.5195,-0.2425
2019-12-07,12,Other,8,12.9,4.2135,3.5768,-2.7684
2019-12-08,12,Other,8,9.9,2.9036,2.1346,1.3393
2019-12-09,12,Other,8,14.0,2.7773,2.509,0.3856
2019-12-10,12,Other,8,14.1,4.0771,3.194,1.8239
2019-12-11,12,Other,8,9.7,3.5499,2.82,1.6425
2019-12-12,12,Other,8,12.4,4.6564,3.3932,2.1431
2019-12-13,12,Other,8,9.7,2.8357,2.5277,0.4491
2019-12-14,12,Other,8,9.0,1.9124,1.522,-0.143
2019-12-15,12,Other,8,10.2,3.5543,2.9871,-2.5906
2019-12-16,12,Other,8,8.0,2.8119,2.4447,0.8092
2019-12-17,12,Other,8,6.1,2.4498,1.7518,1.7518
2019-12-18,12,Other,8,2.8,1.1872,1.0743,-0.2948
2019-12-19,12,Other,8,4.8,1.3434,1.2144,-0.0473
2019-12-20,12,Other,7,9.4,2.9014,2.1978,0.9055
2019-12-21,12,Other,8,10.6,5.1375,4.5617,0.6701
2019-12-22,12,Other,8,9.9,2.7035,2.0989,-1.8195
2019-12-23,12,Other,8,7.8,2.8876,2.5101,-0.5728
2019-12-24,12,Other,8,10.5,3.8039,3.6575,0.8744
2019-12-25,12,Other,7,13.6,2.631,2.3151,-0.1489
2019-12-26,12,Other,8,14.0,3.7562,3.0487,0.5526
2019-12-27,12,Other,8,14.0,4.5642,3.9375,-1.2723
2019-12-28,12,Other,8,12.8,3.7151,3.1676,0.325
2019-12-29,12,Other,8,13.7,5.3503,4.151,3.7376
2019-12-30,12,Other,8,5.7,1.4322,1.3047,-0.45
2019-12-31,12,Other,8,7.3,1.7045,1.2624,-0.3615
2020-01-01,1,Other,8,9.3,1.824,1.5404,-0.7505
2020-01-02,1,Other,8,7.5,2.1059,1.5777,0.7016
2020-01-03,1,Other,8,7.6,2.7725,2.3535,-0.5416
2020-01-04,1,Other,8,9.5,2.0659,1.6818,-0.2594
2020-01-05,1,Other,8,11.7,4.4069,4.2516,0.203
2020-01-06,1,Other,8,11.7,5.1485,3.9554,3.7684
2020-01-07,1,Other,8,10.1,2.5292,2.0934,-0.1061
2020-01-08,1,Other,8,9.8,2.73,2.0506,1.3174
2020-01-09,1,Other,8,7.9,2.0441,1.8426,-0.7002
2020-01-10,1,Other,8,11.7,3.6809,3.2113,0.1202
2020-01-11,1,Other,7,13.3,3.6419,3.0257,-2.2788
2020-01-12,1,Other,8,13.5,4.5396,3.4054,3.1708
2020-01-13,1,Other,8,8.9,3.1276,2.7256,-2.305
2020-01-14,1,Other,7,7.0,2.9068,2.5513,-2.2426
2020-01-15,1,Other,8,8.9,2.4927,2.1974,-0.7847
2020-01-16,1,Other,8,8.6,2.0201,1.4869,-0.386
2020-01-17,1,Other,8,8.1,2.3523,2.1012,0.9881
2020-01-18,1,Other,8,8.8,1.9168,1.5409,0.3472
2020-01-19,1,Other,8,10.8,3.7548,3.0035,0.7369
2020-01-20,1,Other,8,12.8,2.6934,2.3624,-1.5585
2020-01-21,1,Other,8,11.2,3.1206,2.4595,-0.0262
2020-01-22,1,Other,8,10.0,2.4848,1.9308,0.8922
2020-01-23,1,Other,8,8.9,2.5141,1.8392,1.2032
2020-01-24,1,Other,7,15.8,5.7115,4.6092,-4.3379
2020-01-25,1,Other,8,15.9,3.1294,2.5978,-0.6196
2020-01-26,1,Other,8,12.9,3.1948,2.916,0.2193
2020-01-27,1,Other,8,10.9,2.5588,2.2232,0.5956
2020-01-28,1,Other,8,12.9,1.9406,1.6285,-0.601
2020-01-29,1,Other,8,14.2,3.9697,3.3989,-0.3795
2020-01-30,1,Other,8,13.8,4.5678,3.5759,2.1031
2020-01-31,1,Other,8,9.6,2.2777,1.8084,0.7987
2020-02-01,2,Other,8,9.8,3.7259,3.3486,1.682
2020-02-02,2,Other,8,7.5,1.0635,0.8304,0.065
2020-02-03,2,Other,8,11.3,2.6711,2.204,-1.1719
2020-02-04,2,Other,8,11.5,2.1918,1.8108,0.101
2020-02-05,2,Other,7,11.3,2.0776,1.6549,0.6727
2020-02-06,2,Other,8,15.5,4.3048,3.6005,-2.6504
2020-02-07,2,Other,8,16.2,6.0673,5.7468,-1.4864
2020-02-08,2,Other,7,16.1,4.0165,3.1852,-1.5921
2020-02-09,2,Other,8,16.1,7.1255,6.6871,-2.3433
2020-02-10,2,Other,8,13.7,4.5379,3.9514,-1.2515
2020-02-11,2,Other,8,14.2,3.4582,2.7176,0.2607
2020-02-12,2,Other,8,14.2,5.5793,4.5541,3.1848
2020-02-13,2,Other,8,7.9,2.2124,1.9733,0.2614
2020-02-14,2,Other,8,8.5,1.2366,1.073,-0.7092
2020-02-15,2,Other,8,7.8,1.7444,1.5967,0.3789
2020-02-17,2,Other,8,13.1,4.3353,3.9331,-1.2093
2020-02-18,2,Other,8,11.9,3.2707,2.4075,2.0269
2020-02-19,2,Other,8,8.9,2.29,1.9236,-1.4025
2020-02-20,2,Other,8,8.6,1.3619,1.0094,0.242
2020-02-21,2,Other,8,10.5,2.6266,2.1833,1.4996
2020-02-22,2,Other,8,8.7,1.3961,1.0965,-0.4723
2020-02-23,2,Other,8,15.2,4.535,3.9577,-2.947
2020-02-24,2,Other,8,9.7,3.3323,2.9587,1.1057
2020-02-25,2,Other,8,5.9,2.5921,1.9072,1.8505
2020-02-26,2,Other,8,11.4,2.8789,2.4442,1.2376
2020-02-27,2,Other,8,11.7,4.7671,3.6351,3.587
2020-02-28,2,Other,8,5.8,1.8437,1.3355,-0.6561
2020-02-29,2,Other,8,7.8,1.3106,0.9283,-0.1038
2020-03-01,3,Other,8,8.2,1.3015,1.2117,-0.1848
2020-03-02,3,Other,8,7.6,1.3642,1.0123,0.3906
2020-03-03,3,Other,8,10.5,1.7169,1.5095,-1.165
2020-03-04,3,Other,8,8.9,1.8545,1.6067,-1.072
2020-03-05,3,Other,8,8.3,1.0347,0.8895,0.19
2020-03-06,3,Other,8,8.6,1.6926,1.302,0.9262
2020-03-07,3,Other,8,13.5,6.4225,6.0011,0.2778
2020-03-08,3,Other,8,11.8,3.5575,2.8088,2.42
2020-03-09,3,Other,8,11.4,2.3555,1.8196,-1.4367
2020-03-10,3,Other,8,10.4,1.9028,1.5377,-1.3168
2020-03-11,3,Other,8,10.5,3.075,2.7057,-2.0121
2020-03-13,3,Other,8,9.4,2.0172,1.667,-1.1107
2020-03-14,3,Other,7,10.2,0.5264,0.4341,0.0013
2020-03-15,3,Other,8,12.2,1.3925,1.1702,-1.0072
2020-03-16,3,Other,8,12.9,0.7751,0.6166,-0.1135
2020-03-17,3,Other,8,15.1,2.7752,2.0986,-2.0986
2020-03-18,3,Other,8,13.3,1.1289,0.9373,-0.267
2020-03-19,3,Other,8,13.5,2.2396,1.8117,-0.1122
2020-03-20,3,Other,8,12.7,6.6622,5.0627,4.9481
2020-03-21,3,Other,8,11.2,0.7683,0.5863,-0.4182
2020-03-22,3,Other,8,11.2,2.0164,1.6688,-1.2363
2020-03-23,3,Other,8,15.2,3.3165,2.8381,-0.6436
2020-03-24,3,Other,8,18.3,6.3698,5.2654,4.3428
2020-03-25,3,Other,8,10.1,2.3116,1.9788,1.7502
2020-03-26,3,Other,8,8.7,1.1045,0.7558,-0.6239
2020-03-27,3,Other,8,12.1,1.955,1.6117,-1.4903
2020-03-28,3,Other,8,13.7,1.6697,1.3129,-1.2418
2020-03-29,3,Other,8,12.9,6.2435,5.392,2.976
2020-03-30,3,Other,8,7.4,0.4764,0.4472,0.024
2020-03-31,3,Other,8,13.2,2.7036,1.6601,-0.813
2020-04-01,4,Other,8,15.1,5.3447,4.248,-4.2015
2020-04-02,4,Other,8,8.2,1.0769,0.9244,-0.3721
2020-04-03,4,Other,8,12.7,2.3317,1.7112,-1.3618
2020-04-04,4,Other,8,13.0,2.1476,1.8308,-1.5954
2020-04-05,4,Other,8,12.9,1.257,0.9922,-0.7502
2020-04-06,4,Other,8,15.6,2.338,1.9408,-1.9408
2020-04-07,4,Other,8,12.5,0.6733,0.5268,-0.234
2020-04-08,4,Other,8,13.4,1.6199,1.3196,-1.2967
2020-04-09,4,Other,8,16.8,3.5021,3.2682,0.5371
2020-04-10,4,Other,8,15.9,7.5242,6.0556,5.7635
2020-04-11,4,Other,8,9.2,0.7899,0.6244,0.1471
2020-04-12,4,Other,8,14.2,2.0769,1.5876,-1.2248
2020-04-13,4,Other,8,16.5,3.0652,2.4397,-2.3916
2020-04-14,4,Other,8,12.8,2.7875,2.5583,1.0946
2020-04-15,4,Other,8,7.6,1.3858,1.1253,0.7956
2020-04-16,4,Other,8,8.6,2.6164,2.4653,1.2582
2020-04-17,4,Other,8,7.7,1.9458,1.497,1.4897
2020-04-18,4,Other,8,8.8,1.1431,0.9109,-0.7472
2020-04-19,4,Other,8,11.2,0.7142,0.6244,-0.0733
2020-04-20,4,Other,8,10.8,2.0712,1.773,-0.4177
2020-04-21,4,Other,8,10.4,1.007,0.8694,0.1999
2020-04-22,4,Other,8,13.6,1.178,1.0736,-0.6607
2020-04-23,4,Other,8,13.9,2.8314,2.0792,-2.0551
2020-04-24,4,Other,8,11.8,3.7913,3.0475,-2.8744
2020-04-25,4,Other,8,7.0,0.6952,0.5968,-0.1593
2020-04-26,4,Other,8,7.4,0.7943,0.7317,-0.1811
2020-04-27,4,Other,8,12.4,2.8826,2.2816,-1.1593
2020-04-28,4,Other,8,14.5,0.9525,0.7437,-0.5634
2020-04-29,4,Other,8,15.0,1.279,1.0353,-0.8816
2020-04-30,4,Other,8,19.3,4.2453,3.6012,1.6972
2020-05-01,5,May-Sep,8,14.9,6.0197,4.9906,4.3047
2020-05-02,5,May-Sep,8,11.3,1.3622,1.0034,-0.7012
2020-05-03,5,May-Sep,8,15.4,2.0991,1.6854,-1.5822
2020-05-04,5,May-Sep,8,13.6,4.5564,4.1075,2.0289
2020-05-05,5,May-Sep,8,16.9,4.8241,4.1665,0.1482
2020-05-06,5,May-Sep,8,17.9,7.9714,6.6877,5.8247
2020-05-07,5,May-Sep,8,11.2,0.8647,0.7178,-0.4105
2020-05-08,5,May-Sep,8,15.7,1.5747,1.1743,-1.0337
2020-05-09,5,May-Sep,8,15.2,1.9161,1.6361,-1.5116
2020-05-10,5,May-Sep,8,14.4,3.6091,2.7156,-2.3682
2020-05-11,5,May-Sep,8,10.3,1.6097,1.283,-0.5438
2020-05-12,5,May-Sep,8,10.2,1.9329,1.68,0.9759
2020-05-13,5,May-Sep,8,10.0,2.0649,1.3277,0.8941
2020-05-14,5,May-Sep,8,10.1,0.6234,0.5986,-0.0971
2020-05-15,5,May-Sep,8,11.9,0.9342,0.6806,-0.5552
2020-05-16,5,May-Sep,8,13.1,3.8406,3.0377,2.8939
2020-05-17,5,May-Sep,8,8.2,1.1686,0.971,-0.476
2020-05-18,5,May-Sep,8,9.8,0.9295,0.7104,0.0025
2020-05-19,5,May-Sep,8,9.4,0.6952,0.6186,0.1906
2020-05-20,5,May-Sep,8,12.1,3.2638,2.9675,1.4764
2020-05-21,5,May-Sep,8,11.1,5.3148,4.4203,3.0553
2020-05-22,5,May-Sep,8,12.7,1.5238,1.0503,-0.7109
2020-05-23,5,May-Sep,8,14.3,2.2565,1.8217,-1.3004
2020-05-24,5,May-Sep,8,12.8,4.8665,4.3887,3.0934
2020-05-25,5,May-Sep,8,12.6,1.3202,1.169,-0.5032
2020-05-26,5,May-Sep,8,14.1,1.1117,0.7487,-0.6052
2020-05-27,5,May-Sep,8,14.8,2.9477,2.4018,-2.2841
2020-05-28,5,May-Sep,8,16.1,5.4357,4.6646,3.9996
2020-05-29,5,May-Sep,8,11.3,0.9919,0.823,-0.4292
2020-05-30,5,May-Sep,8,14.1,2.0406,1.4231,-1.14
2020-05-31,5,May-Sep,8,12.4,2.3483,1.8119,-0.9579
2020-06-01,6,May-Sep,8,11.3,0.7466,0.5269,-0.4393
2020-06-02,6,May-Sep,8,12.4,0.8991,0.6096,-0.5353
2020-06-03,6,May-Sep,8,11.5,1.1904,0.942,-0.401
2020-06-04,6,May-Sep,7,9.9,1.1379,0.9104,0.4775
2020-06-05,6,May-Sep,7,21.6,7.6166,6.4822,-1.8576
2020-06-06,6,May-Sep,8,20.3,7.2002,5.6058,5.1946
2020-06-07,6,May-Sep,8,8.3,0.8538,0.743,-0.2754
2020-06-08,6,May-Sep,8,11.4,0.8409,0.6655,-0.3104
2020-06-09,6,May-Sep,8,13.6,1.5027,1.012,-0.7535
2020-06-10,6,May-Sep,8,12.2,1.9585,1.8257,-0.4976
2020-06-11,6,May-Sep,8,7.2,0.7737,0.6324,0.3924
2020-06-12,6,May-Sep,8,8.4,1.0851,0.8471,0.5614
2020-06-13,6,May-Sep,8,10.5,2.037,1.6848,-0.584
2020-06-14,6,May-Sep,8,8.6,1.4726,1.2684,1.0065
2020-06-15,6,May-Sep,8,10.4,0.7988,0.5783,-0.209
2020-06-16,6,May-Sep,8,14.2,1.2122,1.0248,-0.2605
2020-06-17,6,May-Sep,8,15.8,3.3265,2.8987,1.0942
2020-06-18,6,May-Sep,8,11.9,2.8313,2.2715,2.2693
2020-06-19,6,May-Sep,8,11.1,3.9052,3.309,2.2863
2020-06-20,6,May-Sep,8,16.7,1.9222,1.4559,-0.8192
2020-06-21,6,May-Sep,8,16.7,6.1509,4.8612,4.7928
2020-06-22,6,May-Sep,8,12.4,1.273,1.0699,-0.5062
2020-06-23,6,May-Sep,8,13.7,1.81,1.4161,-1.0488
2020-06-24,6,May-Sep,8,10.3,1.79,1.7277,0.3381
2020-06-25,6,May-Sep,8,12.2,1.8135,1.4112,0.1851
2020-06-26,6,May-Sep,8,12.2,1.7774,1.0425,-0.3667
2020-06-27,6,May-Sep,8,14.2,3.0174,2.5163,-1.1185
2020-06-28,6,May-Sep,8,20.2,7.9658,7.2511,4.0781
2020-06-29,6,May-Sep,8,13.3,7.8873,6.7195,5.8035
2020-06-30,6,May-Sep,8,12.8,1.5229,1.11,-1.037
2020-07-01,7,May-Sep,8,15.1,2.4617,1.8948,-1.7472
2020-07-02,7,May-Sep,8,15.1,2.4994,1.9986,-1.864
2020-07-03,7,May-Sep,8,12.1,2.0865,1.5979,0.698
2020-07-04,7,May-Sep,8,11.1,1.5722,1.3167,0.6833
2020-07-05,7,May-Sep,8,12.7,4.3508,3.7443,2.6035
2020-07-06,7,May-Sep,8,8.8,2.6796,2.3946,0.9733
2020-07-07,7,May-Sep,8,7.7,1.5393,1.0674,0.508
2020-07-08,7,May-Sep,8,13.7,1.2708,0.9959,-0.4148
2020-07-09,7,May-Sep,8,12.7,2.1687,1.8758,0.6829
2020-07-10,7,May-Sep,8,10.0,0.7106,0.6058,-0.0167
2020-07-11,7,May-Sep,8,9.7,2.8448,1.9923,1.6349
2020-07-12,7,May-Sep,8,10.1,4.4841,3.9505,3.3505
2020-07-13,7,May-Sep,8,8.8,0.5835,0.4566,-0.0924
2020-07-14,7,May-Sep,8,10.8,1.2862,1.0824,-0.5346
2020-07-15,7,May-Sep,8,10.8,0.9797,0.8254,-0.6281
2020-07-16,7,May-Sep,8,9.9,1.475,1.2692,-0.7003
2020-07-17,7,May-Sep,8,11.8,0.7969,0.7031,-0.4488
2020-07-18,7,May-Sep,8,13.4,1.0185,0.7572,-0.4172
2020-07-19,7,May-Sep,8,12.8,5.2892,4.1353,2.4023
2020-07-20,7,May-Sep,8,8.6,1.7879,1.5588,0.9303
2020-07-21,7,May-Sep,8,9.0,1.9098,1.5111,1.0679
2020-07-22,7,May-Sep,8,11.5,1.72,1.478,-0.6287
2020-07-23,7,May-Sep,8,13.2,4.2728,3.5093,2.873
2020-07-24,7,May-Sep,8,14.0,1.073,0.8028,-0.439
2020-07-25,7,May-Sep,8,13.1,1.9848,1.831,-0.4098
2020-07-26,7,May-Sep,8,12.0,0.7777,0.6096,-0.0815
2020-07-27,7,May-Sep,8,17.9,6.0477,5.2894,0.4193
2020-07-28,7,May-Sep,8,17.7,4.1234,3.4325,2.8286
2020-07-29,7,May-Sep,8,15.0,1.7923,1.6382,-1.1407
2020-07-30,7,May-Sep,8,15.1,6.5371,5.5399,4.2296
2020-07-31,7,May-Sep,8,11.6,0.8291,0.5937,-0.4173
2020-08-01,8,May-Sep,8,12.9,2.1252,1.8232,-1.5241
2020-08-02,8,May-Sep,8,12.2,1.3613,1.1507,-0.7969
2020-08-03,8,May-Sep,8,10.8,2.0641,1.7665,1.1134
2020-08-04,8,May-Sep,8,10.9,1.9394,1.6053,-0.3529
2020-08-05,8,May-Sep,8,12.2,1.0414,0.7854,-0.6244
2020-08-06,8,May-Sep,8,12.3,2.0635,1.726,-1.5289
2020-08-07,8,May-Sep,8,12.6,1.1034,0.9909,-0.3201
2020-08-08,8,May-Sep,8,11.8,1.5441,1.1763,1.0955
2020-08-09,8,May-Sep,8,10.4,0.7692,0.6233,0.0466
2020-08-10,8,May-Sep,8,11.6,2.3946,1.9308,1.4968
2020-08-11,8,May-Sep,8,11.2,0.9205,0.7579,0.0651
2020-08-12,8,May-Sep,8,10.8,2.6447,2.2071,1.4337
2020-08-13,8,May-Sep,8,10.1,0.5653,0.4719,0.0894
2020-08-14,8,May-Sep,8,16.0,8.7604,7.4937,4.3226
2020-08-15,8,May-Sep,8,12.0,1.1614,0.7937,-0.6293
2020-08-16,8,May-Sep,8,14.7,1.6422,1.4426,-1.2317
2020-08-17,8,May-Sep,8,13.9,1.7281,1.5118,-1.2644
2020-08-18,8,May-Sep,8,15.5,1.0622,0.9211,-0.1332
2020-08-19,8,May-Sep,8,16.9,5.6036,4.4249,4.1339
2020-08-20,8,May-Sep,8,10.6,1.3767,0.9968,-0.7325
2020-08-21,8,May-Sep,8,12.3,1.0407,0.8312,-0.6523
2020-08-22,8,May-Sep,8,12.9,1.3381,1.0708,0.5779
2020-08-23,8,May-Sep,8,12.3,1.4519,1.0546,-0.7397
2020-08-24,8,May-Sep,8,13.3,0.7283,0.6001,-0.5238
2020-08-25,8,May-Sep,8,17.0,2.5574,2.18,-0.5801
2020-08-27,8,May-Sep,8,11.1,2.2716,2.0589,-0.01
2020-08-28,8,May-Sep,8,11.2,3.4563,2.7018,2.5587
2020-08-29,8,May-Sep,8,11.1,1.2811,0.977,-0.7467
2020-08-30,8,May-Sep,8,11.5,1.0031,0.7616,-0.6174
2020-08-31,8,May-Sep,8,12.2,1.2196,0.9643,-0.9155
2020-09-01,9,May-Sep,8,12.2,1.2485,0.9169,-0.7346
2020-09-02,9,May-Sep,8,12.2,2.3876,1.9195,-1.6662
2020-09-03,9,May-Sep,8,13.9,0.9843,0.7814,-0.3614
2020-09-04,9,May-Sep,8,14.6,4.4576,3.6869,3.4875
2020-09-05,9,May-Sep,8,10.1,1.373,1.2669,0.258
2020-09-06,9,May-Sep,8,15.8,2.5534,1.4687,0.9723
2020-09-08,9,May-Sep,8,11.2,1.1285,0.9535,-0.6332
2020-09-09,9,May-Sep,8,10.7,0.9023,0.855,-0.0088
2020-09-10,9,May-Sep,8,10.7,1.6422,1.4781,0.1352
2020-09-11,9,May-Sep,8,10.4,1.4174,1.202,0.9829
2020-09-12,9,May-Sep,8,11.8,0.9868,0.73,-0.5538
2020-09-13,9,May-Sep,8,11.0,1.4572,1.2883,-0.2121
2020-09-14,9,May-Sep,8,11.6,0.9908,0.7098,-0.2395
2020-09-15,9,May-Sep,8,12.3,1.384,1.1001,-0.6065
2020-09-16,9,May-Sep,8,14.3,0.8934,0.6249,-0.3942
2020-09-17,9,May-Sep,8,17.1,4.5035,3.4609,-3.3971
2020-09-18,9,May-Sep,8,17.6,8.2454,6.832,5.1597
2020-09-19,9,May-Sep,8,9.9,1.987,1.6698,1.3684
2020-09-20,9,May-Sep,8,8.6,1.4585,1.0962,-1.002
2020-09-21,9,May-Sep,8,11.6,1.211,1.039,-0.825
2020-09-22,9,May-Sep,8,13.4,0.8961,0.6503,-0.3809
2020-09-23,9,May-Sep,8,13.1,2.2201,1.7019,0.8396
2020-09-24,9,May-Sep,8,9.5,1.7839,1.3268,-0.3462
2020-09-25,9,May-Sep,7,13.9,4.8239,4.2648,2.5037
2020-09-26,9,May-Sep,8,7.0,1.4553,1.0787,0.6451
2020-09-27,9,May-Sep,8,8.6,1.375,1.1576,-0.7844
2020-09-28,9,May-Sep,8,10.2,1.9144,1.5344,-1.3661
2020-09-29,9,May-Sep,8,11.0,4.6743,4.0645,1.4442
2020-09-30,9,May-Sep,8,10.5,1.3915,1.005,-0.0388
2020-10-01,10,Other,8,11.5,1.4727,1.1852,0.5151
2020-10-02,10,Other,8,11.1,1.0138,0.6279,-0.4577
2020-10-03,10,Other,8,10.3,0.794,0.7224,-0.4689
2020-10-04,10,Other,8,12.9,1.0605,0.7379,-0.5493
2020-10-05,10,Other,8,13.4,1.4618,1.3025,-1.0229
2020-10-06,10,Other,8,18.4,4.6776,3.9694,-2.1673
2020-10-07,10,Other,8,19.0,6.4546,4.9894,4.9641
2020-10-08,10,Other,8,9.3,0.7111,0.5178,-0.3122
2020-10-09,10,Other,8,9.3,1.3343,1.1681,-0.1062
2020-10-10,10,Other,8,8.1,1.2484,1.0377,0.8635
2020-10-11,10,Other,8,9.7,0.978,0.7591,0.2052
2020-10-12,10,Other,8,9.7,0.9049,0.7222,-0.389
2020-10-13,10,Other,8,9.9,1.9094,1.5445,-1.3526
2020-10-14,10,Other,8,10.2,1.0219,0.8138,-0.3949
2020-10-15,10,Other,8,10.2,0.7894,0.627,-0.3518
2020-10-16,10,Other,8,10.8,0.8653,0.5852,-0.2305
2020-10-17,10,Other,8,12.7,1.0389,0.8042,-0.5083
2020-10-18,10,Other,8,11.5,1.4832,1.2026,-0.4215
2020-10-19,10,Other,8,10.9,1.9865,1.5615,-1.4061
2020-10-20,10,Other,8,12.4,1.3751,1.0709,-0.3595
2020-10-21,10,Other,8,13.6,2.1857,1.6987,1.2971
2020-10-22,10,Other,8,11.7,1.5184,1.074,-0.3977
2020-10-23,10,Other,8,11.1,1.4359,1.1948,0.3317
2020-10-24,10,Other,8,11.3,5.6561,4.764,2.8661
2020-10-25,10,Other,8,6.7,0.8164,0.7351,-0.0589
2020-10-26,10,Other,8,9.0,0.4849,0.2838,-0.0497
2020-10-27,10,Other,8,12.5,2.5883,1.945,-1.721
2020-10-28,10,Other,8,12.1,5.8285,5.3905,-1.8113
2020-10-29,10,Other,8,10.8,5.1022,3.7555,3.1893
2020-10-30,10,Other,8,7.4,0.9121,0.7493,0.2374
2020-10-31,10,Other,8,8.4,1.2235,0.9101,-0.0011
2020-11-01,11,Other,8,10.2,0.8405,0.6523,-0.0534
2020-11-02,11,Other,8,10.2,1.3201,0.963,-0.035
2020-11-03,11,Other,8,10.2,0.9888,0.8007,-0.079
2020-11-04,11,Other,8,9.5,1.8034,1.329,0.2112
2020-11-05,11,Other,8,9.6,1.5501,1.3339,0.2503
2020-11-06,11,Other,7,9.8,1.5372,1.2729,0.6131
2020-11-07,11,Other,8,9.1,1.1193,1.0055,0.3135
2020-11-08,11,Other,8,12.5,1.5589,1.2748,-0.2042
2020-11-09,11,Other,8,10.8,3.8519,3.4417,1.1139
2020-11-10,11,Other,8,10.3,1.8788,1.6006,0.6085
2020-11-11,11,Other,8,8.6,1.2462,1.0027,0.7801
2020-11-12,11,Other,8,7.2,1.3287,1.0477,0.7501
2020-11-13,11,Other,8,8.5,0.9996,0.7178,-0.275
2020-11-14,11,Other,8,10.0,2.9441,2.6059,0.4874
2020-11-15,11,Other,8,6.0,1.8503,1.3033,0.7913
2020-11-16,11,Other,8,3.2,1.6168,1.3429,-0.8549
2020-11-17,11,Other,7,6.7,3.201,2.8988,0.2668
2020-11-18,11,Other,8,6.8,2.9318,2.2936,1.4973
2020-11-19,11,Other,8,2.7,0.6727,0.5326,0.3685
2020-11-20,11,Other,8,6.8,2.7874,2.2683,-1.8355
2020-11-21,11,Other,8,7.3,0.6791,0.6017,0.0061
2020-11-22,11,Other,8,6.9,1.0293,0.7434,-0.3991
2020-11-23,11,Other,8,7.2,1.4273,0.9844,-0.771
2020-11-24,11,Other,8,10.4,3.349,2.97,-2.4567
2020-11-25,11,Other,8,7.1,2.2673,2.1414,0.1525
2020-11-26,11,Other,8,7.4,1.7524,1.5043,0.3052
2020-11-27,11,Other,8,7.8,1.7414,1.3591,-1.1235
2020-11-28,11,Other,8,5.9,1.0596,0.8817,-0.1206
2020-11-29,11,Other,8,7.8,3.6228,2.9051,-2.0188
2020-11-30,11,Other,8,4.9,2.0408,1.6444,0.9749
2020-12-01,12,Other,9,6.4,2.2404,2.0708,-0.3035
2020-12-02,12,Other,8,11.6,3.9736,3.5684,0.7623
2020-12-03,12,Other,8,5.7,1.234,1.0126,0.4788
2020-12-04,12,Other,8,6.2,2.2537,1.9189,-1.3939
2020-12-05,12,Other,8,5.0,1.5682,1.4299,-0.0423
2020-12-06,12,Other,8,6.7,2.2901,2.1651,-0.207
2020-12-07,12,Other,8,7.8,2.8685,2.242,1.392
2020-12-08,12,Other,8,8.2,1.8123,1.521,-0.3502
2020-12-09,12,Other,8,8.1,1.9781,1.5704,0.0536
2020-12-10,12,Other,8,14.9,6.051,5.25,0.8025
2020-12-11,12,Other,8,14.9,4.6134,3.9316,1.6978
2020-12-12,12,Other,8,11.1,3.8037,3.3164,0.2408
2020-12-13,12,Other,8,9.1,2.9036,2.4177,1.6376
2020-12-14,12,Other,8,9.7,2.7346,2.2928,1.0689
2020-12-15,12,Other,8,10.5,2.9104,2.135,0.7488
2020-12-16,12,Other,8,11.2,3.1397,2.3241,0.7979
2020-12-17,12,Other,8,9.1,2.1833,1.689,0.7918
2020-12-18,12,Other,8,12.4,4.4956,4.1049,1.2851
2020-12-19,12,Other,8,12.4,4.0097,3.2709,-1.1543
2020-12-20,12,Other,8,8.0,2.1527,1.7803,0.2272
2020-12-21,12,Other,8,9.6,2.4906,2.0591,-0.8109
2020-12-22,12,Other,8,10.6,2.9961,2.4294,1.4305
2020-12-23,12,Other,8,11.2,3.154,2.7369,-0.0623
2020-12-24,12,Other,8,12.6,4.2763,2.9812,2.6388
2020-12-25,12,Other,8,13.7,3.9167,3.33,-1.4763
2020-12-26,12,Other,8,10.6,2.9252,2.1163,0.7794
2020-12-27,12,Other,8,8.9,4.0851,3.5108,-3.3383
2020-12-28,12,Other,8,9.9,3.3369,2.9126,-1.0205
2020-12-29,12,Other,8,11.3,5.3037,4.0791,3.682
2020-12-30,12,Other,8,5.5,1.3478,1.0879,-0.0104
2020-12-31,12,Other,8,10.9,2.4187,1.9339,-1.8879
2021-01-01,1,Other,8,8.1,2.3291,1.8995,0.6835
2021-01-02,1,Other,8,6.8,2.3838,1.9991,-0.6245
2021-01-03,1,Other,8,11.0,3.6066,3.3457,0.3342
2021-01-04,1,Other,8,9.4,2.7557,2.1469,1.66
2021-01-05,1,Other,8,8.0,2.8417,2.5152,0.9465
2021-01-06,1,Other,8,8.1,2.2015,1.8128,1.1541
2021-01-07,1,Other,8,8.3,2.5731,2.0855,-1.47
