branch,k,n,cal_rmse
pre,15.68,95,7.988991197593222
pre,15.69,95,7.988929476292608
pre,15.700000000000001,95,7.988867766979942
pre,15.71,95,7.988806069650178
pre,15.72,95,7.988744384298267
pre,15.73,95,7.988682710919164
pre,15.74,95,7.988621049507831
pre,15.75,95,7.988559400059224
pre,15.76,95,7.988497762568316
pre,15.77,95,7.9884361370300665
pre,15.780000000000001,95,7.988374523439442
pre,15.790000000000001,95,7.988312921791423
pre,15.8,95,7.988251332080982
pre,15.81,95,7.988189754303091
pre,15.82,95,7.988128188452735
pre,15.83,95,7.9880666345248965
pre,15.84,95,7.98800509251456
pre,15.85,95,7.987943562416711
pre,15.860000000000001,95,7.987882044226344
pre,15.870000000000001,95,7.987820537938452
pre,15.88,95,7.987759043548034
pre,15.89,95,7.987697561050081
pre,15.9,95,7.987636090439597
pre,15.91,95,7.987574631711593
pre,15.92,95,7.987513184861067
pre,15.93,95,7.987451749883035
pre,15.94,95,7.987390326772506
pre,15.950000000000001,95,7.987328915524495
pre,15.96,95,7.987267516134019
pre,15.97,95,7.9872061285961
pre,15.98,95,7.987144752905758
pre,15.99,95,7.9870833890580215
pre,16.0,95,7.987022037047917
pre,16.01,95,7.986960696870473
pre,16.02,95,7.986899368520727
pre,16.03,95,7.986838051993714
pre,16.04,95,7.986776747284468
pre,16.05,95,7.986715454388036
pre,16.06,95,7.986654173299464
pre,16.07,95,7.986592904013791
pre,16.080000000000002,95,7.986531646526071
pre,16.09,95,7.9864704008313545
pre,16.1,95,7.986409166924696
pre,16.11,95,7.986347944801155
pre,16.12,95,7.986286734455786
pre,16.13,95,7.9862255358836585
pre,16.14,95,7.98616434907983
pre,16.15,95,7.986103174039376
pre,16.16,95,7.986042010757356
pre,16.17,95,7.985980859228854
pre,16.18,95,7.985919719448942
pre,16.19,95,7.985858591412698
pre,16.2,95,7.985797475115197
pre,16.21,95,7.985736370551532
pre,16.22,95,7.985675277716783
pre,16.23,95,7.98561419660604
pre,16.240000000000002,95,7.985553127214394
pre,16.25,95,7.9854920695369405
pre,16.26,95,7.985431023568773
pre,16.27,95,7.985369989304993
pre,16.28,95,7.985308966740702
pre,16.29,95,7.985247955871005
pre,16.3,95,7.985186956691003
pre,16.31,95,7.985125969195814
pre,16.32,95,7.985064993380544
pre,16.330000000000002,95,7.985004029240314
pre,16.34,95,7.984943076770234
pre,16.35,95,7.9848821359654245
pre,16.36,95,7.984821206821015
pre,16.37,95,7.984760289332124
pre,16.38,95,7.984699383493881
pre,16.39,95,7.984638489301418
pre,16.4,95,7.984577606749869
pre,16.41,95,7.984516735834363
pre,16.42,95,7.984455876550042
pre,16.43,95,7.984395028892048
pre,16.44,95,7.984334192855522
pre,16.45,95,7.984273368435608
pre,16.46,95,7.984212555627459
pre,16.47,95,7.984151754426225
pre,16.48,95,7.984090964827058
pre,16.490000000000002,95,7.984030186825113
pre,16.5,95,7.983969420415548
pre,16.51,95,7.983908665593529
pre,16.52,95,7.983847922354219
pre,16.53,95,7.983787190692781
pre,16.54,95,7.983726470604381
pre,16.55,95,7.983665762084199
pre,16.56,95,7.983605065127403
pre,16.57,95,7.983544379729172
pre,16.580000000000002,95,7.9834837058846855
pre,16.59,95,7.983423043589119
pre,16.6,95,7.9833623928376705
pre,16.61,95,7.983301753625511
pre,16.62,95,7.983241125947842
pre,16.63,95,7.98318050979985
pre,16.64,95,7.98311990517673
pre,16.65,95,7.98305931207368
pre,16.66,95,7.982998730485898
pre,16.67,95,7.982938160408588
pre,16.68,95,7.982877601836951
pre,16.69,95,7.9828170547661985
pre,16.7,95,7.98275651919154
pre,16.71,95,7.9826959951081875
pre,16.72,95,7.982635482511352
pre,16.73,95,7.982574981396253
pre,16.740000000000002,95,7.982514491758116
pre,16.75,95,7.982454013592155
pre,16.76,95,7.9823935468936
pre,16.77,95,7.9823330916576785
pre,16.78,95,7.982272647879617
pre,16.79,95,7.982212215554651
pre,16.8,95,7.9821517946780185
pre,16.81,95,7.98209138524495
pre,16.82,95,7.98203098725069
pre,16.830000000000002,95,7.981970600690481
pre,16.84,95,7.981910225559566
pre,16.85,95,7.981849861853198
pre,16.86,95,7.981789509566621
pre,16.87,95,7.981729168695091
pre,16.88,95,7.981668839233862
pre,16.89,95,7.981608521178193
pre,16.9,95,7.981548214523347
pre,16.91,95,7.98148791926458
pre,16.92,95,7.981427635397162
pre,16.93,95,7.981367362916358
pre,16.94,95,7.981307101817443
pre,16.95,95,7.981246852095685
pre,16.96,95,7.981186613746362
pre,16.97,95,7.981126386764753
pre,16.98,95,7.981066171146132
pre,16.990000000000002,95,7.981005966885787
pre,17.0,95,7.980945773979006
pre,17.01,95,7.980885592421071
pre,17.02,95,7.980825422207274
pre,17.03,95,7.98076526333291
pre,17.04,95,7.980705115793276
pre,17.05,95,7.980644979583659
pre,17.06,95,7.980584854699375
pre,17.07,95,7.980524741135714
pre,17.080000000000002,95,7.9804646388879865
pre,17.09,95,7.9804045479515
pre,17.1,95,7.980344468321563
pre,17.11,95,7.980284399993491
pre,17.12,95,7.980224342962594
pre,17.13,95,7.980164297224198
pre,17.14,95,7.980104262773615
pre,17.150000000000002,95,7.980044239606173
pre,17.16,95,7.979984227717198
pre,17.17,95,7.979924227102011
pre,17.18,95,7.979864237755944
pre,17.19,95,7.979804259674333
pre,17.2,95,7.97974429285251
pre,17.21,95,7.979684337285813
pre,17.22,95,7.979624392969583
pre,17.23,95,7.979564459899165
pre,17.240000000000002,95,7.979504538069897
pre,17.25,95,7.979444627477131
pre,17.26,95,7.979384728116213
pre,17.27,95,7.979324839982499
pre,17.28,95,7.979264963071342
pre,17.29,95,7.9792050973781015
pre,17.3,95,7.979145242898129
pre,17.31,95,7.979085399626794
pre,17.32,95,7.979025567559461
pre,17.330000000000002,95,7.978965746691496
pre,17.34,95,7.978905937018264
pre,17.35,95,7.978846138535142
pre,17.36,95,7.978786351237501
pre,17.37,95,7.97872657512072
pre,17.38,95,7.978666810180176
pre,17.39,95,7.978607056411253
pre,17.400000000000002,95,7.978547313809332
pre,17.41,95,7.978487582369801
pre,17.42,95,7.978427862088045
pre,17.43,95,7.978368152959466
pre,17.44,95,7.978308454979445
pre,17.45,95,7.978248768143387
pre,17.46,95,7.978189092446685
pre,17.47,95,7.978129427884743
pre,17.48,95,7.978069774452964
pre,17.490000000000002,95,7.978010132146751
pre,17.5,95,7.9779505009615175
pre,17.51,95,7.977890880892671
pre,17.52,95,7.9778312719356235
pre,17.53,95,7.977771674085791
pre,17.54,95,7.97771208733859
pre,17.55,95,7.977652511689449
pre,17.56,95,7.977592947133781
pre,17.57,95,7.977533393667016
pre,17.580000000000002,95,7.977473851284581
pre,17.59,95,7.977414319981905
pre,17.6,95,7.977354799754423
pre,17.61,95,7.977295290597566
pre,17.62,95,7.977235792506773
pre,17.63,95,7.977176305477482
pre,17.64,95,7.977116829505138
pre,17.650000000000002,95,7.9770573645851846
pre,17.66,95,7.976997910713067
pre,17.67,95,7.976938467884236
pre,17.68,95,7.9768790360941395
pre,17.69,95,7.976819615338239
pre,17.7,95,7.976760205611981
pre,17.71,95,7.976700806910834
pre,17.72,95,7.976641419230255
pre,17.73,95,7.976582042565703
pre,17.740000000000002,95,7.97652267691265
pre,17.75,95,7.976463322266565
pre,17.76,95,7.9764039786229155
pre,17.77,95,7.976344645977175
pre,17.78,95,7.976285324324819
pre,17.79,95,7.976226013661324
pre,17.8,95,7.976166713982174
pre,17.81,95,7.976107425282848
pre,17.82,95,7.976048147558837
pre,17.830000000000002,95,7.97598888080562
pre,17.84,95,7.975929625018692
pre,17.85,95,7.975870380193543
pre,17.86,95,7.975811146325669
pre,17.87,95,7.975751923410564
pre,17.88,95,7.97569271144373
pre,17.89,95,7.9756335104206695
pre,17.900000000000002,95,7.975574320336885
pre,17.91,95,7.975515141187882
pre,17.92,95,7.975455972969169
pre,17.93,95,7.975396815676259
pre,17.94,95,7.975337669304663
pre,17.95,95,7.975278533849901
pre,17.96,95,7.975219409307487
pre,17.97,95,7.975160295672939
pre,17.98,95,7.9751011929417865
pre,17.990000000000002,95,7.97504210110955
pre,18.0,95,7.974983020171761
pre,18.01,95,7.974923950123944
pre,18.02,95,7.974864890961636
pre,18.03,95,7.974805842680372
pre,18.04,95,7.974746805275683
pre,18.05,95,7.97468777874311
pre,18.06,95,7.974628763078202
pre,18.07,95,7.9745697582764965
pre,18.080000000000002,95,7.9745107643335365
pre,18.09,95,7.974451781244875
pre,18.1,95,7.974392809006067
pre,18.11,95,7.974333847612658
pre,18.12,95,7.974274897060207
pre,18.13,95,7.974215957344274
pre,18.14,95,7.974157028460417
pre,18.150000000000002,95,7.9740981104042
pre,18.16,95,7.974039203171186
pre,18.17,95,7.973980306756942
pre,18.18,95,7.973921421157041
pre,18.19,95,7.973862546367049
pre,18.2,95,7.973803682382546
pre,18.21,95,7.973744829199108
pre,18.22,95,7.97368598681231
pre,18.23,95,7.973627155217738
pre,18.240000000000002,95,7.973568334410969
pre,18.25,95,7.973509524387597
pre,18.26,95,7.973450725143202
pre,18.27,95,7.973391936673383
pre,18.28,95,7.973333158973725
pre,18.29,95,7.973274392039827
pre,18.3,95,7.973215635867286
pre,18.31,95,7.973156890451699
pre,18.32,95,7.973098155788676
pre,18.330000000000002,95,7.973039431873811
pre,18.34,95,7.972980718702717
pre,18.35,95,7.972922016271
pre,18.36,95,7.972863324574274
pre,18.37,95,7.972804643608152
pre,18.38,95,7.972745973368244
pre,18.39,95,7.972687313850178
pre,18.400000000000002,95,7.972628665049567
pre,18.41,95,7.972570026962036
pre,18.42,95,7.97251139958321
pre,18.43,95,7.972452782908715
pre,18.44,95,7.972394176934183
pre,18.45,95,7.972335581655245
pre,18.46,95,7.972276997067534
pre,18.47,95,7.972218423166688
pre,18.48,95,7.972159859948344
pre,18.490000000000002,95,7.972101307408144
pre,18.5,95,7.972042765541732
pre,18.51,95,7.971984234344754
pre,18.52,95,7.971925713812852
pre,18.53,95,7.971867203941689
pre,18.54,95,7.971808704726902
pre,18.55,95,7.971750216164154
pre,18.56,95,7.9716917382491
pre,18.57,95,7.9716332709774
pre,18.580000000000002,95,7.971574814344715
pre,18.59,95,7.9715163683467125
pre,18.6,95,7.971457932979053
pre,18.61,95,7.971399508237405
pre,18.62,95,7.971341094117442
pre,18.63,95,7.971282690614836
pre,18.64,95,7.971224297725262
pre,18.650000000000002,95,7.971165915444398
pre,18.66,95,7.971107543767923
pre,18.67,95,7.971049182691518
pre,18.68,95,7.970990832210868
pre,18.69,95,7.9709324923216585
pre,18.7,95,7.9708741630195785
pre,18.71,95,7.9708158443003185
pre,18.72,95,7.970757536159574
pre,18.73,95,7.970699238593036
pre,18.740000000000002,95,7.970640951596409
pre,18.75,95,7.970582675165384
pre,18.76,95,7.9705244092956695
pre,18.77,95,7.9704661539829695
pre,18.78,95,7.97040790922299
pre,18.79,95,7.970349675011434
pre,18.8,95,7.970291451344022
pre,18.81,95,7.970233238216459
pre,18.82,95,7.970175035624466
pre,18.830000000000002,95,7.970116843563763
pre,18.84,95,7.970058662030063
pre,18.85,95,7.9700004910190945
pre,18.86,95,7.969942330526575
pre,18.87,95,7.969884180548238
pre,18.88,95,7.969826041079808
pre,18.89,95,7.96976791211702
pre,18.900000000000002,95,7.9697097936556025
pre,18.91,95,7.969651685691298
pre,18.92,95,7.96959358821984
pre,18.93,95,7.969535501236967
pre,18.94,95,7.9694774247384235
pre,18.95,95,7.9694193587199536
pre,18.96,95,7.9693613031773065
pre,18.97,95,7.969303258106228
pre,18.98,95,7.969245223502472
pre,18.990000000000002,95,7.969187199361788
pre,19.0,95,7.969129185679933
pre,19.01,95,7.969071182452673
pre,19.02,95,7.969013189675752
pre,19.03,95,7.968955207344948
pre,19.04,95,7.968897235456015
pre,19.05,95,7.968839274004724
pre,19.06,95,7.968781322986843
pre,19.07,95,7.968723382398146
pre,19.080000000000002,95,7.968665452234399
pre,19.09,95,7.968607532491386
pre,19.1,95,7.968549623164881
pre,19.11,95,7.968491724250659
pre,19.12,95,7.96843383574451
pre,19.13,95,7.968375957642216
pre,19.14,95,7.968318089939562
pre,19.150000000000002,95,7.968260232632335
pre,19.16,95,7.9682023857163315
pre,19.17,95,7.968144549187339
pre,19.18,95,7.968086723041156
pre,19.19,95,7.968028907273578
pre,19.2,95,7.9679711018804085
pre,19.21,95,7.967913306857445
pre,19.22,95,7.967855522200491
pre,19.23,95,7.967797747905358
pre,19.240000000000002,95,7.9677399839678476
pre,19.25,95,7.967682230383778
pre,19.26,95,7.9676244871489565
pre,19.27,95,7.967566754259195
pre,19.28,95,7.967509031710319
pre,19.29,95,7.967451319498145
pre,19.3,95,7.967393617618494
pre,19.31,95,7.967335926067184
pre,19.32,95,7.967278244840048
pre,19.330000000000002,95,7.967220573932911
pre,19.34,95,7.967162913341607
pre,19.35,95,7.967105263061963
pre,19.36,95,7.9670476230898135
pre,19.37,95,7.9669899934210004
pre,19.38,95,7.96693237405136
pre,19.39,95,7.96687476497673
pre,19.400000000000002,95,7.966817166192958
pre,19.41,95,7.966759577695886
pre,19.42,95,7.966701999481363
pre,19.43,95,7.966644431545239
pre,19.44,95,7.966586873883366
pre,19.45,95,7.966529326491596
pre,19.46,95,7.966471789365788
pre,19.47,95,7.966414262501799
pre,19.48,95,7.966356745895489
pre,19.490000000000002,95,7.966299239542717
pre,19.5,95,7.966241743439357
pre,19.51,95,7.966184257581266
pre,19.52,95,7.966126781964319
pre,19.53,95,7.966069316584384
pre,19.54,95,7.966011861437338
pre,19.55,95,7.96595441651905
pre,19.56,95,7.965896981825406
pre,19.57,95,7.965839557352278
pre,19.580000000000002,95,7.965782143095553
pre,19.59,95,7.9657247390511134
pre,19.6,95,7.965667345214843
pre,19.61,95,7.9656099615826355
pre,19.62,95,7.965552588150377
pre,19.63,95,7.965495224913958
pre,19.64,95,7.965437871869276
pre,19.650000000000002,95,7.965380529012232
pre,19.66,95,7.965323196338717
pre,19.67,95,7.965265873844637
pre,19.68,95,7.965208561525898
pre,19.69,95,7.965151259378397
pre,19.7,95,7.965093967398046
pre,19.71,95,7.965036685580758
pre,19.72,95,7.964979413922437
pre,19.73,95,7.9649221524190015
pre,19.740000000000002,95,7.9648649010663695
pre,19.75,95,7.964807659860451
pre,19.76,95,7.964750428797175
pre,19.77,95,7.964693207872459
pre,19.78,95,7.964635997082233
pre,19.79,95,7.9645787964224155
pre,19.8,95,7.964521605888938
pre,19.81,95,7.964464425477733
pre,19.82,95,7.964407255184732
pre,19.830000000000002,95,7.964350095005872
pre,19.84,95,7.964292944937086
pre,19.85,95,7.964235804974315
pre,19.86,95,7.964178675113502
pre,19.87,95,7.964121555350589
pre,19.88,95,7.9640644456815215
pre,19.89,95,7.964007346102246
pre,19.900000000000002,95,7.963950256608715
pre,19.91,95,7.963893177196876
pre,19.92,95,7.9638361078626865
pre,19.93,95,7.963779048602102
pre,19.94,95,7.963721999411077
pre,19.95,95,7.963664960285578
pre,19.96,95,7.963607931221562
pre,19.97,95,7.9635509122149895
pre,19.98,95,7.963493903261841
pre,19.990000000000002,95,7.9634369043580735
pre,20.0,95,7.963379915499657
post,0.0,93,7.515053977628283
post,0.01,93,7.497408463221223
post,0.02,93,7.4802835803417995
post,0.03,93,7.463655864568027
post,0.04,93,7.447503189783992
post,0.05,93,7.431804679647094
post,0.06,93,7.416540625470467
post,0.07,93,7.401692410039535
post,0.08,93,7.387242436916684
post,0.09,93,7.373174064820712
post,0.1,93,7.3594715466983835
post,0.11,93,7.346119973133951
post,0.12,93,7.333105219769198
post,0.13,93,7.320413898431274
post,0.14,93,7.3080333116886695
post,0.15,93,7.295951410577081
post,0.16,93,7.284156755256709
post,0.17,93,7.272638478380887
post,0.18,93,7.261386250973016
post,0.19,93,7.250390250624458
post,0.2,93,7.239641131840508
post,0.21,93,7.229129998375161
post,0.22,93,7.218848377407607
post,0.23,93,7.208788195424906
post,0.24,93,7.198941755685822
post,0.25,93,7.1893017171504985
post,0.26,93,7.179861074769624
post,0.27,93,7.170613141035006
post,0.28,93,7.161551528700982
post,0.29,93,7.152670134593182
post,0.3,93,7.143963124427573
post,0.31,93,7.135424918568607
post,0.32,93,7.127050178660739
post,0.33,93,7.118833795072689
post,0.34,93,7.110770875098322
post,0.35000000000000003,93,7.102856731862343
post,0.36,93,7.095086873882902
post,0.37,93,7.0874569952467725
post,0.38,93,7.079962966356155
post,0.39,93,7.0726008252090615
post,0.4,93,7.065366769178214
post,0.41000000000000003,93,7.058257147255885
post,0.42,93,7.0512684527344405
post,0.43,93,7.04439731629468
post,0.44,93,7.037640499475934
post,0.45,93,7.030994888503842
post,0.46,93,7.024457488453442
post,0.47000000000000003,93,7.018025417726703
post,0.48,93,7.011695902825227
post,0.49,93,7.005466273400076
post,0.5,93,6.999333957561972
post,0.51,93,6.993296477436292
post,0.52,93,6.987351444948289
post,0.53,93,6.981496557824976
post,0.54,93,6.975729595801075
post,0.55,93,6.970048417017131
post,0.56,93,6.964450954598832
post,0.5700000000000001,93,6.958935213407179
post,0.58,93,6.953499266949881
post,0.59,93,6.9481412544449395
post,0.6,93,6.942859378027972
post,0.61,93,6.937651900095341
post,0.62,93,6.932517140775704
post,0.63,93,6.927453475522961
post,0.64,93,6.9224593328241255
post,0.65,93,6.91753319201592
post,0.66,93,6.912673581204389
post,0.67,93,6.907879075282048
post,0.68,93,6.903148294037508
post,0.6900000000000001,93,6.898479900352776
post,0.7000000000000001,93,6.893872598483658
post,0.71,93,6.889325132419081
post,0.72,93,6.8848362843152495
post,0.73,93,6.880404873000927
post,0.74,93,6.876029752550154
post,0.75,93,6.871709810919169
post,0.76,93,6.867443968644221
post,0.77,93,6.8632311775973625
post,0.78,93,6.859070419797295
post,0.79,93,6.854960706272653
post,0.8,93,6.850901075975099
post,0.81,93,6.846890594739895
post,0.8200000000000001,93,6.842928354291637
post,0.8300000000000001,93,6.839013471292961
post,0.84,93,6.835145086434247
post,0.85,93,6.831322363562278
post,0.86,93,6.827544488846129
post,0.87,93,6.823810669978439
post,0.88,93,6.8201201354104715
post,0.89,93,6.816472133619358
post,0.9,93,6.81286593240607
post,0.91,93,6.809300818222631
post,0.92,93,6.805776095527309
post,0.93,93,6.802291086166451
post,0.9400000000000001,93,6.798845128781732
post,0.9500000000000001,93,6.795437578241736
post,0.96,93,6.7920678050966865
post,0.97,93,6.78873519505532
post,0.98,93,6.785439148482905
post,0.99,93,6.782179079919453
post,1.0,93,6.778954417617221
post,1.01,93,6.775764603096644
post,1.02,93,6.772609090719884
post,1.03,93,6.769487347281229
post,1.04,93,6.766398851613555
post,1.05,93,6.7633430942102155
post,1.06,93,6.760319576861608
post,1.07,93,6.757327812305836
post,1.08,93,6.754367323892828
post,1.09,93,6.751437645261327
post,1.1,93,6.7485383200282065
post,1.11,93,6.745668901489564
post,1.12,93,6.742828952333118
post,1.1300000000000001,93,6.740018044361395
post,1.1400000000000001,93,6.737235758225241
post,1.1500000000000001,93,6.734481683167275
post,1.16,93,6.731755416774767
post,1.17,93,6.729056564741658
post,1.18,93,6.7263847406392205
post,1.19,93,6.723739565695097
post,1.2,93,6.721120668580296
post,1.21,93,6.718527685203847
post,1.22,93,6.715960258514799
post,1.23,93,6.713418038311234
post,1.24,93,6.710900681056037
post,1.25,93,6.708407849699101
post,1.26,93,6.705939213505781
post,1.27,93,6.703494447891227
post,1.28,93,6.701073234260486
post,1.29,93,6.698675259854028
post,1.3,93,6.696300217598547
post,1.31,93,6.693947805962799
post,1.32,93,6.691617728818264
post,1.33,93,6.68930969530449
post,1.34,93,6.687023419698844
post,1.35,93,6.684758621290594
post,1.36,93,6.682515024259075
post,1.37,93,6.680292357555832
post,1.3800000000000001,93,6.678090354790541
post,1.3900000000000001,93,6.675908754120587
post,1.4000000000000001,93,6.673747298144162
post,1.41,93,6.671605733796722
post,1.42,93,6.669483812250685
post,1.43,93,6.667381288818266
post,1.44,93,6.6652979228573015
post,1.45,93,6.663233477679959
post,1.46,93,6.661187720464218
post,1.47,93,6.659160422168053
post,1.48,93,6.6571513574461525
post,1.49,93,6.655160304569141
post,1.5,93,6.653187045345171
post,1.51,93,6.651231365043827
post,1.52,93,6.649293052322241
post,1.53,93,6.647371899153314
post,1.54,93,6.645467700756039
post,1.55,93,6.643580255527773
post,1.56,93,6.641709364978428
post,1.57,93,6.639854833666487
post,1.58,93,6.638016469136841
post,1.59,93,6.636194081860289
post,1.6,93,6.634387485174726
post,1.61,93,6.632596495227904
post,1.62,93,6.630820930921756
post,1.6300000000000001,93,6.629060613858185
post,1.6400000000000001,93,6.627315368286302
post,1.6500000000000001,93,6.625585021051054
post,1.6600000000000001,93,6.623869401543183
post,1.67,93,6.622168341650485
post,1.68,93,6.620481675710312
post,1.69,93,6.618809240463313
post,1.7,93,6.617150875008296
post,1.71,93,6.615506420758273
post,1.72,93,6.613875721397565
post,1.73,93,6.612258622839984
post,1.74,93,6.610654973188022
post,1.75,93,6.609064622693062
post,1.76,93,6.607487423716514
post,1.77,93,6.605923230691915
post,1.78,93,6.604371900087906
post,1.79,93,6.602833290372083
post,1.8,93,6.601307261975728
post,1.81,93,6.599793677259303
post,1.82,93,6.598292400478793
post,1.83,93,6.596803297752779
post,1.84,93,6.5953262370303065
post,1.85,93,6.593861088059409
post,1.86,93,6.592407722356417
post,1.87,93,6.5909660131758825
post,1.8800000000000001,93,6.5895358354812075
post,1.8900000000000001,93,6.588117065915901
post,1.9000000000000001,93,6.586709582775458
post,1.9100000000000001,93,6.58531326597987
post,1.92,93,6.583927997046681
post,1.93,93,6.582553659064666
post,1.94,93,6.581190136668037
post,1.95,93,6.5798373160112
post,1.96,93,6.5784950847440395
post,1.97,93,6.577163331987714
post,1.98,93,6.575841948310953
post,1.99,93,6.574530825706827
post,2.0,93,6.573229857570026
post,2.0100000000000002,93,6.571938938674543
post,2.02,93,6.570657965151852
post,2.0300000000000002,93,6.569386834469498
post,2.04,93,6.568125445410119
post,2.05,93,6.566873698050884
post,2.06,93,6.565631493743322
post,2.07,93,6.564398735093563
post,2.08,93,6.5631753259429395
post,2.09,93,6.561961171348985
post,2.1,93,6.5607561775667795
post,2.11,93,6.559560252030646
post,2.12,93,6.5583733033362135
post,2.13,93,6.557195241222806
post,2.14,93,6.556025976556151
post,2.15,93,6.55486542131143
post,2.16,93,6.553713488556633
post,2.17,93,6.5525700924362065
post,2.18,93,6.551435148155035
post,2.19,93,6.5503085719626775
post,2.2,93,6.549190281137907
post,2.21,93,6.548080193973537
post,2.22,93,6.546978229761504
post,2.23,93,6.5458843087782315
post,2.24,93,6.544798352270227
post,2.25,93,6.543720282439986
post,2.2600000000000002,93,6.54265002243208
post,2.27,93,6.541587496319537
post,2.2800000000000002,93,6.5405326290904435
post,2.29,93,6.539485346634769
post,2.3000000000000003,93,6.538445575731435
post,2.31,93,6.537413244035603
post,2.32,93,6.5363882800661655
post,2.33,93,6.535370613193471
post,2.34,93,6.534360173627253
post,2.35,93,6.533356892404743
post,2.36,93,6.532360701379018
post,2.37,93,6.531371533207517
post,2.38,93,6.530389321340761
post,2.39,93,6.529414000011249
post,2.4,93,6.528445504222573
post,2.41,93,6.527483769738651
post,2.42,93,6.526528733073206
post,2.43,93,6.525580331479373
post,2.44,93,6.524638502939489
post,2.45,93,6.523703186155042
post,2.46,93,6.522774320536807
post,2.47,93,6.5218518461951085
post,2.48,93,6.520935703930268
post,2.49,93,6.52002583522318
post,2.5,93,6.519122182226071
post,2.5100000000000002,93,6.518224687753369
post,2.52,93,6.517333295272741
post,2.5300000000000002,93,6.516447948896276
post,2.54,93,6.515568593371791
post,2.5500000000000003,93,6.514695174074281
post,2.56,93,6.513827636997515
post,2.57,93,6.512965928745737
post,2.58,93,6.512109996525527
post,2.59,93,6.511259788137767
post,2.6,93,6.510415251969742
post,2.61,93,6.509576336987352
post,2.62,93,6.508742992727468
post,2.63,93,6.5079151692903645
post,2.64,93,6.5070928173323255
post,2.65,93,6.506275888058306
post,2.66,93,6.505464333214737
post,2.67,93,6.504658105082436
post,2.68,93,6.503857156469631
post,2.69,93,6.503061440705065
post,2.7,93,6.502270911631229
post,2.71,93,6.501485523597696
post,2.72,93,6.500705231454537
post,2.73,93,6.499929990545853
post,2.74,93,6.499159756703395
post,2.75,93,6.498394486240281
post,2.7600000000000002,93,6.497634135944817
post,2.77,93,6.496878663074378
post,2.7800000000000002,93,6.496128025349422
post,2.79,93,6.495382180947563
post,2.8000000000000003,93,6.494641088497734
post,2.81,93,6.49390470707445
post,2.82,93,6.493172996192143
post,2.83,93,6.492445915799579
post,2.84,93,6.491723426274369
post,2.85,93,6.491005488417543
post,2.86,93,6.490292063448213
post,2.87,93,6.489583112998318
post,2.88,93,6.488878599107426
post,2.89,93,6.4881784842176335
post,2.9,93,6.487482731168529
post,2.91,93,6.486791303192218
post,2.92,93,6.486104163908438
post,2.93,93,6.485421277319728
post,2.94,93,6.484742607806684
post,2.95,93,6.484068120123259
post,2.96,93,6.483397779392151
post,2.97,93,6.482731551100245
post,2.98,93,6.482069401094123
post,2.99,93,6.481411295575637
post,3.0,93,6.48075720109754
post,3.0100000000000002,93,6.480107084559187
post,3.02,93,6.479460913202296
post,3.0300000000000002,93,6.478818654606754
post,3.04,93,6.478180276686496
post,3.0500000000000003,93,6.477545747685445
post,3.06,93,6.4769150361734935
post,3.0700000000000003,93,6.476288111042546
post,3.08,93,6.475664941502626
post,3.09,93,6.47504549707803
post,3.1,93,6.474429747603521
post,3.11,93,6.473817663220617
post,3.12,93,6.473209214373861
post,3.13,93,6.472604371807226
post,3.14,93,6.472003106560494
post,3.15,93,6.471405389965725
post,3.16,93,6.4708111936437875
post,3.17,93,6.470220489500881
post,3.18,93,6.469633249725161
post,3.19,93,6.4690494467833926
post,3.2,93,6.468469053417629
post,3.21,93,6.467892042641964
post,3.22,93,6.467318387739314
post,3.23,93,6.466748062258244
post,3.24,93,6.466181040009848
post,3.25,93,6.4656172950646384
post,3.2600000000000002,93,6.465056801749527
post,3.27,93,6.464499534644806
post,3.2800000000000002,93,6.463945468581189
post,3.29,93,6.463394578636873
post,3.3000000000000003,93,6.462846840134671
post,3.31,93,6.46230222863916
post,3.3200000000000003,93,6.461760719953854
post,3.33,93,6.461222290118461
post,3.34,93,6.460686915406119
post,3.35,93,6.460154572320718
post,3.36,93,6.459625237594223
post,3.37,93,6.459098888184058
post,3.38,93,6.458575501270496
post,3.39,93,6.4580550542541175
post,3.4,93,6.457537524753264
post,3.41,93,6.457022890601571
post,3.42,93,6.45651112984548
post,3.43,93,6.456002220741832
post,3.44,93,6.455496141755454
post,3.45,93,6.454992871556813
post,3.46,93,6.454492389019663
post,3.47,93,6.453994673218754
post,3.48,93,6.453499703427549
post,3.49,93,6.453007459115978
post,3.5,93,6.452517919948239
post,3.5100000000000002,93,6.452031065780585
post,3.52,93,6.451546876659192
post,3.5300000000000002,93,6.4510653328180005
post,3.54,93,6.45058641467664
post,3.5500000000000003,93,6.450110102838321
post,3.56,93,6.449636378087817
post,3.5700000000000003,93,6.449165221389412
post,3.58,93,6.448696613884923
post,3.59,93,6.4482305368917165
post,3.6,93,6.447766971900763
post,3.61,93,6.447305900574712
post,3.62,93,6.446847304746
post,3.63,93,6.446391166414972
post,3.64,93,6.445937467748026
post,3.65,93,6.445486191075795
post,3.66,93,6.445037318891334
post,3.67,93,6.444590833848347
post,3.68,93,6.444146718759422
post,3.69,93,6.443704956594287
post,3.7,93,6.443265530478118
post,3.71,93,6.4428284236898135
post,3.72,93,6.442393619660348
post,3.73,93,6.441961101971109
post,3.74,93,6.441530854352264
post,3.75,93,6.441102860681156
post,3.7600000000000002,93,6.440677104980705
post,3.77,93,6.440253571417844
post,3.7800000000000002,93,6.4398322443019635
post,3.79,93,6.439413108083378
