date,year,arm,TMAX_C,TMIN_C,DTR_C,SRAD_raw_MJ_m2,SRAD_scaled_MJ_m2,SRAD_factor,CLOUDS,M15_active,sunset_anchor_capped,CERES_branch,CERES_DTT_Cd,raw_hourly_mean_C,clipped_hourly_mean_C,hours_below_TBASE,hours_above_DOPT,degree_hours_below_TBASE,degree_hours_above_DOPT,TGRO_01_C,TGRO_02_C,TGRO_03_C,TGRO_04_C,TGRO_05_C,TGRO_06_C,TGRO_07_C,TGRO_08_C,TGRO_09_C,TGRO_10_C,TGRO_11_C,TGRO_12_C,TGRO_13_C,TGRO_14_C,TGRO_15_C,TGRO_16_C,TGRO_17_C,TGRO_18_C,TGRO_19_C,TGRO_20_C,TGRO_21_C,TGRO_22_C,TGRO_23_C,TGRO_24_C
2019-06-11,2019,H0TT,22.38,15.61,6.77,11.85,10.069957081545063,0.8497854077253219,0.6967427081332871,False,False,DAILY_MEAN_NORMAL,10.994999999999997,19.180524684170635,19.180524684170635,0,0,0.0,0.0,16.646897803742707,16.314292994983095,16.04863973902133,15.836461049644374,15.66699278522302,16.279729578880897,17.367512630227992,18.408404832455624,19.374634937514234,20.240423699615356,20.98267167155459,21.58157550337996,22.02115630041259,22.289685943903887,22.37999999999404,22.28968886848749,22.021162071551224,21.58158396709829,20.98268260203863,20.078074799850114,19.054792581252844,18.237491550182625,17.58470880535576,17.063327703724582
2019-06-11,2019,M15_13P5,22.38,15.61,6.77,11.85,10.069957081545063,0.8497854077253219,0.6967427081332871,False,False,DAILY_MEAN_NORMAL,10.994999999999997,19.180524684170635,19.180524684170635,0,0,0.0,0.0,16.646897803742707,16.314292994983095,16.04863973902133,15.836461049644374,15.66699278522302,16.279729578880897,17.367512630227992,18.408404832455624,19.374634937514234,20.240423699615356,20.98267167155459,21.58157550337996,22.02115630041259,22.289685943903887,22.37999999999404,22.28968886848749,22.021162071551224,21.58158396709829,20.98268260203863,20.078074799850114,19.054792581252844,18.237491550182625,17.58470880535576,17.063327703724582
2019-06-11,2019,M15_13P8,22.38,15.61,6.77,11.85,10.069957081545063,0.8497854077253219,0.6967427081332871,False,False,DAILY_MEAN_NORMAL,10.994999999999997,19.180524684170635,19.180524684170635,0,0,0.0,0.0,16.646897803742707,16.314292994983095,16.04863973902133,15.836461049644374,15.66699278522302,16.279729578880897,17.367512630227992,18.408404832455624,19.374634937514234,20.240423699615356,20.98267167155459,21.58157550337996,22.02115630041259,22.289685943903887,22.37999999999404,22.28968886848749,22.021162071551224,21.58158396709829,20.98268260203863,20.078074799850114,19.054792581252844,18.237491550182625,17.58470880535576,17.063327703724582
2019-06-11,2019,R1_P05,22.38,15.61,6.77,11.85,10.069957081545063,0.8497854077253219,0.6967427081332871,False,False,DAILY_MEAN_NORMAL,10.994999999999997,19.180524684170635,19.180524684170635,0,0,0.0,0.0,16.646897803742707,16.314292994983095,16.04863973902133,15.836461049644374,15.66699278522302,16.279729578880897,17.367512630227992,18.408404832455624,19.374634937514234,20.240423699615356,20.98267167155459,21.58157550337996,22.02115630041259,22.289685943903887,22.37999999999404,22.28968886848749,22.021162071551224,21.58158396709829,20.98268260203863,20.078074799850114,19.054792581252844,18.237491550182625,17.58470880535576,17.063327703724582
2019-06-11,2019,R3_P05_B105,22.38,15.61,6.77,11.85,10.069957081545063,0.8497854077253219,0.6967427081332871,False,False,DAILY_MEAN_NORMAL,10.994999999999997,19.180524684170635,19.180524684170635,0,0,0.0,0.0,16.646897803742707,16.314292994983095,16.04863973902133,15.836461049644374,15.66699278522302,16.279729578880897,17.367512630227992,18.408404832455624,19.374634937514234,20.240423699615356,20.98267167155459,21.58157550337996,22.02115630041259,22.289685943903887,22.37999999999404,22.28968886848749,22.021162071551224,21.58158396709829,20.98268260203863,20.078074799850114,19.054792581252844,18.237491550182625,17.58470880535576,17.063327703724582
2019-06-12,2019,H0TT,20.61,14.63,5.979999999999999,8.91,7.571587982832618,0.8497854077253219,0.7722232640292083,False,False,DAILY_MEAN_NORMAL,9.620000000000001,17.784968583372954,17.784968583372954,0,0,0.0,0.0,15.545290886051516,15.251364414710611,15.016665512975997,14.82925954636081,14.679616765489657,15.226791406179602,16.186923290386055,17.105565429975297,17.95823734604287,18.72221657033464,19.377144166026657,19.90556726382483,20.293404155585378,20.53031955138641,20.609999999994734,20.5303221331724,20.293409250356515,19.90557473581286,19.37715381611395,18.580204876552955,17.67472892890424,16.951710653310474,16.374383968708813,15.91339133269359
2019-06-12,2019,M15_13P5,20.61,14.63,5.979999999999999,8.91,7.571587982832618,0.8497854077253219,0.7722232640292083,False,False,DAILY_MEAN_NORMAL,9.620000000000001,17.784968583372954,17.784968583372954,0,0,0.0,0.0,15.545290886051516,15.251364414710611,15.016665512975997,14.82925954636081,14.679616765489657,15.226791406179602,16.186923290386055,17.105565429975297,17.95823734604287,18.72221657033464,19.377144166026657,19.90556726382483,20.293404155585378,20.53031955138641,20.609999999994734,20.5303221331724,20.293409250356515,19.90557473581286,19.37715381611395,18.580204876552955,17.67472892890424,16.951710653310474,16.374383968708813,15.91339133269359
2019-06-12,2019,M15_13P8,20.61,14.63,5.979999999999999,8.91,7.571587982832618,0.8497854077253219,0.7722232640292083,False,False,DAILY_MEAN_NORMAL,9.620000000000001,17.784968583372954,17.784968583372954,0,0,0.0,0.0,15.545290886051516,15.251364414710611,15.016665512975997,14.82925954636081,14.679616765489657,15.226791406179602,16.186923290386055,17.105565429975297,17.95823734604287,18.72221657033464,19.377144166026657,19.90556726382483,20.293404155585378,20.53031955138641,20.609999999994734,20.5303221331724,20.293409250356515,19.90557473581286,19.37715381611395,18.580204876552955,17.67472892890424,16.951710653310474,16.374383968708813,15.91339133269359
2019-06-12,2019,R1_P05,20.61,14.63,5.979999999999999,8.91,7.571587982832618,0.8497854077253219,0.7722232640292083,False,False,DAILY_MEAN_NORMAL,9.620000000000001,17.784968583372954,17.784968583372954,0,0,0.0,0.0,15.545290886051516,15.251364414710611,15.016665512975997,14.82925954636081,14.679616765489657,15.226791406179602,16.186923290386055,17.105565429975297,17.95823734604287,18.72221657033464,19.377144166026657,19.90556726382483,20.293404155585378,20.53031955138641,20.609999999994734,20.5303221331724,20.293409250356515,19.90557473581286,19.37715381611395,18.580204876552955,17.67472892890424,16.951710653310474,16.374383968708813,15.91339133269359
2019-06-12,2019,R3_P05_B105,20.61,14.63,5.979999999999999,8.91,7.571587982832618,0.8497854077253219,0.7722232640292083,False,False,DAILY_MEAN_NORMAL,9.620000000000001,17.784968583372954,17.784968583372954,0,0,0.0,0.0,15.545290886051516,15.251364414710611,15.016665512975997,14.82925954636081,14.679616765489657,15.226791406179602,16.186923290386055,17.105565429975297,17.95823734604287,18.72221657033464,19.377144166026657,19.90556726382483,20.293404155585378,20.53031955138641,20.609999999994734,20.5303221331724,20.293409250356515,19.90557473581286,19.37715381611395,18.580204876552955,17.67472892890424,16.951710653310474,16.374383968708813,15.91339133269359
2019-06-13,2019,H0TT,26.79,13.87,12.92,28.11,23.887467811158796,0.8497854077253219,0.28207757650683996,False,False,DAILY_MEAN_NORMAL,12.329999999999998,20.688550785088513,20.688550785088513,0,0,0.0,0.0,15.846329022981266,15.211029240970339,14.703866041814921,14.298994959121659,13.975784217738623,15.169539862259148,17.24254266461167,19.22576836477784,21.066423484943222,22.715509776828593,24.129128555298195,25.269649281572217,26.106711288352738,26.61803198093529,26.789999999988627,26.618037556006534,26.106722290086807,25.2696654171029,24.129149395097578,22.411437702846467,20.451990461426377,18.887753293912628,17.639014433019334,16.64213955043132
2019-06-13,2019,M15_13P5,26.79,13.87,12.92,28.11,23.887467811158796,0.8497854077253219,0.28207757650683996,False,False,DAILY_MEAN_NORMAL,12.329999999999998,20.688550785088513,20.688550785088513,0,0,0.0,0.0,15.846329022981266,15.211029240970339,14.703866041814921,14.298994959121659,13.975784217738623,15.169539862259148,17.24254266461167,19.22576836477784,21.066423484943222,22.715509776828593,24.129128555298195,25.269649281572217,26.106711288352738,26.61803198093529,26.789999999988627,26.618037556006534,26.106722290086807,25.2696654171029,24.129149395097578,22.411437702846467,20.451990461426377,18.887753293912628,17.639014433019334,16.64213955043132
