doy,mean_DTR_C,sd_DTR_C,enabled
235,13.872770398481974,2.604976137188171,1
236,13.880189753320684,2.614561221730364,1
237,13.862770398481974,2.60304309894008,1
238,13.853244781783681,2.6285897241804066,1
239,13.81561669829222,2.628064958661595,1
240,13.830170777988615,2.611789476079069,1
241,13.866110056925997,2.638825469519892,1
242,13.85100569259962,2.6344043442525984,1
243,13.803320683111956,2.7124254607005454,1
244,13.758026565464899,2.7547433504865,1
245,13.772865275142314,2.7478092114998267,1
246,13.813851992409866,2.744046400346326,1
247,13.801821631878557,2.7384822234727797,1
248,13.765142314990511,2.7520963887443837,1
249,13.720531309297911,2.7581943765940244,1
250,13.679981024667933,2.7511739975251044,1
251,13.577912713472486,2.8399905960271186,1
252,13.516546489563567,2.83334608330461,1
253,13.52415559772296,2.800107004759057,1
254,13.538500948766604,2.760572802380412,1
255,13.540360531309299,2.743952157730624,1
256,13.503017077798862,2.7438775617458373,1
257,13.468330170777987,2.7211434951502023,1
258,13.45798861480076,2.7289190146399154,1
259,13.469339805825243,2.746411658000726,1
260,13.466947791164657,2.7448354140066487,1
261,13.434365904365904,2.7582917538158287,1
262,13.395301724137932,2.7819149664733045,1
263,13.379865771812081,2.809648092460524,1
264,13.346465116279068,2.834274337214697,1
265,13.285351089588378,2.8378426930872616,1
266,13.252954545454546,2.814640316154279,1
267,13.200897097625331,2.8195948407710394,1
268,13.203149171270718,2.829437073866745,1
269,13.190985507246378,2.8420925926193727,1
270,13.190243902439024,2.842911018585656,1
271,13.138938906752411,2.88090238430053,1
272,13.057585034013606,2.8253316488850713,1
273,13.025018050541515,2.82615432675898,1
274,13.071038461538462,2.752042568652109,1
275,13.673967704728952,2.9101612335247786,0
276,13.673967704728952,2.9101612335247786,0
277,13.673967704728952,2.9101612335247786,0
278,13.673967704728952,2.9101612335247786,0
279,13.673967704728952,2.9101612335247786,0
280,13.673967704728952,2.9101612335247786,0
281,13.673967704728952,2.9101612335247786,0
282,13.673967704728952,2.9101612335247786,0
283,13.673967704728952,2.9101612335247786,0
284,13.673967704728952,2.9101612335247786,0
285,13.673967704728952,2.9101612335247786,0
286,13.673967704728952,2.9101612335247786,0
287,13.673967704728952,2.9101612335247786,0
288,13.673967704728952,2.9101612335247786,0
289,13.673967704728952,2.9101612335247786,0
290,13.673967704728952,2.9101612335247786,0
291,13.673967704728952,2.9101612335247786,0
292,13.673967704728952,2.9101612335247786,0
293,13.673967704728952,2.9101612335247786,0
294,13.673967704728952,2.9101612335247786,0
295,13.673967704728952,2.9101612335247786,0
296,13.673967704728952,2.9101612335247786,0
297,13.673967704728952,2.9101612335247786,0
298,13.673967704728952,2.9101612335247786,0
299,13.673967704728952,2.9101612335247786,0
300,13.673967704728952,2.9101612335247786,0
301,13.673967704728952,2.9101612335247786,0
302,13.673967704728952,2.9101612335247786,0
303,13.673967704728952,2.9101612335247786,0
304,13.673967704728952,2.9101612335247786,0
305,13.673967704728952,2.9101612335247786,0
306,13.673967704728952,2.9101612335247786,0
307,13.673967704728952,2.9101612335247786,0
308,13.673967704728952,2.9101612335247786,0
309,13.673967704728952,2.9101612335247786,0
310,13.673967704728952,2.9101612335247786,0
311,13.673967704728952,2.9101612335247786,0
312,13.673967704728952,2.9101612335247786,0
313,13.673967704728952,2.9101612335247786,0
314,13.673967704728952,2.9101612335247786,0
315,13.673967704728952,2.9101612335247786,0
316,13.673967704728952,2.9101612335247786,0
317,13.673967704728952,2.9101612335247786,0
318,13.673967704728952,2.9101612335247786,0
319,13.673967704728952,2.9101612335247786,0
320,13.673967704728952,2.9101612335247786,0
321,13.673967704728952,2.9101612335247786,0
